player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,梢,慈,姬芽,缀理,吟子,花帆,小铃,瑠璃乃,さやか,grade,character_id,character_name
YCLFUB2X9,ひより,XXVVJY6FE,ZECT,0,12340,17570,6,10,6,9,9,10,10,8,8,0,0,
JLZY40G00,MIYEON,YAY2UK2CT,蓮の空研究部,2,12341,17569,10,8,6,7,6,4,5,6,9,0,0,
9L86139HM,くま助,48GTYR1VB,ハラショー！,0,12342,17567,9,9,7,9,8,7,7,7,7,0,0,
LBPEXTZ9X,duck_mvr,,,0,12343,17561,7,8,8,6,8,7,5,6,5,0,0,
VV1ERGNW1,墨,R3UE4PGCE,うさぎ小屋,0,12344,17560,10,10,7,9,6,6,7,7,7,0,0,
29U4P60UL,スグ,,,0,12345,17559,10,10,9,10,10,10,10,10,10,0,0,
ANW64F76K,めんトール,HPTHY23VR,蓮ノ空文芸部,6,12346,17558,7,10,9,10,9,7,9,8,9,0,0,
P39APGKFA,りんごあめ,N1JM7M3YC,丘側,2,12347,17556,1,1,1,1,3,3,1,1,1,0,0,
R6FKYEEYR,コウ,N1JAJ83CA,蓮ノ空園芸部,2,12348,17555,9,10,8,10,8,9,7,9,7,0,0,
LW8VLUULY,まるまる,976BY5JWK,ハルカカナタ,0,12349,17554,10,10,5,9,7,7,6,5,7,0,0,
68EUA22FX,守衛の犬,,,0,12350,17553,5,6,5,6,5,5,4,5,5,0,0,
3UKUNE44W,ケイト@綴理推し,E1HVJ71JR,ご自由にどうぞ,0,12351,17552,7,7,4,9,6,7,7,7,7,0,0,
RGFCF4AFN,ハンニャ,F08AHUJJ0,綴理のお世話係,2,12352,17551,10,9,4,7,6,6,6,5,5,0,0,
P0DJNACZY,くろ,JWUL2T36L,チーム初心者,1,12353,17550,9,9,7,10,7,8,9,8,9,0,0,
VNR2625D5,TK,AHE0E3JND,ありがと！にひっ,1,12354,17548,10,10,8,10,6,4,7,7,6,0,0,
UG37NU5BR,KEBU,JVUNVCT8P,梢先輩のASMR,1,12355,17546,10,4,10,8,7,2,10,9,2,0,0,
EF25CHGFB,shion,GWGDMA3YC,初心者無言自由だ,2,12355,17546,1,10,6,5,7,1,7,7,5,0,0,
H7PWU2C3F,鶉音,N83DW3NYG,†極最強倶楽部†,2,12357,17544,10,10,8,10,8,8,8,8,7,0,0,
8HIPJJ0G3,綴理すと,9YG7C0VM7,綴理と無言で昼寝,2,12358,17543,10,10,10,10,10,10,10,10,10,0,0,
7UFMAUYT6,ゆう*,E58EXVMJU,ボクがんばる。,5,12359,17539,9,10,7,10,9,7,9,8,8,0,0,
9L3MH335G,あべちゃん,AVX749PPB,姫芽ちゃん親衛隊,0,12360,17537,6,5,5,7,7,5,6,5,5,0,0,
L0OXWV4RO,イトヨウ寺,J7N4W6Y1K,こずミックラブ♡,4,12361,17536,8,7,9,7,6,4,7,9,7,0,0,
URAN0YRKM,のほほん,XL1M7KUPL,始めたばかりです,0,12362,17535,4,4,4,5,4,4,4,4,5,0,0,
X303WYJE6,ゆめ,6B79AJXNY,こんめぐこんこず,0,12363,17532,7,4,4,8,3,4,3,5,2,0,0,
1F76X4EJ6,読縋,ERJ33HKVR,兎のヘアクリップ,3,12364,17529,10,10,8,10,8,7,9,9,8,0,0,
WNRXC6RAU,やまびこ,XE8513HNP,喫茶カワウ空✨,0,12364,17529,2,1,3,1,2,3,2,1,2,0,0,
PMP8CGCDE,あってぃら,0B8RTHY4D,のんびり屋さん,1,12366,17526,7,7,4,6,6,6,6,4,5,0,0,
G2K1OHMFD,夜船　北窓,9EYH317R8,イカトンブライ部,6,12367,17525,10,10,9,9,10,4,10,7,5,0,0,
GNQW1TM6C,こっこ,MC5J1MV11,十四番隊,6,12368,17523,10,10,10,10,10,9,9,8,8,0,0,
F5CDNBG41,ルリアゲハ,C2XLWUTL1,夕霧綴理親衛隊,2,12368,17523,10,4,5,6,8,5,9,5,10,0,0,
NK3G1L602,まぐろくれーぷ,,,0,12370,17520,1,4,2,1,1,4,3,3,2,0,0,
FJXNK1TFR,KENTAR,VK4MUJ16V,鉄製ダンボール,1,12370,17520,10,10,9,10,8,8,10,10,9,0,0,
RABDGF0KX,TAKA,5WUDLMWEP,蓮ノ空は明日ノ空,0,12370,17520,3,1,2,1,5,2,1,3,2,0,0,
GW6EQPO4Q,星咲りんご,1F5EPPMLD,UR貰えればいい,7,12373,17519,8,10,7,10,8,6,10,9,9,0,0,
W2T3T15U1,ゆん,9N4F9P8DU,リンクラ部（仮）,0,12374,17518,6,10,4,6,6,6,4,7,6,0,0,
DX435K8M1,だむだむ,15UKCFG7X,ろーたすぺたる！,2,12375,17515,10,6,6,7,6,4,7,5,5,0,0,
P9BR11GA7,天地無用,0NLHKATWL,生きてるだけ偉い,0,12376,17513,10,10,8,10,8,10,8,10,10,0,0,
XXXUHTWGD,ヴェツ~,,,0,12377,17503,1,1,1,1,3,1,1,3,2,0,0,
BYOIVGGVW,☆☆☆,89K9Y7MX7,初心者歓迎,0,12378,17502,5,4,6,6,6,4,6,4,5,0,0,
1H2TCTG1E,おみくじわんこ,,,0,12378,17502,7,8,4,8,8,4,8,8,5,0,0,
CFALZDL3C,ミヤ,RNJ306W6N,日曜日よりの使者,1,12380,17500,8,10,8,9,10,8,8,9,9,0,0,
L010NNM8T,たみ,08DDCV5JN,黒ねこのしっぽ,0,12381,17497,8,7,8,7,6,8,7,7,8,0,0,
WAEEGTJMM,ユカ,2JK7E4115,ラ！推し,0,12382,17496,10,10,5,10,5,5,5,8,4,0,0,
6E1DN1LYN,mio,XXVVJY6FE,ZECT,2,12383,17482,6,6,5,5,6,5,4,5,6,0,0,
48RBEJPVY,ゆーご,J62DRC7J5,蓮ノ空好き好き会,0,12384,17480,8,9,1,9,5,6,4,4,5,0,0,
FW9ZVMEEM,あげっち,AK795AE43,ハスハスしてきた,2,12385,17479,8,7,6,10,8,6,10,10,10,0,0,
LKA0GK951,HIDEYAN,DF7FA982P,蓮ノ空百合部,3,12385,17479,9,9,7,9,6,7,7,7,7,0,0,
TKF3WC7W6,nρ,RXG20PYXD,Bloomy!,2,12387,17474,10,10,9,8,10,10,9,10,10,0,0,
YKSFDEXT5,jam,5VBB4F8N2,灰色ペンギン,4,12388,17473,10,10,7,10,8,6,9,8,8,0,0,
IDIHSW8JW,マルセル,18YYNRFGA,LotusSky,5,12389,17472,9,10,8,10,9,8,7,10,6,0,0,
T1LMYUJNV,black,PR2BGEK5K,パッショーネ,0,12390,17470,10,10,7,10,8,6,8,8,8,0,0,
HJX6A0RHL,silky,H1LTYMK0B,花帆が可愛いの会,0,12391,17469,7,10,5,10,4,5,4,5,5,0,0,
BT6QEZRZ8,tachin,K06JT355N,明日ノ空,2,12392,17463,10,10,7,10,7,6,8,8,8,0,0,
97V8MNE4D,鼠色猫,WAT20PN3Y,こな党,3,12393,17458,10,9,9,10,9,6,8,8,7,0,0,
LJFP8NBB8,もなか,1UBNNHVLG,蓮箱推し（仮）,0,12393,17458,10,10,6,6,8,7,6,7,7,0,0,
YH9TMNEJ7,がっちゅ,,,0,12395,17456,7,10,6,6,6,4,7,5,7,0,0,
BNUWVMEMY,てっちり,6H800PBV7,新鮮館,0,12396,17451,10,10,6,10,10,10,6,7,10,0,0,
3T38B58P2,いるか,JHGLRJ9J7,高田健志伝説,0,12396,17451,9,7,8,10,8,9,8,6,9,0,0,
1YBTKDS49,ウルトラMJ,06DCWC1RE,とりあえず参戦用,0,12398,17450,8,9,10,4,7,6,10,4,5,0,0,
0PXA9933E,うまづら,FWFW6YY1T,とくになし,1,12399,17448,9,10,8,10,9,6,10,10,7,0,0,
JVQOH4U8J,マーボー,0CBM28JP6,ほうき星,3,12400,17442,10,10,7,7,8,7,9,10,9,0,0,
STFPPTNSQ,あ,,,0,12401,17441,4,1,4,1,3,2,3,3,2,0,0,
8LENGJSQS,ヒイロ,LK3P80BUN,スリーズブーケ党,0,12402,17437,10,8,7,10,7,6,8,7,5,0,0,
TX3FFECRW,kazu_sh,6BFC4G5YG,蓮ノ空足湯同好会,0,12403,17435,4,3,5,3,6,3,4,2,4,0,0,
271MKYGM7,まひるま,9DKR4Y2CJ,蓮ノ空老人会,7,12404,17434,10,10,8,10,9,8,9,9,9,0,0,
U8NY3O5FE,ぞん,5W8RPRVUA,ド！ド！泥！,2,12404,17434,4,6,6,10,6,4,7,7,6,0,0,
BR54C09XN,空白,3194B9E93,初心者寄り合い所,5,12406,17433,10,10,8,10,7,6,9,8,9,0,0,
0VFF0KYEN,Akihana,0VEMMV8E2,スリブとまったり,0,12407,17432,10,10,10,9,10,8,9,8,8,0,0,
2Y6WYRUET,まんぼう,23PGPJ3NV,蓮ビギナーの集い,1,12407,17432,9,10,7,10,7,7,8,8,8,0,0,
2XHPFXCH5,ペーター,V8XX999F6,卍蓮村幼稚園卍,0,12409,17429,1,4,1,4,2,1,2,1,2,0,0,
U38CWGV7P,Yunomi,,,0,12410,17426,9,10,8,10,9,9,8,8,7,0,0,
H6W8PXIH3,ぽてと,,,0,12411,17423,6,10,5,5,6,6,4,6,6,0,0,
6Y40BUUGB,シユゥ,M67ACEP3M,オーバーブースト,0,12411,17423,1,1,3,2,4,4,1,1,3,0,0,
13PTZF0SB,くま,8JMW9G2XW,僕らのリンクラ！,0,12413,17418,7,9,4,8,5,6,5,7,7,0,0,
BCCV0LL2T,クロ,T4WY63DB9,ういのま,0,12414,17414,10,4,5,7,6,4,4,6,5,0,0,
DQBGX99O0,つゆり,0DT3GEJ6C,BBF 金沢支社,4,12415,17411,3,1,1,9,2,1,1,1,1,0,0,
ELJZ2W99D,えねず,TNV8PH85H,蓮ノ空伝統工芸部,0,12415,17411,10,10,8,10,8,8,8,8,8,0,0,
GVE8UUW3Y,show,4YJYLLDHH,めぐ党同好会,3,12417,17409,10,10,7,10,8,7,8,8,9,0,0,
HAEP6P8LP,ふーーー,,,0,12417,17409,10,8,10,10,10,6,9,7,5,0,0,
3Z0MLV4Z7,mlopp,HWJ8XPW0T,箱推しなのだけど,7,12419,17407,10,10,10,10,10,10,10,10,10,0,0,
SBZ6IOK5E,nagisuke,PD80VCP5N,虹ヶ咲学園,2,12420,17405,10,10,7,8,6,5,7,10,6,0,0,
BHQUITY8S,けんだら,PLBBEX019,相談室目指し隊,9,12421,17403,8,10,9,9,9,8,7,8,7,0,0,
40X1DMJCG,堕天使LOVE♡,6C9R15BLY,スクスタ避難民,0,12422,17401,8,8,6,8,6,6,5,5,6,0,0,
NRPF5YC04,ぽんぽんヤバ美,XXMU9WLKB,梢の機械さん,0,12422,17401,4,4,5,6,6,5,5,5,6,0,0,
6GXVNM3HY,よしお,WLLWJ8ADP,乙宗筋肉サークル,0,12422,17401,5,5,6,5,5,8,7,6,7,0,0,
54R4N90MK,月桜ノ凛,M158PJ2UM,梢ノ茶,0,12425,17398,10,10,1,10,2,5,5,3,5,0,0,
LOAJC8TWM,こぼぼ,FYUP08C40,株式会社:大沢,2,12426,17397,6,7,5,10,6,7,8,6,8,0,0,
R114NRBW2,Ygg,88DJ300PJ,めぐ党 • 永遠,0,12427,17396,1,2,1,1,2,1,1,1,1,0,0,
YRU19UXNE,ぜっちん,,,0,12427,17396,10,10,7,10,7,8,8,9,8,0,0,
7BG9R6LUW,わたなべ,18YYNRFGA,LotusSky,4,12429,17395,7,7,9,8,8,8,8,6,9,0,0,
XWHH34Y7Y,ハスノマコ,E8K438RP1,リンクラ初心者部,0,12430,17394,5,8,4,8,5,4,4,5,6,0,0,
TH9UYXK04,のー,5CG1W6CP5,初心者さん,0,12431,17393,10,10,8,10,8,8,6,7,7,0,0,
YNH1HMCJR,坂道みる,1XX6FWJRB,オートスキップ団,0,12431,17393,3,5,1,3,2,2,3,1,4,0,0,
UJHX1F2GY,都栄,,,0,12431,17393,1,1,2,1,1,1,1,1,1,0,0,
0L7MDNMI6,tornado5,JRAC1HYUD,SPHS-MMT,2,12434,17386,10,10,7,10,7,6,9,7,7,0,0,
LFP5LM3LA,りむ,,,0,12435,17383,10,10,6,10,6,5,8,8,6,0,0,
KAC4FJPYD,だそて,DW13FCXPT,Mulbungs,0,12436,17380,9,10,1,1,2,1,1,10,2,0,0,
FHWIHPX77,p,F0292W7TD,ぬぬぬ,0,12437,17379,10,10,7,10,4,5,10,9,6,0,0,
A6NE283UI,マルマリ,YBA2TDYLH,理想郷,4,12438,17377,7,5,6,8,7,7,10,9,7,0,0,
TF3M3L8K2,も,,,1,12439,17376,1,2,4,1,5,1,1,1,1,0,0,
LEMXMUY5D,ケン,7930EPDGB,ミッションの為,0,12439,17376,10,10,7,10,7,6,7,7,7,0,0,
RU8LM8Y9M,ひでさん,3JDDUYURT,無言,0,12441,17375,9,10,4,9,6,5,5,5,6,0,0,
A01NUJ26D,LilDemon,8FR866PRY,蓮っ子みらくラブ,4,12442,17369,10,10,9,7,7,7,8,9,8,0,0,
BH2381NF3,ジェネシス,,,4,12442,17369,10,10,7,10,8,7,10,8,7,0,0,
WG8EKC9DM,咲夜,6H800PBV7,新鮮館,2,12444,17366,5,3,3,4,4,1,4,1,2,0,0,
UIQ7PTDR2,タナー,4ERDMUE31,ああああああ,0,12445,17354,10,10,10,10,9,7,10,9,9,0,0,
ZEQFFMSXT,兎兎兎,3L3TAA862,チーム用務員,3,12445,17354,10,10,5,6,5,4,8,4,10,0,0,
9X42B5A7F,郁,,,0,12447,17351,3,1,1,2,2,2,3,2,2,0,0,
OBCAGAJ7Z,てつじんFX,0JY7F3EKU,さやか愛でる会,2,12448,17350,7,8,10,10,7,8,5,6,5,0,0,
YK28JWSSA,GAWA,3878B3HBK,ナゴラバ,1,12448,17350,6,6,6,7,6,5,7,7,8,0,0,
R4CF4L1FL,ヤス,PTF9PLEF3,紳士服ブランド,2,12450,17348,10,10,10,10,10,10,10,10,10,0,0,
9AW64PIFG,セル,V9RJPPP2B,ちくわ耳,11,12451,17346,9,9,8,9,8,9,9,10,9,0,0,
N4PFVL7LV,しえろ,HWJ8XPW0T,箱推しなのだけど,0,12452,17339,6,8,7,6,8,8,8,7,7,0,0,
TLMXGVAF3,たちぇ,CJWR9P8LM,花帆さん愛でる会,1,12453,17338,10,7,6,10,5,6,6,8,7,0,0,
HHUA1D1VR,みこっち,FE282F3VH,天悶部,0,12454,17337,4,7,4,10,9,7,8,7,5,0,0,
2TY6N2HA3,雪兎,VF517JBVB,無言でいいよ。,6,12455,17335,10,10,8,10,9,7,9,9,8,0,0,
7VT921WV5,ゆきあかりさんご,,,0,12456,17333,5,4,2,4,3,4,1,4,3,0,0,
GC52YYRVN,マルボロ,,,0,12457,17331,9,8,6,7,6,4,7,6,10,0,0,
6W38GNRPJ,あすか,8MDA3A0AK,イベント用,0,12458,17329,4,5,1,3,2,3,5,6,4,0,0,
02NDMLRA6,ティム,L28X4MDJN,アフター観たいぞ,3,12459,17327,10,9,7,9,7,6,7,6,8,0,0,
Z0HGOUZK9,ラルカ,9YAHUCY7J,ハルカ,0,12460,17326,5,7,10,6,7,4,9,6,2,0,0,
GYY6TWHYM,焔夏（ほのか）,PVRH71TL3,Flow'Lov,2,12460,17326,10,8,7,10,7,9,8,8,7,0,0,
A5YW2LN25,朱雀,YHWN0NJ03,ドカ食い気絶部,0,12460,17326,10,10,7,10,9,9,9,7,9,0,0,
BYCYXJX0X,バネ,DLF2YK8WN,サクサクサーカス,0,12463,17325,10,6,6,4,5,4,5,6,6,0,0,
5Q22NWIDI,神無月８８８,17AEM7PUN,SIFcord,10,12464,17320,8,10,7,10,10,7,9,10,7,0,0,
TCHUK8VJ2,makopi,AAHB7C276,HaCordVN,2,12464,17320,1,1,1,1,3,4,1,2,4,0,0,
TX97RK7BD,モジャオ,RB1MJJ3RA,蓮ノ奏(仮),1,12466,17319,9,10,9,10,7,7,7,7,6,0,0,
65VWHFP8C,チヒロ,0UTVRAKFL,平穏無言,2,12467,17318,8,4,5,7,5,7,5,4,6,0,0,
AGE515J84,まる,,,0,12468,17317,8,9,10,10,9,10,6,9,10,0,0,
MWLPMCPEN,ナウエ,,,0,12469,17316,5,3,9,4,1,4,4,4,5,0,0,
CG5ZVD058,suzi,HX2TUDRA9,蓮のブーケ,0,12470,17312,8,8,6,6,7,6,8,7,5,0,0,
1475BFF4R,ホワイトリリィ,8UJNTV5BX,のんびりと部,0,12470,17312,5,8,6,8,6,5,6,6,5,0,0,
M9LUYPW6T,いつも両手に保冷,FV38N1J23,イベント用,2,12472,17311,10,10,10,10,10,10,10,9,6,0,0,
S99T47AC0,O島プロ,30W3RA65G,蓮ノ空自由クラブ,4,12472,17311,10,10,8,10,8,8,10,8,8,0,0,
YT701WA3P,デトリタス,A3X92L6YU,お試し用サークル,2,12474,17310,10,10,8,10,8,9,8,9,9,0,0,
936F4FXL6,サキホ,PHEKJB75C,乙宗四季恋愛㌠,0,12475,17308,1,1,1,2,2,1,1,1,2,0,0,
HGVT119EA,りあ,,,0,12476,17307,6,7,5,4,6,5,5,5,7,0,0,
4FJD4CUDP,ショーン,1EL57CDR0,なんもわからん,0,12477,17305,7,6,6,7,9,4,7,7,5,0,0,
MF4V78973,Witetsu,,,0,12478,17304,10,10,6,10,8,9,7,9,8,0,0,
91Y6837WN,No91,AC53CK0L3,迷宮Orion,0,12479,17303,10,10,7,10,10,10,10,10,10,0,0,
PXGBT8B48,すずき,ENLEJM4NU,ミジん子,0,12480,17296,10,9,7,10,8,6,9,9,9,0,0,
B7FVUGKDN,もちこ,KJU0BU77M,無言交流なし,2,12481,17292,10,10,10,10,8,9,6,10,5,0,0,
35VLTTK44,無理せず課金マン,JVUNVCT8P,梢先輩のASMR,0,12482,17291,1,1,1,1,2,1,1,1,2,0,0,
AWHELL9W9,なお,RDYH8B854,蓮ノ空広報部,0,12483,17288,6,5,5,4,4,4,6,4,5,0,0,
U57G6D3L8,たかし,LLDLG20UU,UR取り隊,0,12484,17287,2,2,1,6,6,2,5,4,5,0,0,
3J9H8VGJA,Reo,HJ2UUBCPB,English!,0,12485,17283,10,10,7,10,8,8,9,8,9,0,0,
6BXHFM5B1,ざわ,W09WBG3HY,どろんちゅ,3,12486,17280,10,9,7,10,8,7,9,8,9,0,0,
9RUFC4LX9,ヒルト,4EEENDTTW,みらくるすぱーく,2,12487,17275,10,8,6,8,6,6,9,7,7,0,0,
7RGKC7EG2,kelkin,2FNB67NUV,9038gang,0,12488,17274,1,1,1,5,9,2,1,2,5,0,0,
XY886KL2P,谷々,HXVYGL96H,初々しい対抗戦,1,12488,17274,10,10,7,10,8,8,9,10,8,0,0,
LR1HSPDAD,カタン,8UJNTV5BX,のんびりと部,0,12490,17273,2,9,3,1,3,1,1,2,1,0,0,
C6GWRFRHU,こまち,0B8RTHY4D,のんびり屋さん,1,12491,17271,10,10,6,10,7,6,7,6,6,0,0,
W50WNA5XA,いちご,7M20DPARM,みらぱ党,0,12491,17271,10,10,8,8,8,6,7,6,6,0,0,
9V8VXJYH3,うゆゆ,9PF5MA59P,めぐ可愛い,2,12493,17270,9,10,5,6,5,4,8,5,5,0,0,
ES71KQEPP,リビングストン,UB7145PDD,手がすき,4,12494,17268,10,9,8,10,9,7,10,8,7,0,0,
1K2DH8R9N,ヤラ,T4WY63DB9,ういのま,0,12494,17268,9,9,4,1,6,2,3,3,2,0,0,
TKGCHB9Y7,Crane,KGDNX3EF3,ENcircle,0,12496,17267,8,6,7,7,8,7,7,7,8,0,0,
RAJL36CT8,千歳,9UKKACGDU,蓮っ子CLUB,0,12497,17266,5,1,3,5,4,3,3,2,3,0,0,
YVH4PMERF,Tezo,KC1W74B9B,蓮六園,0,12497,17266,10,10,8,10,8,9,8,8,7,0,0,
L81VNP8LA,おじ,2UKNVBMBU,梢ちゃん同好会,2,12499,17262,6,4,4,5,5,4,6,5,5,0,0,
QKZGHQ3YG,トコハ,TR057C1UW,蓮ノ空ぼっち部,4,12500,17261,10,10,9,10,10,10,10,9,10,0,0,
P8BCRTRV4,おとく,946GHDWF2,まったりハスら～,0,12500,17261,10,10,10,10,10,10,10,10,10,0,0,
HVANUD3QL,まっつー,RN24L196L,るりーーー,0,12500,17261,10,10,9,10,8,9,9,10,10,0,0,
P0P0C11ZF,アロス,3FF3NB77X,せーはす愛好会,0,12503,17259,10,9,5,7,7,10,5,7,7,0,0,
TXTL4DBV6,まる,EFYYG9TAY,ご隠居様方の集い,0,12504,17258,4,4,6,4,6,5,4,6,5,0,0,
SAEVF1SHI,檸檬果汁,TM19BMU7C,ソロプレイヤーズ,2,12505,17249,8,8,7,9,7,10,7,8,8,0,0,
Y55M0MZD4,IRUKASHO,9YAV17UUR,のんびりスペース,0,12506,17248,10,9,7,9,6,6,7,6,6,0,0,
RKHBMA1NU,フジカワトモヒロ,2LTTD5V9E,蓮ノ空女学院,0,12507,17239,6,6,2,6,3,6,6,5,7,0,0,
14EK8R23D,かざな,FA0LCGP8K,ゴクリンコ,0,12507,17239,10,10,7,10,5,6,8,9,7,0,0,
YCJL6H422,ララライブ♪,E8K438RP1,リンクラ初心者部,2,12507,17239,9,10,6,10,7,6,9,10,7,0,0,
MW3MXMPCY,きんこ,,,8,12510,17238,4,4,4,4,6,4,5,4,4,0,0,
84K0P1DTD,とうわ,1UBNNHVLG,蓮箱推し（仮）,1,12510,17238,10,10,8,10,8,6,10,7,9,0,0,
76KH96RCE,みき太3,7UBUGF7G1,ワイのサークル,1,12512,17233,8,10,9,8,10,4,10,8,5,0,0,
7FD2PJM37,みやぽ,,,0,12513,17231,10,9,9,10,9,7,10,6,8,0,0,
T6WXZWSI5,リ｀・ヮ・),XN2VEA6DN,無言,2,12514,17227,10,7,4,8,5,6,8,9,10,0,0,
4P3KKWAGJ,しゅーたお,T48KV9EP2,無言ぱーく,0,12515,17225,6,7,6,7,6,7,6,5,6,0,0,
4B07HWHCP,ゆう,,,0,12516,17223,5,6,5,5,6,5,5,5,7,0,0,
KA3URAU44,こばやし,57HNJ07NK,みらぱ進路相談列,2,12517,17222,1,2,1,4,3,2,4,9,1,0,0,
4YBANYAFP,Kamui,BA3L6N4AE,金沢出身関東在中,2,12518,17220,7,9,7,6,7,4,7,7,5,0,0,
K8HVW2QYI,カズハナ,AEPTBPJTD,サークル加入用,2,12519,17219,8,9,7,9,7,8,10,6,8,0,0,
UBNMRV1Y3,横ふわ,4LU50R56J,誰でもOK,0,12520,17213,10,10,7,10,6,5,9,7,5,0,0,
ENYVK8HRB,雪,,,0,12521,17212,10,10,10,7,6,10,6,8,6,0,0,
MNG0K7BHV,像,G2B2TC3PK,iLiFE!,0,12521,17212,9,7,6,10,8,8,7,10,9,0,0,
DM4R9V74E,チャンジャ,GLP0WPDRM,イベント用の泥,1,12523,17209,10,10,8,10,8,7,8,9,9,0,0,
NONT2BJE5,うがじん,H5MEVB5ET,機械さん,8,12523,17209,10,10,9,10,8,7,9,7,8,0,0,
HEF2WU4EY,オリバー,E12PR824F,ゆるっと蓮ノ空,0,12525,17206,10,10,4,5,7,10,7,6,8,0,0,
31J717ENN,うさまた,Y45EDXLP8,新全人類兎化計画,4,12526,17202,9,10,5,7,9,6,10,10,9,0,0,
CG097VUU3,ゴールドアクター,VB1TKAHFA,リンクラ同好会,0,12526,17202,2,1,1,2,1,1,1,2,2,0,0,
NFL8AFJ14,ラス,XJHATLDVB,さやかほ部長会♡,0,12528,17200,4,4,6,4,4,4,6,1,4,0,0,
Z7SWHY5XH,T–Mikan,WAT20PN3Y,こな党,12,12529,17198,10,5,6,10,8,5,5,5,6,0,0,
J22R8XKHB,ka-zu,Y8HJ0NUEN,ただの百合好き,0,12530,17189,9,10,10,10,10,7,10,8,10,0,0,
XZCIEKKZG,あなた,KHAKJKC0A,のんびりまったり,1,12530,17189,7,10,9,7,8,5,9,7,5,0,0,
0M0GV2JRH,さえち,WLTWDT50K,せのさえ,0,12532,17187,10,10,2,7,5,6,5,7,8,0,0,
C2EUYCLT5,クマン,EMAN1DMK8,いつものメンバー,9,12533,17186,10,10,10,10,10,10,10,10,7,0,0,
8E8WD2VVU,月音こな,CEKE7MRMF,RDS,2,12534,17184,1,5,1,2,1,1,2,1,3,0,0,
2VL42BVV2,wai,N83DW3NYG,†極最強倶楽部†,0,12534,17184,10,10,6,8,8,7,8,7,8,0,0,
BJSVZ9WDU,シア,EEP20F2M8,綴理の綴り,0,12536,17181,10,10,8,10,6,5,8,8,8,0,0,
LEJGTGCGI,Ferran,HWWRP6K2J,家に猫がいます,2,12537,17180,8,6,6,10,7,4,10,8,5,0,0,
2H7W1F964,ヨガヲ,60D1TTYTV,無言自由会,2,12538,17177,10,10,7,10,7,7,9,8,8,0,0,
AGB1D4K4T,HMKW,MVRFVTGU6,無言&出入り自由,0,12539,17175,10,10,7,10,6,4,8,10,5,0,0,
3EL2DJPEA,スピカ,FJMA5BPPE,蓮ノ空すきすき部,3,12540,17172,5,4,4,4,6,5,6,4,5,0,0,
Y5C8UW2YN,masa,E719GTAYV,めぐ待機室,3,12541,17171,8,9,8,9,9,7,8,6,7,0,0,
DMZICJ1FP,めたつか,JDAG79TG7,百合ノ空観察部,3,12542,17169,9,10,9,10,9,8,7,9,7,0,0,
6LE9JEL50,Zucky,0CEA9XFKR,蓮ノ空の泥人会,2,12543,17165,7,10,7,10,6,8,6,5,6,0,0,
VD1TVTXUA,ままな,KXMXL2KRX,超初心者,0,12544,17164,5,2,3,3,3,5,1,1,4,0,0,
VKC0BPC39,ねふゅ,WLBYGHXPD,大天使村野さやか,0,12545,17163,10,10,9,10,8,7,9,10,9,0,0,
G54PA14HF,さくら,V33FGRFC4,1限目に遅刻ラブ,0,12545,17163,8,5,6,6,7,6,5,6,6,0,0,
TK001VF4J,まつ,HKETDDCK6,ぼっちざ蓮!!,2,12547,17155,9,8,5,6,8,4,8,6,8,0,0,
LXRG7EBUD,ノーン,TX85TKW7A,蓮ノ空女子部,0,12548,17153,10,9,6,10,7,7,7,7,9,0,0,
TUBKCAXN8,ぽぽぽ,RBH0YM8P2,蓮ノ空ラーメン部,0,12549,17151,6,5,7,5,8,5,6,4,5,0,0,
S1AN1C1FA,二イル,WE4AB37FP,めぐ党,1,12550,17150,10,9,8,8,8,7,10,10,6,0,0,
3FC1QFCGX,鳴る,,,0,12550,17150,7,10,6,7,6,8,6,10,7,0,0,
DT3TGJ0HX,ゆう,XR2P2LDY3,まったり綴理推し,0,12552,17146,1,3,1,1,3,1,1,2,2,0,0,
G6T8NE4HN,こんふりー,Y2HV0YEF7,蓮ノ空を応援し隊,12,12553,17142,9,10,8,9,7,8,9,10,10,0,0,
N7HMC4M72,でん,D7UA5ER1E,UR報酬欲しい！,2,12554,17139,10,7,7,7,9,4,8,7,9,0,0,
6MJR65682,サザンカ,9VDEWVP01,瑠璃乃の集い,0,12554,17139,2,2,1,2,2,2,1,1,1,0,0,
WR279Y1FJ,あや,UVK38MFR2,蓮の虚無サー,4,12556,17137,6,10,6,8,8,6,10,5,5,0,0,
XCEKCUO78,白き翼,60KU468X3,はっすーず,2,12557,17136,10,10,10,10,9,7,10,10,10,0,0,
TZA9ERQF8,ねむねむ,CEYA8U3XN,蓮ノ空女学院,0,12558,17135,9,10,6,9,6,6,9,9,8,0,0,
FRRDRCT3J,猫宮ゆかり,XHJLF3R8H,ゆったりプレイ,1,12559,17134,10,6,4,4,8,5,4,4,5,0,0,
8FV4A6HPK,紅い子,BEMED3RY1,無言無課金ok,0,12560,17132,10,10,8,10,8,6,9,9,8,0,0,
97MMUVGXG,eth11,JKAYY0KXL,自由！開心！,0,12561,17129,7,9,8,7,7,8,9,7,5,0,0,
AVMCWTVVT,こむぎ,TK9E1BB1P,無言で自由,2,12561,17129,9,7,5,9,5,5,5,7,7,0,0,
46VFR1TN5,SEVEN,FHN78V2DJ,無言でどうぞ,1,12563,17128,9,7,10,10,7,5,9,9,5,0,0,
