player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
753C2P0KR,ハレルヤ３,08DDCV5JN,黒ねこのしっぽ,956,4,7627,9628307,,,7,6,10,9,6,6,10,10,64
EL8NCJUPY,とりさん,NRK4MV1C1,茅バール,504,0,7628,9627935,,,9,8,7,6,9,7,7,9,62
MWRK6UWD6,リーす,7NJM1VURM,らんるん部。,332,0,7629,9627541,,,4,3,3,1,2,3,3,1,20
1LYD4TC30,玲,CXG25026E,泥のみんなS,1160,14,7630,9621667,,,10,10,10,10,10,10,10,10,80
R7FVRG3AW,トモ,7MPNTWKTN,Dreamers,432,0,7631,9619970,,,10,3,2,1,2,2,7,5,32
U5FJC0B5B,たまに,W71PEB8XY,戦慄のたまに衆,1108,10,7632,9619912,,,6,6,7,6,7,2,7,7,48
2Y6WYRUET,まんぼう,23PGPJ3NV,蓮ビギナーの集い,1005,1,7633,9615000,424168951.0,1664.0,8,4,4,8,7,6,10,10,57
O2DCG66XG,ゆうやん,9C0KWR782,まったリンクラ,612,1,7634,9612479,,,9,7,7,10,8,6,7,8,62
2HDNJGQB4,caps,17AEM7PUN,SIFcord,1136,12,7635,9611430,,,8,7,8,9,7,7,8,8,62
XY0Z49DNI,香  林坊,TTDBXERCU,蓮ノ空 全力応援,1172,12,7636,9607385,,,10,8,7,9,8,7,9,8,66
BXHAYO7HG,リンゴ,A3472CNJE,ハントン✿ライス,1093,11,7637,9606213,114595916.0,2076.0,10,10,10,10,7,10,9,7,73
RYWMTGDGD,Orca,HBK6KCRPP,無言でおけ,1013,6,7638,9604935,,,8,6,8,8,7,3,8,8,56
ZAS5BX8K6,ヨキソバ,8MDA3A0AK,イベント用,679,1,7639,9603440,,,8,6,6,7,6,7,10,10,60
C9Y2JCXGT,まーさ,9EY08NNF4,お茶にしましょう,1127,12,7640,9601450,,,5,6,4,8,7,8,10,10,58
K8YHXKXC4,yuany,9U8KNU6U9,対抗戦用,825,0,7641,9600961,,,9,7,8,6,6,3,7,8,54
J3KXB7WJA,おひ野菜さん,E7673WR7C,マルガイジ,725,2,7642,9599925,253998009.0,1833.0,10,10,10,10,10,10,10,10,80
4BBWK0TPE,はやとん,TD87P23DJ,黄昏の旅団,583,1,7643,9596222,,,3,7,4,5,1,2,1,1,24
UFE432D8F,ドルトソソ,46U7807DE,全力いけいけ隊,953,12,7644,9594381,,,7,7,6,6,6,7,8,8,55
D5EF040PR,棒dot,8XMW94CPX,ヒノチタカバディ,218,0,7645,9589480,14219583.0,3344.0,3,4,4,2,1,1,1,1,17
5ZQU0EHHE,無冬夜,V33FGRFC4,1限目に遅刻ラブ,1078,2,7646,9587605,,,8,5,5,9,7,8,9,9,60
VECX762B2,あつしめん,9YM3DBTB7,泥民館,1242,9,7647,9586980,,,9,8,9,10,8,7,10,9,70
LGNDA989B,さく,53M4V2BVG,吟子の髪飾り,266,0,7648,9585626,,,9,7,8,9,7,7,5,5,57
FU3EDC4KM,肉じゃが,DMDVHGFUG,インドネシア仲間,1073,10,7649,9584582,,,7,7,9,7,8,1,7,9,55
T9EU040BD,だな,JRAC1HYUD,SPHS-MMT,737,1,7650,9583315,,,4,1,5,1,5,1,4,4,25
0KIBKA6LM,ロブ汰,57HNJ07NK,みらぱ推活最前列,1141,8,7651,9582111,,,8,9,10,9,9,9,10,10,74
G8J92XYF7,チョコザイ,EJY6B26D1,After見たい,454,2,7652,9581898,,,10,7,9,3,4,6,4,1,44
0CC6QQWAO,ちゃーりー,B2KV0EVPD,蓮ちゅきクラブ,1190,5,7653,9580962,,,7,4,7,6,6,3,7,7,47
Z2OFBS1QW,52ばん,F53AELUNC,ソロっと倶楽部,1016,10,7654,9579100,,,8,7,7,10,8,8,10,10,68
O4EZHXR7M,なつめ,T045NDKW0,♬さやか愛好会♬,719,0,7655,9578410,,,4,5,4,6,1,3,6,6,35
M6THEU0T1,クロレラ,04D5UV5XN,汚れてゆく花びら,1440,17,7656,9577135,,,10,10,10,10,10,10,10,10,80
DC3C39ST9,れふぃ,MVMP6NNXD,空き時間らくがき,1071,10,7657,9575076,,,2,1,6,9,5,5,10,10,48
B9J6EC4L5,羽結（hayu）,WCL6R1ANU,無所属の会,382,0,7658,9574967,,,10,5,8,6,5,6,1,5,46
TGY7G1CUH,yuzutaro,V8XX999F6,卍蓮村幼稚園卍,830,0,7659,9572294,,,10,8,8,9,8,10,9,10,72
DK7RRBKC7,モンバンゴ,1EL57CDR0,なんもわからん,378,0,7660,9571238,,,10,4,4,10,2,9,2,3,44
EFQTOKBP6,らいあん,4874GTTJD,ヘリできた,517,0,7661,9569040,211419814.0,1881.0,8,10,10,10,6,6,10,10,70
XHJV08S4U,アーク,59AK7LJ7A,とりあえず,944,0,7662,9565860,26402276.0,3102.0,2,1,6,8,5,5,9,9,45
4K1WB4HTK,まじ雅！,T56X6LP0L,光の海,702,3,7663,9562657,,,7,8,6,7,10,6,7,5,56
AVKV90NBH,ジョニー,9FF5JBNDF,めぐすきクラブ,906,2,7664,9562240,,,6,7,3,5,1,8,8,8,46
TP0T63KR7,うみねこ,FMWNYA91A,夕霧鼓門0.17,1009,7,7665,9559755,,,10,10,10,8,9,9,10,8,74
LVUF6AS2F,アロー,KT4P0CHHC,ゆったり同好会,504,0,7666,9554707,,,10,9,10,5,9,6,7,4,60
GF3LTDXCU,Ivan,J800VVPTN,Aqours,643,2,7667,9551859,,,7,8,2,3,4,7,1,10,42
196S468J4,いぶき,4RY75CKM4,LLすこ部　メ募,1075,10,7668,9550290,,,8,5,8,7,7,6,9,8,58
3VSG0CBK9,KIRA,2BB5YVRFL,蓮好き好きクラブ,992,4,7669,9545817,,,6,4,6,8,7,5,8,10,54
7U9AWFF5B,シモンニキ,DULFP3TRN,めぐ党員の部屋,750,2,7670,9545450,,,10,1,6,8,5,6,9,3,48
UGTHECU1D,sho,EVH6G4GP8,Number_i,574,0,7671,9544970,,,10,5,7,5,4,4,4,4,43
AJJYUN340,ゆいにゃん,8BAYBXUXC,スリブ大好き♪,1055,1,7672,9543615,222768553.0,1866.0,8,7,7,8,8,6,8,9,61
EY3VNNK71,蒼華,JWUL2T36L,チーム初心者,773,0,7673,9543382,137418271.0,2026.0,8,7,7,7,7,6,9,9,60
87DHOP0VA,さかなごでん,FG5VFFNRK,蓮ノ空おじさん,1089,12,7674,9543070,,,9,5,6,9,5,6,9,9,58
AHP5IH1KR,ほみ,3A63DYH54,LLすこすこ部,1119,13,7675,9541205,60172186.0,2376.0,8,5,6,8,6,7,9,9,58
1A0NKC4CB,Graphite,VPYHCBY6H,DJかちまち,1083,13,7676,9540684,204820337.0,1891.0,7,7,7,10,10,9,10,10,70
810H1732U,起煥,DW13FCXPT,Mulbungs,1099,13,7677,9537187,108877410.0,2096.0,9,8,10,9,9,9,10,10,74
YUFBBCNMK,アリサ,AJXXT5Y2K,無所属,464,1,7678,9536350,,,8,1,5,4,1,7,7,8,41
M7R461AQ4,みりおん,R1RM3X0WV,後方腕組みオタク,1194,14,7679,9535560,540353293.0,1580.0,10,10,10,10,10,10,10,10,80
JYGPGYUOD,じっぷ,2JK7E4115,ラ！推し,1084,2,7680,9534735,46367289.0,2618.0,10,7,10,10,9,7,9,9,71
RNVUOFOKA,みなとり,0R8BXPRC1,ポチっ！とクラブ,1014,5,7681,9533430,,,10,7,8,8,7,7,8,9,64
BB4E7QNG5,近眼ダーツ,28XJ8NK4L,蓮ノ空まったり部,912,0,7682,9532500,,,6,4,4,5,1,7,1,1,29
0XXRBYD3F,K,XA0XD41CM,ぼっちぼっち,477,0,7683,9530952,,,10,10,9,10,8,7,9,9,72
U7ALH8YMB,アベエル,4RATY4E84,DC大好きクラブ,1013,2,7684,9530394,,,3,5,5,10,8,8,10,10,59
E1W0L0P26,こずセラ必勝祈願,6YTAMD33M,リリエンフェル党,296,0,7685,9528417,,,7,6,7,5,5,5,7,10,52
F31U16NLG,よしお,RY00836BW,ムキムキカボチャ,934,6,7686,9522460,33888216.0,2936.0,8,5,4,5,1,4,5,5,37
LHE3FH802,ほしくず,J79LGCKKF,蓮ノ空コーラス部,790,1,7687,9521042,,,10,6,8,10,10,10,10,10,74
8KB1H63JR,ちむんちょ,AVX749PPB,姫芽ちゃん親衛隊,817,2,7688,9520539,,,10,10,10,10,10,10,10,10,80
2X30O0GNF,As,LUDNM40F8,ふくふく無言OK,1485,15,7689,9520423,54065054.0,2471.0,10,10,10,10,10,10,10,10,80
IJZBJEALV,シンク,FTUJJ5KM9,無言◎私生活優先,846,2,7690,9518618,,,8,5,6,4,4,5,5,5,42
TGDJU7H1J,ペンペン,G1AFM0R9A,蓮ノ空釣行部,1077,8,7691,9518180,,,9,4,8,8,9,7,10,10,65
5IBZ0V5GE,くろまちん,9DKR4Y2CJ,蓮ノ空老人会,1181,6,7692,9516120,,,7,5,7,10,8,7,10,10,64
B5KPAWVLC,Sonny,J80MEYHBC,Nymphaea,680,2,7693,9513635,,,9,9,3,1,1,3,9,1,36
6W15T8F42,しう,YVF1V2AH6,蓮ノ空全共闘,1545,16,7694,9511625,,,10,10,10,10,10,10,10,10,80
0NZ9E2H1F,コオリン,KFC62L0FV,ねるねる同好会,1182,2,7695,9511336,,,8,8,8,7,7,7,10,7,62
927D18RDN,チェヨン,P2U4P7E0B,mk,260,0,7696,9510800,,,3,5,3,1,3,3,1,5,24
EFWV27WC6,セブン,UE77R1YAL,エレメンタル,630,1,7697,9508769,,,10,10,10,8,9,5,9,9,70
ECRIBY9O7,どんぐりうぇのく,0R8BXPRC1,ポチっ！とクラブ,1230,9,7698,9507540,,,9,5,8,8,7,5,10,10,62
A2EBNM355,ウサギバリスタ,K2L5DCVNR,REAL,794,2,7699,9502425,,,5,1,2,2,5,2,2,6,25
E3UHK6EPV,岡本,FVJFA973A,月猫愛好会,302,0,7700,9502347,137219092.0,2027.0,7,7,6,4,2,7,4,8,45
CXGK2BN4L,ステイシー,KULVP7FDR,アニマル分室,1175,13,7701,9502241,,,6,6,6,10,7,8,10,10,63
G21F8V98J,zonef,ABALH0AL3,楽園計画,251,0,7702,9502230,142291176.0,2015.0,10,10,10,10,10,10,10,10,80
11Z3XADM7,どんぐり@,MYTCXJ12B,つーりすと@蓮部,1123,10,7703,9502040,,,8,6,8,7,6,3,10,10,58
8AXAAWC0R,みお,E7UBFLW56,同好会の同好会,833,5,7704,9500343,,,10,10,10,10,10,10,10,10,80
4JZZFJZG3,ツキ,YM72HRVCF,ワンニャン部,1263,4,7705,9498854,,,6,7,8,7,8,7,8,10,61
5TWMV7M1F,のあ,GYG7B5R36,幼馴染同好会,810,0,7706,9496086,182406187.0,1930.0,10,10,10,10,10,10,10,10,80
G4E815N27,佐々木,BXGNMY466,ライグラ用,369,0,7707,9494775,202684302.0,1896.0,10,10,7,10,10,9,10,8,74
LBCPD48F5,Siyuu,UHWA4YLWP,蓮ノ空を見守る会,678,2,7708,9488751,70793760.0,2271.0,9,8,8,5,5,7,4,1,47
2K4FKGLAY,ロンド、君に,6C9R15BLY,スクスタ避難民,1022,1,7709,9487387,,,10,8,7,10,7,8,9,10,69
6953JG2BW,さなたろ,1XX6FWJRB,オートスキップ団,378,0,7710,9487025,,,4,2,3,2,1,4,4,3,23
2ST3DL8RY,モモ,F2M746D4B,頑張らないクラブ,974,13,7711,9481674,,,7,4,6,7,10,9,9,9,61
05GAVM9FF,キキ,4LU50R56J,誰でもOK,289,0,7712,9480583,,,4,8,5,2,10,4,1,5,39
J7MPKL3G9,ことは,DKPMRA0TA,蓮ノ空奉仕部,348,0,7713,9479110,,,10,7,3,7,6,3,4,6,46
4V0WTF4U4,ﾓｽﾞｸ,V7768X8AC,せーので！,1027,7,7714,9477149,,,5,4,4,1,5,2,2,5,28
XXH1QBRDU,岩石,XEENRBXCG,蓮ノ空休日クラブ,965,1,7715,9475584,52206230.0,2498.0,10,4,8,9,7,2,8,9,57
88E0A9DNA,かなめ,X45T3U322,アニメ最高クラブ,356,0,7716,9472578,297317561.0,1776.0,10,10,10,10,10,10,10,10,80
2KHBE9DDC,MSZ006C1,8YFF0WP45,毎日がホリデー,1192,10,7717,9470000,191000678.0,1912.0,10,7,8,8,6,7,9,10,65
TYPCFLHCH,MAL,60KU468X3,はっすーず,779,2,7718,9468504,27721626.0,3076.0,5,4,5,10,1,3,4,6,38
UYBF5NCFY,Sasa,C8WCYKBU4,蓮,979,5,7719,9461762,,,4,4,4,8,5,6,8,7,46
5WKF4T5FF,おつぴ,V7768X8AC,せーので！,890,6,7720,9457870,,,10,7,10,9,7,8,6,5,62
Y0W27ACUK,pyon兎,TFGKYEY98,LLP JR,779,0,7721,9456237,,,8,4,6,6,6,6,7,8,51
HI2R0WECO,りぐとね,YPF6CNM5G,孤軍奮闘,649,0,7722,9453862,,,10,10,10,9,8,7,8,10,72
F415J8HAN,165.2cm,4K4JXGNX0,蓮ノ空P活クラブ,756,2,7723,9452761,,,10,10,10,10,10,9,10,10,79
GL7CDG4A2,悲催世界一雷,218R5RK2N,桜坂しずく同好会,411,0,7724,9452755,,,10,7,4,9,5,10,10,10,65
WG1X42VXE,SW,E6WR9G75P,安養寺姫芽推し会,629,0,7725,9451220,,,10,8,9,10,8,7,10,9,71
79HEAT2B0,焼き鳥,YK0X6N2HN,無言OK出入自由,912,2,7726,9448710,188500721.0,1916.0,9,7,6,8,8,7,9,10,64
C8VCIEGNR,まるまった,37N3TNTVB,推しを布教する処,1147,5,7727,9447099,,,9,7,7,9,7,7,9,9,64
X6CM69FAJ,428,KJU0BU77M,無言交流なし,1285,1,7728,9445090,,,10,10,10,10,10,10,10,10,80
15YB1UV01,とーとー,CWG5LH3VE,蓮好きPの集い,900,1,7729,9445079,,,5,7,8,1,5,6,7,5,44
FD9TC5S7T,陰気な学院生,TXNCTRR1U,瑠璃乃推し隊,1210,14,7730,9441545,,,7,7,9,10,9,5,8,9,64
B4AAAKL0D,Carat,97BGFLKW9,◯◯◯,339,0,7731,9440895,742847729.0,1468.0,6,6,9,8,6,8,7,9,59
6HOZA3S18,Hayato,3LAFHDKE5,こずさや保護者会,1185,8,7732,9437675,,,9,7,5,8,7,1,7,8,52
M10NB9HC8,グラン・ルナ,N7GLY2RUW,百生銀行,838,4,7733,9437500,,,8,10,3,9,9,7,3,10,59
1CGRCP479,fgf,2UKNVBMBU,梢ちゃん同好会,208,0,7734,9436565,,,4,5,3,3,4,4,4,5,32
90BVR94X0,たらこ,W09WBG3HY,どろんちゅ,931,6,7735,9435504,,,8,7,7,7,7,7,7,9,59
L0GGMVF58,るあー,AC94W0LN2,無言で自由に,434,2,7736,9432550,,,4,5,6,5,6,2,6,4,38
3582AAJ3F,コジコジ,EMAN1DMK8,いつものメンバー,1000,5,7737,9432326,,,8,1,2,8,1,5,7,7,39
0VFKZG71V,トリンスラン,9XNH0HDBN,蓮ノ空∞園芸部,895,0,7738,9431072,,,8,6,6,5,5,1,8,8,47
P39VXMFCH,たけだけしいたけ,07JW71HWG,良いチケで観よう,1068,0,7739,9429265,,,7,5,6,4,4,5,9,9,49
PLVTEYG16,ことチュリオン,LHU88R0LV,リンクラまったり,987,7,7740,9428820,,,9,7,7,7,10,7,8,10,65
132G43YY6,はんぺん,9E910GGD2,蓮ノ空給湯室,1156,2,7741,9424235,,,9,10,7,10,7,9,10,10,72
TNF32G80P,ゆゆゆ,6KUYCDLGR,かよちんは宇宙,1241,3,7742,9423975,216653628.0,1877.0,10,10,10,10,10,10,10,10,80
CD16AUE7G,メグミルク,E49YWK5YC,酢蓮根,641,3,7743,9419240,,,10,1,5,7,3,9,4,2,41
YB53XC7A8,よち,16N3APL33,Dreamers,1026,5,7744,9418170,,,8,5,8,8,7,2,10,10,58
Y87F6YL7A,smtdet,976BY5JWK,ハルカカナタ,812,4,7745,9415585,,,6,4,5,5,7,2,1,4,34
FJFV5LA61,アースト,NRPBG5WJD,てふてふ,937,8,7746,9413609,,,5,7,8,2,5,6,7,8,48
E389HHET6,アズサ,FVJFA973A,月猫愛好会,316,0,7747,9411880,,,9,6,8,7,4,6,6,5,51
TXI7D0VP5,みほ氏,LHXNEF3D5,まるまるサークル,1335,15,7748,9411540,,,10,8,10,10,8,10,10,10,76
J9R68DPP0,あせと,WE4AB37FP,めぐ党,371,0,7749,9405345,,,10,9,7,10,3,5,2,2,48
UBU1EWLBY,kozue,DKNHY5HH6,なす料理研究会,635,0,7750,9402413,,,8,4,9,7,5,7,10,10,60
087NMYNNU,Atrip,Y7KJ3PM8P,蓮すきすき同好会,472,0,7751,9396174,,,7,5,6,5,2,5,4,5,39
KHTNG1W5N,2ry,8FXXHE22A,蓮ノ空,801,0,7752,9394636,,,5,5,6,7,4,1,10,9,47
HDXIVOCPZ,16代目いぶき,X8YD59KBX,16代目いぶき組,959,2,7753,9394597,,,9,8,10,10,9,7,9,9,71
I5EAV4TD7,sgwr,KFC62L0FV,ねるねる同好会,1064,0,7754,9392791,,,4,5,5,5,7,1,5,7,39
CY93LEX5V,トレハロース,ABALH0AL3,楽園計画,910,0,7755,9389701,,,9,7,7,9,10,10,10,10,72
ZMSIMQGDN,ハレカ,V26546K3D,乙宗気合筋肉,963,2,7756,9381276,,,2,3,3,1,9,1,1,2,22
0NU6WW4V8,イーロ,DFFYFJ2B6,つづさや好き過ぎ,1361,15,7757,9378852,,,10,8,6,8,4,7,10,10,63
A9EINPGAO,雪さくら,GMEF2K8DL,花咲く泥も好き²,1142,12,7758,9375410,,,10,7,9,8,8,7,10,9,68
VCDS1GLZ5,sato-0,D60RTVUP4,月月火水木金金♪,953,0,7759,9374455,,,2,1,4,2,4,1,4,7,25
GWJ81XWY9,あなかん,W7YFDVP8A,手遅れの最先端,917,9,7760,9373770,,,7,6,10,7,6,8,7,8,59
78VMKR3BX,Sicasica,279NUYU7C,れんこん,1048,6,7761,9373070,,,8,10,10,9,9,7,10,10,73
LFNX0TJ53,azur,7B8K574NX,GEAR,497,0,7762,9372344,,,7,7,5,8,7,2,6,6,48
821NH5B39,おばさんつよすぎ,VNEJ2RNW0,まったりんくら,340,0,7763,9367540,,,5,4,2,6,4,6,1,9,37
RPUCAKV1A,チャットGDP,6C9R15BLY,スクスタ避難民,1025,2,7764,9367512,,,9,8,7,8,7,8,10,10,67
8B9X6K522,れいと,XVTV7MVCX,雪月花,958,3,7765,9364663,,,6,6,8,9,3,3,8,7,50
AXF8TF5W5,SerLin,M2DG95X9J,箱推し,509,0,7766,9364375,26897382.0,3093.0,10,2,5,1,6,6,10,7,47
K6M4V79LT,Takt,J83JWJ028,大ㄇㄚˊ露營區,421,0,7767,9363568,15694471.0,3312.0,7,2,2,4,5,4,5,4,33
JP4XC840G,瑞甫,V33FGRFC4,1限目に遅刻ラブ,761,6,7768,9362778,,,7,5,8,8,7,6,7,8,56
KTS2I6ZNM,とも,0B8RTHY4D,のんびり屋さん,1154,4,7769,9361086,,,10,10,10,10,10,10,10,10,80
UVWHE6R8E,LEAF,FNMV166UY,蓮ノ空喫茶部,1153,12,7770,9358710,185333251.0,1925.0,9,8,8,7,7,6,8,8,61
HRK0XBW43,りん☆,H0DV3JJGA,かほさやてぇてぇ,704,5,7771,9356120,,,7,3,5,1,1,8,1,4,30
MNCUYJLGB,ちばげる,FE282F3VH,天悶部,1117,12,7772,9355535,,,10,10,10,10,10,10,10,10,80
13CYA2Y8X,suzuki,88DJ300PJ,めぐ党 • 永遠,969,3,7773,9350339,,,7,6,7,9,6,7,10,10,62
CG8PF9UTL,瀚海,M08GKL70U,ららマジ難民の会,742,2,7774,9349067,38213795.0,2809.0,10,10,10,8,8,10,7,7,70
D0CXN1GEG,ヒト,EEP20F2M8,綴理の綴り,503,2,7775,9348707,,,10,10,10,9,9,6,5,2,61
H4GKT4ITF,タツ,M851LEV3N,なっす父兄,1215,3,7776,9347893,,,10,10,10,10,10,10,10,10,80
ETTTK786B,月影,WN3LHKX0L,レンコンおいしい,607,0,7777,9346139,,,5,8,8,4,5,6,9,9,54
01DSD5NC7,ぱなりん,A84BK7PL4,ゆるっとホリディ,993,9,7778,9344480,,,3,7,2,8,4,4,4,9,41
4523S78IN,ヤス,YL2ELYC4U,さや…好きだよ…,1032,5,7779,9344167,,,9,9,8,10,8,8,9,10,71
8VPC6AJF3,Pyon2,1UBNNHVLG,蓮箱推し（仮）,706,0,7780,9344037,,,6,4,7,4,5,5,7,7,45
HRWZRFW5B,鳳梨,E7UBFLW56,同好会の同好会,1121,0,7781,9342754,,,10,10,8,10,8,7,7,10,70
7GJ0D7APC,りむ,X0TFG829Y,ボクのおうち,552,1,7782,9334477,,,7,6,9,2,1,3,3,7,38
6RT1M2G24,蓮ノ図書委員,K7LC46V5M,Link！ラ部,750,0,7783,9334155,,,8,6,6,7,5,6,8,8,54
IOMJ6J49H,天城のるあ,9DKR4Y2CJ,蓮ノ空老人会,1250,15,7784,9334060,,,10,8,10,9,9,8,10,10,74
ESI0EDOE0,てぃけ,HBM31HMUY,YUKIZURI,1082,7,7785,9330980,,,9,5,7,7,7,5,8,9,57
9W27RP14B,夜凪,WBXF9XXW7,さやつづ愛でる会,325,0,7786,9330665,,,9,9,7,6,8,4,7,5,55
2V2BKW9HW,みう,578YG6EAT,桜桃花束愛聴会,765,2,7787,9330400,,,4,4,4,1,8,1,8,10,40
W5MZUUSME,釉薬,XLBU65J86,花の壁飾りクラブ,1103,9,7788,9330235,,,6,4,4,7,7,5,10,8,51
479J7C6T2,しめさば,73N4AB3LR,かほ子のイオン,1170,5,7789,9329563,31534136.0,2993.0,8,6,6,6,7,7,10,9,59
8BFMY6MHF,みはと,NMT63RUDV,泥村,1127,12,7790,9328617,,,6,4,6,4,4,6,5,5,40
WUO88KFAG,T-Uはっす,YM0B49N1J,楡井守護隊,1151,4,7791,9326012,,,9,7,8,8,5,7,5,9,58
DIP8Z8GIN,めいどさん,ADV0547D7,蓮ノ美食殿,1022,4,7792,9325815,,,8,6,8,7,7,6,8,8,58
22KBA5W88,K4zus4,88DJ300PJ,めぐ党 • 永遠,1138,5,7793,9325562,,,8,5,8,8,8,6,8,9,60
CY0DM9N7B,しいな,N1DJVPGP8,いつでも咲けるよ,985,2,7794,9323387,,,4,1,2,1,1,2,1,1,13
Z6MKBXGRD,むーさん,422KR6BPC,推しを愛する者達,1009,10,7795,9317335,51122343.0,2520.0,5,8,4,9,5,3,8,10,52
9M0TTHCJ8,水無月,865UE9UC6,蓮ノ空うどん部,1060,8,7796,9317160,217529611.0,1876.0,7,5,6,7,7,10,8,8,58
CF7A85CK9,ながてぃー,DBHVM0X7P,ガンフィンガー村,1059,0,7797,9315504,,,6,5,4,2,9,2,7,7,42
CJFEEAGUE,はな,AL0FALXTK,加能がにはうまい,1098,5,7798,9314800,,,3,2,3,2,1,2,3,2,18
6X1WHVMZJ,むーみん,AVX749PPB,姫芽ちゃん親衛隊,987,4,7799,9314308,,,8,5,8,9,9,8,10,10,67
I45HQK45Z,練心,HA6MUTC30,自由なのだけれど,955,3,7800,9309080,,,9,7,8,9,7,7,9,9,65
N4FA1VTLG,strikeb,NA8FEYN0M,蓮ノ空飲酒クラブ,1033,2,7801,9309066,,,7,8,8,9,8,7,10,10,67
KLWN1CN7B,カズニャン,EECF9C0N3,蓮ノ空　茨城分校,795,4,7802,9307369,,,10,9,8,10,2,6,10,10,65
E6T9AW047,蓮ノ三天王,HXVYGL96H,初々しい対抗戦,238,0,7803,9307340,,,7,5,10,6,5,6,10,10,59
A08XTWBD3,夏猫,4H5NDMYH9,蓮ノ空芸学高専,887,0,7804,9305390,,,9,9,7,8,8,7,9,10,67
41TU4VPVA,ひとひら,BBNEWB1UA,蓮ノ空紅茶部,780,2,7805,9305166,,,7,7,7,5,7,6,7,5,51
8UM8D4M1L,サクヤ,L0FARL5TT,JazzPark,937,3,7806,9300462,89470113.0,2162.0,10,8,9,7,9,6,10,10,69
354RV61MX,はるうる,EJY6B26D1,After見たい,230,0,7807,9299166,,,6,7,3,1,6,7,5,3,38
AYUBPTU9E,アルベイソ,4LLW1RBP6,こずめぐ党,711,0,7808,9298887,,,9,8,8,6,10,4,9,9,63
V3J5KY1JC,バニー,BELCUYCMH,蓮hkg香港分部,827,6,7809,9298343,,,10,10,10,10,8,10,9,9,76
Z09BFXIMH,eluna,TFGKYEY98,LLP JR,1052,10,7810,9298328,,,10,8,7,10,5,7,8,8,63
A7XHO09M7,はちれも,2KJ2UEC3P,ういちゅけクラブ,863,0,7811,9298160,,,4,4,3,4,6,2,2,3,28
UJ6XY1AKA,だうろー,9C0KWR782,まったリンクラ,759,0,7812,9291713,,,7,7,8,8,9,3,9,10,61
C16ER87BR,HIMEMIYA,EYEPHE14G,花上梢頭,1016,6,7813,9288645,,,8,7,6,4,8,8,8,9,58
7TXLCB2F1,マグロ,01YK4N868,ソロサー,1343,11,7814,9288191,,,8,10,8,10,9,10,10,10,75
4AV99KWQF,mugon,JD1PFYJWE,瑞蓮隊(無言OK,1085,4,7815,9287642,,,5,5,4,9,5,6,10,10,54
DLP7H2C4B,もる,3BE2RELRC,見晴台,1019,4,7816,9286827,,,8,6,8,5,7,1,9,10,54
5RCBJ2MHY,タナカ@ルリ推し,1DU9LCND7,蓮ノ空すこやか部,1471,15,7817,9285287,,,10,6,6,8,3,3,8,6,50
H494952Y3,ホビロン,T4WY63DB9,ういのま,1054,0,7818,9283353,,,10,9,10,9,9,8,10,10,75
0318A9X0B,Kozy,YHWN0NJ03,ドカ食い気絶部,732,0,7819,9281429,,,8,4,4,8,7,2,4,4,41
MZFAJSTZJ,Raito,FVJABCVP3,瑞蓮ラボ,973,3,7820,9278440,,,9,7,10,9,7,8,10,10,70
EMPEHRE0B,チャッキーニョ,BWD9U1EJ2,蓮之空中国同好会,877,13,7821,9276352,,,3,4,4,5,7,4,6,7,40
PMLVMJBF1,なお,3HDDYR4FU,旅人,807,6,7822,9261854,,,3,1,2,3,2,2,2,2,17
1VPHTU6YA,あすたろう,YVV9CMBLW,東京公演で沼落ち,1155,11,7823,9256406,370831977.0,1704.0,10,5,9,9,8,8,10,10,69
L49HJCR25,霞ヶ関ファルゴ,7U20138DB,LGP,964,6,7824,9255522,,,2,9,9,8,7,6,8,8,57
XNK8LXTK7,あまくち,KXB93FVTR,ブルームガーデン,955,0,7825,9253290,250285982.0,1839.0,9,6,6,7,6,5,8,7,54
10W4U925N,ちあき,T4WY63DB9,ういのま,1067,7,7826,9251400,197412325.0,1903.0,8,6,6,7,6,7,10,9,59
D16N584TW,カツノリ,0B8RTHY4D,のんびり屋さん,1116,11,7827,9251346,,,10,10,8,10,8,10,10,10,76
9LETVP1QS,カテジナ・ルース,E17AJTJ9D,楽しみ隊,1159,3,7828,9250285,,,6,6,3,10,7,7,10,10,59
0UCP579WE,たつや,88DJ300PJ,めぐ党 • 永遠,958,9,7829,9249353,,,10,10,10,7,8,10,8,10,73
B3U6JL9A9,よのとの,6E27A15ER,蓮ノ空自由クラブ,527,3,7830,9248990,,,3,1,7,1,1,1,1,1,16
7IFP75E5J,太陽神ラー,N1JAJ83CA,蓮ノ空園芸部,1172,12,7831,9248754,,,7,10,8,8,8,6,10,10,67
51GPHPX6W,ぺんの助,RWDWD9PP6,乙宗家の屋敷妖精,1065,0,7832,9247958,,,8,8,8,9,7,7,10,10,67
B213MOIY2,にゃんちゃん,H6JWBBGCG,蓮天・乙宗一心流,1012,10,7833,9245210,35181679.0,2889.0,9,7,7,9,7,6,8,8,61
OAAHHOF7T,ゆずは,578YG6EAT,桜桃花束愛聴会,1089,5,7834,9241112,,,5,6,7,10,7,8,8,8,59
XL5B99BPP,月下 秋奈,3HDDYR4FU,旅人,527,0,7835,9240105,,,9,9,10,10,7,9,9,9,72
