player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,姬芽,小铃,瑠璃乃,吟子,塞拉斯,泉,季度等级,104季度等级
RRP323GUJ,テンペランス,YD2XWWFA4,蓮好き好きクラブ,1,10871,597390,5,1,1,1,5,3,4,2,22,16
SBZ6IOK5E,nagisuke,PD80VCP5N,虹ヶ咲学園,2,10872,597260,4,1,4,4,3,4,9,5,34,20
1RCKD12PX,田辺,WPG6BCG83,基本無言,11,10872,597260,10,10,10,10,10,10,10,10,80,60
Q3FRRWJMN,金色棉花糖,G0J2F9NAL,さやさやさーくる,5,10874,597070,8,1,7,2,3,1,9,9,40,22
2E1TEV7TP,えふぃ〜,9U8KNU6U9,対抗戦用,2,10875,596960,4,4,6,4,6,4,4,6,38,28
3AHPGNCW4,ふら,8MDA3A0AK,イベント用,0,10876,596950,1,2,1,2,3,2,3,2,16,11
5KWY80J4D,つば2,B1XLN3U5P,頭文字リンクラ部,0,10876,596950,7,3,5,1,1,2,9,3,31,19
T3AXKACUE,ノリタマ,M1DLCR0R8,花帆護サークル,2,10878,596900,10,4,4,1,1,1,5,4,30,21
R0GM27UGC,アレク,VAR94KPUT,日進月歩,2,10879,596819,4,3,5,4,5,4,7,6,38,25
W2CBET98N,花帆花帆大明神,KA2MHJTBU,ゆばーな同好会,2,10880,596700,1,1,1,1,1,2,1,2,10,7
EGBYG7VKF,ゆま3,89K2PRDC6,つづるりのなかま,2,10881,596650,9,2,6,2,4,6,6,9,44,29
BYWFT45MD,マークアレス,HGVHHB78D,蓮ノ空写真部,0,10882,596630,8,4,4,1,4,1,4,2,28,22
82XHJ830T,すずめ,8T3BVWN6F,目標1500位,0,10883,596590,6,9,1,2,3,2,7,4,34,23
XALK4JFBD,わたがし,2VJG66JTH,まったり,2,10884,596550,4,1,1,1,2,1,6,2,18,10
WLEV2MGP1,つむぴー,414CEUPEH,アフター見よう！,0,10885,596340,4,6,5,3,3,4,4,7,36,25
Q35K3S6CV,堕天使ヨハネ,UVN7G4X3A,闇のルビィ団,8,10886,596300,2,1,5,1,2,2,5,8,26,13
1WFRCKPNB,スージー,948FLPMPN,まったりハス煮〜,0,10887,596290,1,1,1,1,1,1,1,1,8,6
3YY8CPUK5,みきた,7UBUGF7G1,ワイのサークル,1,10888,596230,6,2,7,2,1,3,9,10,40,21
IJH1YV5UZ,蓮華,C003CD1RW,☆蓮ノ空クラブ☆,2,10889,596110,3,1,1,1,1,2,1,2,12,9
CKP5TA5LL,ドミンゴ,NTDM30NB6,霊使いリンクラ部,1,10890,595950,5,1,7,1,1,4,8,4,31,19
B0UK7GAPN,こさかい,8MLVA67AK,聖ミリオン女学園,12,10891,595800,8,4,8,4,4,8,10,10,56,36
N3UZV1LCP,ニッコウガロン,C6V311T2P,LotuSky,7,10892,595700,7,1,5,1,1,2,5,7,29,17
RJ6N0E6DV,のどっち,R7VEXFUBP,蓮ノ空応援クラブ,2,10893,595560,3,2,7,2,6,4,6,8,38,24
0VFF0KYEN,Akihana,0VEMMV8E2,スリブとまったり,0,10894,595530,6,3,6,2,2,3,6,10,38,22
9Y6J1BMFF,mong2,RAP9FVR3B,あばうといち,4,10895,595370,1,1,5,2,5,4,6,7,31,18
G2VDUPPNE,シラス,R3UE4PGCE,うさぎ小屋,2,10896,595300,2,3,1,1,1,4,6,2,20,12
4FY9R2UF1,みもりん♪,TX85TKW7A,蓮ノ空女子部,1,10897,595250,1,2,1,4,4,4,3,6,25,16
43A1IMJG3,コペ,A3X92L6YU,お試し用サークル,7,10898,595220,9,1,7,2,5,4,5,6,39,28
97GLFJXLM,そうけん,CXG25026E,泥のみんなS,4,10899,594960,8,1,2,1,1,2,7,3,25,15
X8HD4GMEB,ゆなかる,9GDHWXGVG,ルリと花咲く毎日,2,10900,594950,7,2,1,2,1,1,8,8,30,14
AHOSSYNW0,じゃーる,UHWA4YLWP,蓮ノ空を見守る会,4,10901,594755,1,1,2,1,1,2,7,5,20,8
C1213HP5Y,こけまりも,4WWM4VVDK,蓮ノ空遊戯開発部,3,10902,594737,3,4,1,1,4,2,6,4,25,15
8K26PWE5N,たくや,YVV9CMBLW,東京公演で沼落ち,0,10903,594710,9,4,9,2,1,4,1,2,32,29
6UBM5GWDU,久保やん,B6KWXGHWH,蓮ノ空SIFC,1,10904,594672,10,1,5,2,4,1,6,6,35,23
BDIF7RDVG,マルセイ,58FD7UF8J,としとしサークル,5,10905,594240,7,2,8,4,4,6,8,7,46,31
NBC7UEKGV,なすとまと,JE7V5MM31,蓮ノ沼に沈んだ泥,0,10906,593844,5,1,8,1,1,2,5,2,25,18
71YZW81WW,Elylyn,M0HHDC9CJ,自分用,1,10907,593810,9,5,7,5,7,5,7,9,54,38
D1PJ2AL6U,yosky,9YG7C0VM7,綴理と無言で昼寝,2,10908,593770,4,1,5,1,1,1,7,6,26,13
MK01CM4XP,伊安蒂卡,X87KNX4N3,蓮ノ流星群,10,10909,593450,1,4,3,5,2,2,10,6,33,17
L1CYM1274,ふぉゆ443,NCX28D4VB,Lyric,3,10910,593320,8,4,1,1,6,3,4,4,31,23
O6FT7ZMCW,高咲千音,AGJ215YND,蓮の空中國分校,2,10911,593250,1,1,5,1,1,1,1,2,13,10
BD3E5IL02,がんばらない,6FWRD1K40,いちじょ海賊団,1,10912,593100,8,1,7,1,4,2,5,6,34,23
EB0FWU4QG,ダッチズ,T56X6LP0L,光の海,2,10913,593060,4,1,8,4,1,4,7,4,33,22
4G26U83JB,トシ,VGG1HM53K,のんのん日和,0,10914,592850,9,1,7,1,5,1,8,8,40,24
29U4P60UL,スグ,AC94W0LN2,無言で自由に,0,10915,592780,6,3,5,1,1,3,8,6,33,19
4NDVG0RXX,さす,8MDA3A0AK,イベント用,0,10915,592780,6,4,6,2,5,10,5,4,42,33
P04BTU3GE,TAKE,9N4F9P8DU,リンクラ部（仮）,2,10917,592750,5,1,6,1,4,1,7,6,31,18
GW6EQPO4Q,星咲りんご,1F5EPPMLD,UR貰えればいい,7,10918,592670,4,4,7,1,5,2,5,5,33,23
IQTQOJ0D2,みとり,WE4AB37FP,めぐ党,2,10919,592520,1,1,5,1,3,2,5,7,25,13
YJ5M97F8R,さんふる,FD24TD6C5,泥人,2,10920,592350,6,4,7,4,5,5,5,6,42,31
SDMNWWSOT,yuriyan,60KU468X3,はっすーず,0,10921,592040,7,2,7,1,5,4,3,6,35,26
EM0DCJPVK,anser,Y6C1WLJ6F,LL_EN,0,10922,592010,4,5,5,2,1,1,6,10,34,18
MPVSLICXV,月忌,28XJ8NK4L,蓮ノ空まったり部,1,10923,591867,8,4,6,2,4,1,8,9,42,25
76FXXC1TA,星屑,4WWM4VVDK,蓮ノ空遊戯開発部,0,10924,591780,4,3,3,1,2,2,9,8,32,15
AL0KRE4Y7,Niina,4YJYLLDHH,めぐ党同好会,0,10925,591710,2,2,2,1,3,2,5,4,21,12
DXEAOQO6F,たねころ,X33HHA9F8,アルストロメリア,6,10926,591670,5,1,5,1,4,1,4,6,27,17
05ZZ20ILD,かえで,LFB48H6MU,超初心者の会,0,10927,591650,8,3,6,3,1,1,7,7,36,22
OKWF0EDSV,まりんらいなー,A8BJ5V3ET,はすのそら,0,10928,591630,8,4,6,4,6,4,8,8,48,32
Z0HGOUZK9,ラルカ,9YAHUCY7J,ハルカ,0,10929,591340,7,3,7,4,1,2,8,2,34,24
ADFV2R9K2,などかず,06DCWC1RE,とりあえず参戦用,1,10930,591300,3,1,2,2,1,2,9,4,24,11
MRYLPG4KY,あみこ,K5TN1RT6D,キンカンナマナマ,2,10931,591270,5,4,8,1,1,1,1,2,23,20
F150480VG,べす,XEENRBXCG,蓮ノ空休日クラブ,2,10932,590967,8,4,5,4,6,2,7,7,43,29
L1VQ3F8R1,やまと,T045NDKW0,♬さやか愛好会♬,3,10933,590820,4,5,7,6,6,5,4,7,44,33
MAG2CLKUU,ダイ,B2KV0EVPD,蓮ちゅきクラブ,0,10934,590780,1,1,7,1,1,1,1,2,15,12
NXMO2GM4E,未央,F08AHUJJ0,綴理のお世話係,10,10935,590770,8,5,7,4,6,3,6,7,46,33
HXTI6TUNP,しょう,GYJ3C6TKR,綴理先輩好き好き,10,10936,590500,7,6,5,1,4,2,7,4,36,25
NJ7BSC4ZI,はるけい,U4TNE7AC7,AirLotus,0,10937,590440,7,1,7,4,5,3,4,5,36,27
LY7G7TLSG,tank,WCL6R1ANU,無所属の会,0,10938,590370,7,6,10,4,8,6,10,10,61,41
D4744Z90H,美影,6T2PJTL3B,蓮ノ空城,0,10939,590340,5,4,5,4,4,4,5,6,37,26
AVWUDPSXF,まぐろ,XLX3R7HBT,自由さーくる,0,10940,590320,9,1,8,1,5,4,5,6,39,28
T7FTCEEE1,セラスUENO,5XDKV30X2,ジャンボリー,0,10941,590300,4,4,7,1,5,4,8,8,41,25
OFHDW7B5R,Arata墨,N1JAJ83CA,蓮ノ空園芸部,4,10942,590070,4,3,6,1,4,1,8,7,34,19
FC337WN1D,ペレイロ,N1DJVPGP8,いつでも咲けるよ,0,10943,589780,1,1,1,5,1,1,1,6,17,10
Q5HUL5GIY,OVERWORK,HB9AU9DJJ,聖心党,6,10944,589760,7,1,5,1,5,1,5,6,31,20
6ZB2VS553,うたは,T48KV9EP2,無言ぱーく,6,10945,589630,6,2,6,5,1,3,10,9,42,23
WEUYCDYYX,吟たん,5L9GNT78V,叶え！私達の◯◯,0,10946,589560,4,1,1,1,1,1,1,2,12,9
7FG7RW2QO,mn,89CA9J5NW,サークルK,2,10947,589312,1,1,7,1,1,1,4,7,23,12
5JUZVO975,Kreis2gR,HBCC35887,そりゃー!!!,0,10948,589080,8,1,2,1,4,3,5,4,28,19
P8YBHFTLP,かんきゅー,PFD9KHMCE,個人用,2,10949,588990,5,1,5,2,2,2,10,7,34,17
JD2RA4NHM,ちゃき,M4E1LX8B8,こずかほ〜,3,10950,588860,5,1,2,2,1,1,9,6,27,12
6NNG6ULXP,roseto,T2XRMGEAE,蓮根無言会,0,10951,588699,1,3,1,1,2,2,3,2,15,10
4B7CEI01C,ななないす,N94LEWF2D,無言よわよわの会,11,10952,588680,7,5,6,3,4,3,10,10,48,28
XD143C66F,ちえ,762FM3JV4,一蓮托生,2,10953,588610,5,4,5,5,7,1,5,7,39,27
7H61HWF0G,みかん,PMME7169X,蓮っ子動物園,0,10954,588550,5,1,1,1,4,1,1,4,18,13
ES71KQEPP,リビングストン,UB7145PDD,手がすき,4,10955,588530,8,3,7,3,5,2,9,10,47,28
J8UGNWKPD,よあけ,VNEJ2RNW0,まったりんくら,0,10956,588280,9,1,7,5,7,5,1,2,37,34
5YKQSMADN,海雲,KWX0HVHCT,梢と綴る刻,2,10957,588060,1,1,1,1,1,1,3,1,10,6
KKENBLUK2,吟子,MXRMXDY28,とし,0,10958,588010,3,5,4,1,3,5,4,2,27,21
6XFSFWOG6,さく,6UAFKBRPN,リンクラ初心者部,0,10959,587870,1,5,1,2,5,1,5,9,29,15
6GJUG1IAX,diamor28,T045NDKW0,♬さやか愛好会♬,11,10960,587640,10,5,8,5,7,6,7,7,55,41
WF8LZXYLG,Marimo,HMBW9DXY2,蓮好き皆あつまれ,2,10961,587617,4,1,4,2,4,2,5,6,28,17
RTWNW2H4A,幻狼院,HMBW9DXY2,蓮好き皆あつまれ,2,10962,587550,6,9,10,6,3,2,9,7,52,36
1KLC8PAHK,はる,FNMV166UY,蓮ノ空喫茶部,4,10963,587460,6,2,9,5,4,4,7,7,44,30
ELJZ2W99D,えねず,TNV8PH85H,蓮ノ空伝統工芸部,0,10964,587430,8,1,6,1,5,2,6,6,35,23
I5O3K2T3T,えびどりあ,YR9G4KUPH,気まぐれ部,1,10965,587290,7,3,5,4,4,5,6,7,41,28
FMK9P2DWR,sada,TDHKGHFPA,無言参加○！,3,10966,587260,8,6,7,5,5,5,9,7,52,36
7IS74DSSK,あさかきり,L6MF2MPBN,みらくらぱーく党,0,10967,587250,2,2,2,2,2,2,9,5,26,12
MMTY91EK1,ぴぃで,JCRNT9GKB,ハントンTKG,1,10968,587190,1,1,1,1,1,1,5,4,15,6
RKR9PA88R,ミクっち,WJY2HK6A5,蓮の空イベント部,0,10969,586950,8,4,7,1,1,2,9,4,36,23
JD7GM09EA,傘,UYYAUXK80,茅葺き屋根の家,0,10970,586860,5,2,2,7,1,2,2,3,24,19
ZAIWKYB0X,シリウス,R6XT8CU24,りんくらぱーく！,0,10971,586800,7,5,8,6,4,7,7,6,50,37
MHDVE8T8F,アンディー,26JDLMBLN,徒町は強く生きる,0,10972,586780,1,1,1,1,1,1,1,1,8,6
W435R1NBA,テルル,XLBU65J86,花の壁飾りクラブ,0,10973,586750,4,3,6,3,6,3,6,6,37,25
3E82TRYTM,あかにこ,MVYAVX8BK,きらきらきらら,0,10974,586730,8,6,9,6,7,6,7,9,58,42
N7MHHN7GB,いも,GBEJMUFWT,めぐちゃんズ(仮,2,10975,586720,5,1,2,3,7,3,8,10,39,21
K5MX79RV3,かのきなはチェス,8YNHW7530,虹ヶ咲、蓮ノ空,3,10976,586690,5,1,5,6,3,2,8,2,32,22
R6C237UDU,トモコ,V8XX999F6,卍蓮村幼稚園卍,0,10977,586380,4,4,1,4,5,2,4,4,28,20
TNFIWVRCB,נמניג,KGD2P8TJ6,直通非対応,12,10978,586360,9,2,7,4,8,3,8,9,50,33
YR916EUJU,リュリュ,89K9Y7MX7,初心者歓迎,2,10979,586320,4,2,3,1,3,1,5,7,26,14
VMCEE0JPG,でじまき。,3RH5MYBXV,こずめぐ党,2,10980,586190,4,1,1,1,1,1,5,4,18,9
HDHBMMYPW,れいじ,D7UA5ER1E,UR報酬欲しい！,4,10981,586020,7,7,8,4,7,7,10,10,60,40
0SHGH6YD4,高宮 なすのＰ,JU476V6K9,ポチッ！,0,10982,585820,5,2,6,1,1,2,4,9,30,17
BCMF8FN1U,メガネ,7UAN6RT0D,さや弁食べたい,8,10983,585770,5,8,5,2,1,3,8,7,39,24
71C00LK71,カズマ,E76N52LMW,イベントのみ,1,10984,585740,7,2,5,1,4,1,5,7,32,20
HGCR16M30,こんぶ,3HDDYR4FU,旅人,0,10985,585640,1,2,1,1,1,1,7,2,16,7
H4PN6L5DP,いろはす,YLJ2PP4X4,全日本謝罪同好会,2,10986,585500,7,3,1,1,4,2,4,5,27,18
KU7YD1BRC,ㄙ,7D5TKBG45,リ!リ!リ！,0,10987,585230,1,1,1,1,1,2,1,1,9,7
21C7LWRKF,HoRo774,0CCFXC2HF,Ricebird,2,10988,585190,7,3,7,1,3,2,10,7,40,23
L1RMPL1RW,実波,FTUJJ5KM9,無言◎私生活優先,3,10989,585100,5,1,5,1,4,2,7,6,31,18
K1DBZFTTD,とも,GW4CH70HK,TKG同好会,0,10989,585100,4,4,7,4,4,2,6,4,35,25
0V9UNTT7X,ユリーカ,C0NDBKMRB,すりぃずぶぅ家,5,10991,585000,5,4,5,1,5,3,7,7,37,23
RBAB2N7GB,みさき,RMT97FJ61,まったり　無言,0,10992,584950,2,2,1,2,1,1,9,2,20,9
JL8F29GR2,蒼星スサノオ,1W7CP1WWJ,さやか推しの会,0,10993,584400,2,8,2,1,1,2,2,2,20,16
3W693RT6G,巧克力鬆餅,05KN1RR3U,さやかほ花卉園,6,10994,584330,8,4,6,5,4,3,8,7,45,30
DBAN28L5A,よろし,23PGPJ3NV,蓮ビギナーの集い,1,10995,584300,7,1,7,1,5,2,5,6,34,23
81996LN5H,西之遠江市民,WLBYGHXPD,大天使村野さやか,0,10996,584140,9,7,3,2,7,2,9,8,47,30
T64LIXM9K,にこ式,4XRHRYDW4,無言でエンジョイ,2,10997,584010,7,3,5,1,4,3,6,6,35,23
WFF92HJHU,もち,DBHVM0X7P,ガンフィンガー村,2,10998,583886,5,1,1,1,5,2,1,6,22,15
DJD8KF1MX,はりねずみさん,CA8EXDT4K,とりあえずの組,0,10999,583840,4,1,4,1,1,1,1,4,17,12
E19YTG8R0,水蓮寺茗,V6VCA0C4N,ドル家の『D』,1,11000,583830,3,1,2,1,3,1,2,3,16,11
W00ZYKTPO,たて,7A9FXA5HH,ひめまつき,0,11001,583750,10,5,3,1,4,2,4,2,31,25
3RUBLYCUY,タクヤ,4YJYLLDHH,めぐ党同好会,6,11002,583530,7,1,7,5,5,3,7,7,42,28
E0VE3VMD6,こ,0FMM30LCA,無言,1,11003,583250,6,1,1,1,5,4,4,7,29,18
T4H1M5LN5,もふれし,HBK6KCRPP,無言でおけ,3,11004,583152,9,4,4,4,5,4,6,7,43,30
PLR6I72G8,ベレス,ME2G808E7,名無し,4,11005,583130,7,1,1,1,4,1,5,6,26,15
0NIGZVG95,眠兎,7MPNTWKTN,Dreamers,0,11006,583070,1,4,3,2,2,2,1,2,17,14
CHQABHIJ0,ライデン,KHAKJKC0A,のんびりまったり,0,11007,582819,1,2,4,1,4,4,1,1,18,16
VR0267W93,赤城みりあ,KND3T7056,ぽかぽかモガの村,1,11008,582696,1,2,1,1,1,1,1,2,10,7
BFWLCW0HP,ふる三郎,36DAM7HBL,蓮隠れノ里,4,11009,582630,3,1,2,3,1,3,10,6,29,13
UY31HZ2CW,あおい,VGG1HM53K,のんのん日和,1,11010,582460,4,1,2,1,5,1,1,2,17,14
FTHR88PND,みーたん,HKETDDCK6,ぼっちざ蓮!!,10,11010,582460,5,3,5,1,5,4,6,7,36,23
5X58VP3PT,まんごー☆,WHWT61ELR,【無言】ハスノソ,6,11012,582430,4,4,7,4,7,4,5,8,43,30
BPA1WHB3Y,SCMin,J62DRC7J5,蓮ノ空好き好き会,0,11013,582410,9,1,5,2,5,1,7,8,38,23
WHUDCVNAA,ホルネフ,MMPD4E61U,ライグラ用,0,11014,582400,8,3,7,2,4,2,4,6,36,26
U1CG6FVV3,Cou,JX6D6TL96,蓮ノ空武蔵野支部,1,11015,582230,5,2,4,1,5,1,5,2,25,18
DYX5W4XHW,みょ,1G89KTD5X,サークルひとり,1,11016,582200,5,1,1,1,1,10,7,2,28,19
PZXTC6U4F,ボンすけ,TD87P23DJ,黄昏の旅団,10,11017,582030,6,3,7,5,3,4,7,7,42,28
G1R5JTX2A,kawaya,1ET4JA893,虹蓮中国同好会,5,11018,581960,3,1,4,2,4,1,5,2,22,15
NP3JN6MCT,たくみ,EU9T3G22H,そらいろ,2,11019,581900,3,2,1,1,3,2,1,2,15,12
EFZFB09KF,おこめ　ほるもん,UMG1B9C7V,蓮ノ空女学院,2,11020,581800,1,4,1,1,1,1,1,2,12,9
WDT1CHCWL,おかず,LT9K2FP23,いな民リンクラ部,1,11021,581787,6,2,5,1,4,9,5,4,36,27
4XWMA922X,くろん,2UKNVBMBU,梢ちゃん同好会,0,11022,581780,1,1,5,1,4,1,7,6,26,13
G19L8LK3L,ねんね,321FF56TK,リンクラ芸楽部,0,11023,581770,4,1,2,1,1,1,7,5,22,10
L6MGIEXS1,霜月,3TKAM6VLE,Library,0,11024,581570,1,1,2,4,8,2,1,2,21,18
2JCTF9FFU,はなまさ,E1HVJ71JR,ご自由にどうぞ,2,11025,581510,4,2,1,1,1,2,6,7,24,11
6LE9JEL50,Zucky,0CEA9XFKR,蓮ノ空の泥人会,2,11026,581460,5,2,6,2,1,3,5,8,32,19
IAISIVHFR,EBIOS,6YTAMD33M,リリエンフェル党,2,11027,581330,10,4,6,2,4,2,10,10,48,28
K0XYRTTVK,やみちゃん,NG47YWRR1,繚乱！蓮ノ空,0,11028,581110,6,1,5,1,1,1,7,7,29,15
E7AW1UXDU,シン,JTX1G19BP,さやかほ癒し会,1,11029,581060,4,1,8,1,1,2,9,6,32,17
BU5P13TUR,SHOGO,L6MF2MPBN,みらくらぱーく党,0,11030,580910,6,4,7,2,5,2,6,7,39,26
XP7EBCOW7,めりー,TD87P23DJ,黄昏の旅団,1,11031,580850,1,1,1,1,1,1,10,4,20,6
7ETYNT48D,TK93,G202YTPW1,無言倶楽部,2,11032,580810,1,1,9,1,3,2,1,4,22,17
AIAJL009V,さなきち,JTX1G19BP,さやかほ癒し会,0,11033,580650,1,1,1,4,1,3,8,4,23,11
SR2DK4X6Y,マーステル,6HV2RH6TU,イベント用、無言,1,11034,580330,7,2,5,4,4,2,6,6,36,24
957KEGTVX,百生 詩苑,Y5T1PGHJM,陰のリンクラ支部,0,11035,580200,1,1,2,2,1,6,4,6,23,13
MMEJWR0X4,Anson128,6D49YVAT7,ユニット愛で隊,8,11035,580200,7,1,7,1,2,2,7,9,36,20
0C3VCU3YR,秋刀魚,MD802VP2H,専門演習F4,4,11037,580050,7,8,10,1,1,3,4,7,41,30
KIYAXC7K9,ぬこもやし,YLJ2PP4X4,全日本謝罪同好会,1,11038,579950,9,2,6,1,4,2,10,5,39,24
9FHOH0RER,悠,M44P06CH5,つづさや見守り隊,4,11039,579920,2,1,5,4,4,5,4,7,32,21
V0ADD6M0H,Dan331,WVCV14LYU,初奈大人的狗窩,0,11040,579862,7,1,1,2,1,1,5,2,20,13
F2YE00UPM,はるかぜ,B6KWXGHWH,蓮ノ空SIFC,0,11041,579860,4,3,8,2,2,5,8,8,40,24
0S5R5Z0CY,通風が辛い,573J1JVVK,かほかほ,7,11042,579840,5,1,5,2,2,3,5,8,31,18
SPG3G3ET6,天地人,J0N1E3Y09,月火水木金土日,2,11043,579700,6,3,5,1,1,8,6,7,37,24
0TNYWE6QD,TTH55ch,TR7ME55NB,スキップ連打部屋,0,11044,579680,7,3,7,1,4,3,8,10,43,25
9K0E6DLAV,u,H1G4CDT6C,無言自由,1,11045,579650,7,2,9,1,1,6,8,9,43,26
HG33VF5J0,hyuna,9XNH0HDBN,蓮ノ空∞園芸部,0,11046,579500,4,3,3,1,1,1,5,6,24,13
HHR58FUVK,楠木尼克,J83JWJ028,大ㄇㄚˊ露營區,4,11047,579470,8,1,5,1,5,1,7,7,35,21
E5L0427X6,さっと時々ちっと,W9V6VTXAN,梢先輩の歌声好き,0,11048,579440,5,4,6,1,4,2,7,7,36,22
L7EBD7X9E,よう,XTJU04C0X,まるまるサークル,2,11049,579380,2,1,1,3,2,2,2,3,16,11
S2KT9UOG6,モミジ,HH93ADAW3,無言自由。,1,11050,579022,5,4,7,2,4,1,5,2,30,23
KTOBAG8H4,おいもさん,PDTRRYUGM,石川県民ひろば,0,11051,578900,1,1,9,1,1,1,5,2,21,14
0088E4JW1,キサラギ,XTMGPY62U,スクステ初心者,0,11052,578830,8,3,6,3,6,3,4,5,38,29
496K561PD,ふう,3FF3NB77X,せーはす愛好会,2,11053,578820,7,1,5,1,4,4,5,7,34,22
73RHETY0K,はちーな,1EPV8XAL6,ささいなサークル,2,11054,578500,2,3,1,4,1,2,1,2,16,13
3LMLARUZF,nextank,CBJ6YLG5N,ゆるケストラ部,1,11055,578480,7,2,7,2,4,1,7,7,37,23
7WBAU9EW5,海月,R181MKNX1,みらくらは人生！,0,11056,578280,9,1,7,4,6,2,6,7,42,29
6BYJHJDY3,細桜鎖雪,414CEUPEH,アフター見よう！,0,11057,578170,1,3,2,1,4,3,4,3,21,14
RT7XJD6MA,ちゃソ,KUVF6HT3A,自由気まま,0,11058,578120,7,4,8,1,4,5,5,6,40,29
19Q47MPSC,あーお,BT3GEWM5L,ささやか村の集い,0,11059,578080,6,1,8,1,2,1,10,9,38,19
2UU41UBB1,Adlem,R9NGK6L48,のんびりサークル,0,11060,577640,7,3,7,1,1,1,9,8,37,20
FM68D3W4W,爆神,U1X8XUL9G,イベント用？,0,11061,577500,4,4,3,1,4,1,5,6,28,17
BNFJL03LB,ふにゃ〜,4J35EAAHM,蓮ノ空麻雀部,1,11062,577290,7,2,4,3,4,3,4,5,32,23
71MPNKUBV,hina,ETAMCYHME,蓮ノ空お昼寝部,2,11063,576870,3,2,1,1,1,1,1,2,12,9
X4Y8KGANL,ぐちお,63AKA05VR,まったりGngy,11,11064,576650,9,7,6,5,5,6,10,10,58,38
B8LR86BF2,溯风,V8XX999F6,卍蓮村幼稚園卍,2,11065,576500,1,2,1,1,3,1,9,2,20,9
L9EJX398R,みつノ,FC8NBAJBT,ラー麺二郎金沢店,2,11066,576485,2,1,1,1,1,9,4,2,21,15
7DHTBH3EV,みしろ,K25DPPGT9,圧倒的にまったり,1,11067,576300,5,1,10,2,4,4,8,7,41,26
6Y5G2GM0W,hdxsq983,0DT3GEJ6C,BBF 金沢支社,0,11068,576240,2,2,1,4,1,2,1,2,15,12
U97KNDDJ7,マッキー,MUXWTW1GV,蓮の空見守り隊,0,11069,576150,8,1,2,3,4,1,6,7,32,19
88KRPA24X,にんじん,KX02L31FN,ご自由に,5,11070,576012,2,1,4,1,1,1,8,5,23,10
MAB66MLL3,しんのすけ,BT3GEWM5L,ささやか村の集い,1,11071,575960,7,5,5,1,5,1,5,2,31,24
MN33Z30BI,Ina,FMKP92LRL,目が霞む人達,4,11072,575740,7,1,4,1,5,4,4,4,30,22
Y6NC79REX,shOkun,06DCWC1RE,とりあえず参戦用,2,11073,575730,7,7,10,2,8,6,8,8,56,40
20A5JONMJ,かっつ,N34LHVJKN,のんびり堂,8,11074,575700,7,3,7,4,7,4,6,6,44,32
L0XJ2V7CH,ぜろ,KHE3R0EE7,チーム本屋,2,11075,575480,1,1,1,1,1,2,1,2,10,7
MD9NVKB3T,もじゃ猫,E12PR824F,ゆるっと蓮ノ空,1,11076,575370,10,1,8,4,5,2,5,2,37,30
YSIGA0SHU,しみっち,0CEA9XFKR,蓮ノ空の泥人会,0,11077,575014,8,3,5,2,4,1,1,6,30,23
UJX9P3PL5,羽中,C021HVB2B,第3芸能科,0,11078,574970,1,1,1,1,1,1,1,3,10,6
24NZAIJGF,花帆の大フラワー,0XUV5025C,めぐめぐバブり隊,12,11079,574960,7,1,5,1,4,4,5,6,33,22
BT728V47V,星垣末久,HAYRY1DW9,僕のママ,0,11080,574710,3,1,1,5,1,1,1,4,17,12
3ZJILZJ05,ほしみびと,1UGGUYD5K,孤独の要塞,1,11080,574710,9,3,3,1,4,2,9,8,39,22
F0HV51MDC,銀つば(L65),M1DLCR0R8,花帆護サークル,0,11082,574460,5,4,4,1,5,3,10,4,36,22
AU9ULCR63,金田 万子,RLCCC50JA,【驚寒の殿堂】,3,11083,574400,7,4,1,2,5,1,5,6,31,20
6W2P8FUGA,しきちゃん,Y6KN85L5P,孤独の村人,0,11084,574250,9,2,1,1,1,1,3,2,20,15
QPU38MY0U,まさのゆ,F31A07X4V,蓮ノ空福井分校,6,11085,574160,5,1,5,6,2,2,6,3,30,21
680NEVOVP,ネコザメ,8M2MFU9U0,リンクライブ,0,11086,574000,7,4,4,4,4,4,4,6,37,27
LLPH151HX,かしわ,KJN99N5WL,プロデューサー達,0,11087,573930,9,2,8,1,5,4,8,9,46,29
JHH4NJYMB,綴＠り,7D5TKBG45,リ!リ!リ！,0,11087,573930,2,1,1,1,1,2,1,1,10,8
8YP0FMXRT,まついちゃん,HWJ8XPW0T,箱推しなのだけど,0,11089,573860,2,1,1,1,1,1,2,2,11,7
MJW5EAACB,鈴木 こみち,XLBU65J86,花の壁飾りクラブ,4,11090,573810,5,1,5,2,1,1,7,7,29,15
R86RIMRGK,あげ,KK166BYL7,蓮女応援有志部,0,11091,573737,1,2,4,1,5,2,2,4,21,15
MPEG54T0R,RYO,3WVU6L4B8,明日ノ空,1,11092,573580,7,10,7,6,10,8,4,9,61,48
1DOV8SUV9,ゼットン,XN2VEA6DN,無言,0,11093,573400,2,1,4,4,4,6,9,4,34,21
26NFI9EEQ,もりな,9T4VJXJ01,おためし,0,11094,573240,4,5,6,1,5,1,4,6,32,22
GBACJWNNU,ロカ,H8YDTAK4V,ららら,1,11095,573110,9,1,2,1,1,1,1,7,23,15
CRBW7JPTB,ウソテン,NT2KU5174,こずかほ。,1,11096,573030,8,2,7,4,4,4,7,7,43,29
