player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
N6KDBV2A2,創世の日野下,7R8NKPAB1,花帆推し倶楽部,1763,18,85,8200000,12888911089483.0,70.0,12618225107622.0,56.0,10285703252513.0,108.0,146802872627.0,51.0,10,10,10,10,10,10,10,10,80
M30MWLT24,ゆあゆあ,1BME38BCD,さすさやクラブ,1884,19,86,8195000,0.0,0.0,0.0,0.0,0.0,0.0,155969439699.0,38.0,10,10,10,10,10,10,10,10,80
CO2UVBYHH,祷,PBRDPWEY1,村村会,1733,9,87,8185000,13797506027994.0,46.0,12940763788194.0,39.0,12329056635379.0,16.0,0.0,0.0,10,10,10,10,10,10,10,10,80
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,1805,16,88,8175000,14370073049653.0,31.0,12423285541717.0,68.0,10182994387744.0,111.0,0.0,0.0,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1788,20,89,8170000,8952919738.0,7151.0,3685951040.0,7228.0,3673369634.0,7048.0,149370902321.0,44.0,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1823,19,90,8165000,13377564725988.0,56.0,12374790013908.0,73.0,11685780453841.0,37.0,0.0,0.0,10,10,10,10,10,10,10,10,80
22F9H0NK0,かじみん,JTX1G19BP,さやかほ癒し会,1677,20,91,8145000,0.0,0.0,0.0,0.0,0.0,0.0,149010145327.0,46.0,10,10,10,10,10,10,10,10,80
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,1761,20,91,8145000,14049776055016.0,39.0,11973210528013.0,96.0,11028653170916.0,62.0,0.0,0.0,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,1786,15,93,8140000,13596953051280.0,52.0,11545717293055.0,124.0,10949072333288.0,67.0,0.0,0.0,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1830,17,94,8135000,13871742702984.0,42.0,13251425469081.0,27.0,10756294289244.0,78.0,0.0,0.0,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1713,17,95,8130000,13773834074219.0,48.0,12794898872284.0,49.0,10443095763022.0,100.0,0.0,0.0,10,10,10,10,10,10,10,10,80
HY934N56T,シャカパチの徒町,0TKFF5EG3,サークル名募集中,1706,19,96,8105000,13457494294431.0,54.0,11814886472094.0,107.0,11485298468179.0,44.0,0.0,0.0,10,10,10,10,10,10,10,10,80
ODE064I6J,ちあき,PBRDPWEY1,村村会,1696,18,97,8085000,56793471258.0,6037.0,45139912622.0,5847.0,40139880479.0,5443.0,145509163462.0,52.0,10,10,10,10,10,10,10,10,80
CHJFWLKCN,wag,11FB0EDDT,スクステ同好会,1609,19,98,8075000,13256110409495.0,59.0,12493754210221.0,63.0,10605893815605.0,86.0,0.0,0.0,10,10,10,10,10,10,10,10,80
4UL0VYVYJ,ベル,79C17CHA2,蓮ノ空出張部,1177,15,99,8065000,13363812777611.0,58.0,12209455165672.0,87.0,11837106814159.0,33.0,79822790960.0,260.0,10,10,10,10,10,10,10,10,80
