player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,小铃,姬芽,花帆,梢,吟子,瑠璃乃,慈,さやか,缀理,数量
VZRH6QQL3,14808,5290377377,うぃすてりあ,4FXPC55PY,PPIHクラブ,6,4,4,4,2,1,1,7,2,1,1
WADX538F5,14809,5288467115,渋谷かのん,MPPDGVPWX,気楽にプレイ中,0,6,6,7,5,2,2,2,3,2,1
SDCHL7K7E,14810,5288006954,soRa,UFAC8AXJG,朝食はごはん派,0,4,7,1,4,1,5,7,5,4,1
GA3R3N7GV,14811,5285941471,たこてん,,,0,4,1,4,10,4,1,2,1,1,1
NB2LUCGMN,14812,5282927630,きよ,96LWYJ3Y6,無言絡みなし,0,4,4,2,2,5,1,1,2,1,1
P48Y0D164,14813,5281857185,のん,BW38LDPRF,蓮浦の星空,2,7,6,1,4,1,1,5,4,3,1
70GV921KU,14814,5278939850,Kaho,,,0,1,1,8,7,6,4,5,4,6,1
WGK643MJ9,14815,5277811499,Wedge,8UJNTV5BX,のんびりと部,2,7,8,5,5,5,1,7,4,4,1
UVB4435BK,14816,5277298000,はるはら,0M875T3MD,ソラネル,0,4,7,5,5,6,5,5,3,4,1
BEAE8YUKE,14817,5269650678,アスカリ,9YG7C0VM7,綴理と無言で昼寝,1,4,4,1,2,1,4,4,3,2,1
33K3BBYFX,14818,5269345564,kazu,DULFP3TRN,めぐ党員の部屋,0,4,6,6,6,5,5,5,4,4,1
6XTFQX0VL,14819,5269174759,らと,E9RABCUL3,真鍮の真心,1,7,7,6,4,7,1,7,1,5,1
3VIR17QZG,14820,5267619977,ヤマジン,4YJYLLDHH,めぐ党同好会,0,4,4,1,1,5,1,5,4,4,1
KUBVJVJG2,14821,5265743919,瞞華,MD802VP2H,専門演習F4,0,9,9,4,4,4,10,5,2,3,1
GUUTY0FCF,14822,5262821016,あに,58FD7UF8J,としとしサークル,0,4,4,1,4,4,4,1,4,1,1
DN5ER9MAB,14823,5257866044,justyou,V8XX999F6,卍蓮村幼稚園卍,0,4,6,5,7,5,3,5,5,2,1
FN56150J4,14824,5257489400,Nabe,NK05UMLWW,かけ込み寺クラブ,0,4,10,1,4,4,1,6,5,5,1
BDYER5A0J,14825,5257027008,さし民,95TAREFPT,ご自由にどうぞ,5,4,10,8,4,6,1,10,3,6,1
K2K8760G4,14826,5255689039,zyq,2JK7E4115,ラ！推し,1,2,8,5,2,1,1,10,8,1,1
VK0OOL2QE,14827,5251183145,Redstorm,4URND90YY,参加賞狙い,3,7,7,3,4,5,4,5,8,4,1
7U9AWFF5B,14828,5245543032,シモンニキ,KGDNX3EF3,ENcircle,0,1,1,1,5,5,1,8,2,5,1
QT2QXFK4R,14829,5245444847,睦月,ELTW62751,安全バーは君の腕,1,8,1,8,2,1,1,5,2,1,1
A4949THNK,14830,5244146406,キイナルナ,23YJ44XUE,あつまれ好好の森,1,1,2,2,2,1,4,1,3,1,1
NMTLLF222,14831,5242258735,ゆう,JY79RPB1D,リンクラゆる部,2,5,7,5,4,6,4,7,3,4,1
SU056V673,14832,5238580417,ZMang,VWVJ9BHYK,103最後の自用,2,7,5,6,5,6,4,5,4,1,1
KFFUEUHYE,14833,5237797663,iPadこまちん,2BB5YVRFL,蓮好き好きクラブ,1,1,1,8,1,10,1,5,2,1,1
9BYSVSG0Z,14834,5237718313,すやぴまる,U1M6T5C7L,寝るるん滞在記,0,8,7,1,4,4,5,5,4,1,1
JCTXFMUY4,14835,5234472282,Rico,LX25CP0TG,深夜の芋煮処,0,1,5,3,1,3,1,1,3,3,1
9WGMK03VE,14836,5233688999,Cristian,GN1798YEX,ド!ド!同好会,0,4,5,4,3,1,1,3,4,1,1
ZI7X9UUUP,14837,5233131648,nao,HBD61R6WC,梢先輩すきすき部,0,1,4,4,4,4,1,6,2,1,1
4M5REB9XU,14838,5230966513,星綺,K2L5DCVNR,REAL,2,1,3,4,3,4,1,1,3,1,1
1F1CV7NC2,14839,5228153710,美空ことり,B5U2PKR4P,めぐ党集会,0,1,1,1,4,1,1,1,1,3,1
APUEVNBHX,14840,5221295526,木ッシー,68D85ENKD,せーので蓮ノ空！,3,1,2,1,2,2,1,1,1,1,1
4HPA6N8GN,14841,5218218303,ひらっち,A9MA307FX,楽しいが一番,0,9,8,6,7,7,6,5,6,6,1
BRC7MJ840,14842,5217230917,小金瓜,GYJ3C6TKR,綴理先輩好き好き,1,1,1,1,2,1,1,1,2,4,1
J0RZWQ3V6,14843,5215872358,ゆ,A9MA307FX,楽しいが一番,1,1,7,6,2,1,1,1,2,7,1
2TY6N2HA3,14844,5210780884,雪兎,VF517JBVB,無言でいいよ。,0,6,4,4,7,4,1,1,3,4,1
9VU8MDWB3,14845,5198586549,ふりちゃん,FG9A9ARX1,忙しい人あつまれ,0,5,7,5,4,5,2,7,5,4,1
L79WHBT9P,14846,5195948449,ノイシュ,9E910GGD2,蓮ノ空給湯室,0,4,4,4,1,4,1,1,2,1,1
2SWW6W6FJ,14847,5180088957,tnpy,XPX36F6JX,無言初心者お試し,0,8,7,1,1,5,7,5,2,1,1
883379X1C,14848,5177757119,ミラン(・8・),,,0,7,7,8,2,5,5,7,6,4,1
VTDYOCGGN,14849,5174747420,ひと,762FM3JV4,一蓮托生,3,1,3,2,4,2,1,1,2,1,1
RC1NHE20J,14850,5170980898,あん2ん,YJ46VVXPA,金沢ノドグロ,2,1,1,4,2,1,1,1,5,1,1
H13D7EBY5,14851,5165857858,トロ,A3472CNJE,ハントン✿ライス,0,1,2,2,3,3,3,1,3,2,1
7OZ19LLPT,14852,5162344705,ゆ←の,KB5BFK7J6,おはめぐ党本部,1,4,4,4,5,5,3,10,6,1,1
MWLPMCPEN,14853,5160956707,ナウエ,,,0,1,9,6,4,1,4,2,9,2,1
U4REACV4D,14854,5158785979,AI,CP5JE6KFV,コイコイクラブ,0,4,5,5,4,5,5,5,4,4,1
0ERNHYK1X,14855,5158063889,ますたーろごす,MWT91W455,つづこず大好き部,0,7,5,4,4,5,4,5,3,5,1
WJVBUFTYP,14856,5153966220,かど,RAP9FVR3B,あばうといち,0,1,1,1,3,3,1,1,2,1,1
UGO06PILQ,14857,5151139333,ヤマト,LW4YF6WX6,ゆるりと推し活,0,5,8,1,2,1,3,5,2,2,1
8UJPHW4X4,14858,5150150147,ふじこ,CDY5ND029,鳥もも塩だれ定食,0,1,4,2,4,1,1,5,1,1,1
P6R1YBTBT,14859,5147376803,ぐっち,RB1MJJ3RA,蓮ノ奏(仮),0,4,5,4,6,1,1,7,3,1,1
RV4HR8EMU,14860,5140342527,ロペス,68MTL2RGE,スクステ沼津支部,0,1,8,5,10,4,4,2,1,1,1
CCX01Y64D,14861,5138100369,ルーシー,,,0,1,3,1,3,1,2,1,1,1,1
ADK943HR8,14862,5136523418,masa,74HPWML1R,VALORANT,0,7,5,4,10,4,3,5,6,5,1
KTU0XGH79,14863,5134090440,ゼロ,,,0,6,4,4,1,4,2,1,1,1,1
275AL7B1M,14864,5133485353,ozk-kety,07JW71HWG,良いチケで観よう,3,4,7,4,4,1,1,1,5,1,1
XEFFBAHA6,14865,5128172873,阿修羅,6713P80H8,らーめん食べたい,0,5,5,4,1,4,1,5,2,1,1
37TK4NI43,14866,5125366038,オレンジライン,31A7JKC69,蓮好きの巣窟,0,5,7,4,6,5,4,7,6,4,1
C5FN2MWVT,14867,5124521291,ダン,LA9AH1LHX,蓮空好好アニクラ,0,2,3,4,6,4,1,2,2,1,1
DRP3WVER6,14868,5124367766,ティッピー,HWGKA410A,蓮沼,0,1,1,5,4,4,1,1,1,1,1
OQA53S1U2,14869,5118982749,ゴエモン,11KVGWXAK,藤島幼稚園蓮組,0,4,5,6,4,4,5,7,4,2,1
06NJ55D8E,14870,5117947544,青山千夜,,,0,2,3,6,6,2,4,4,4,2,1
ANBMCK1N9,14871,5115521045,echo,C68491XHB,みらくらぽーく！,0,5,5,5,6,4,4,5,4,4,1
VGBFJJTHK,14872,5114426234,タカオミ,,,0,5,4,1,4,6,1,7,5,1,1
1C7AJHLVL,14873,5113067329,ベルツリー,0GE1226DU,金沢@愛知支部,2,7,8,5,6,5,4,7,4,4,1
MP8LN0T6V,14874,5109765120,ゆのみ,TBX7N9RK5,つよつよなLH,0,1,1,1,2,1,1,1,4,1,1
B5M05MBCX,14875,5102159928,お茶臼丸,,,0,4,6,3,5,4,5,7,4,4,1
WBLNL86KA,14876,5094163569,☆モフルン☆,C68491XHB,みらくらぽーく！,2,6,6,1,7,5,1,5,4,1,1
KJH29AKF8,14877,5085985397,PeaceTw,,,0,1,1,2,2,3,3,1,3,3,1
XP1QFZUBU,14878,5083347440,S56,N34LHVJKN,のんびり堂,3,7,8,6,7,5,4,7,5,4,1
79BJLJBCU,14879,5082003904,hourow,XPX36F6JX,無言初心者お試し,0,4,7,1,4,7,1,2,2,3,1
EWDPM5DD6,14880,5081326566,音無,,,0,1,1,1,3,4,1,1,1,1,1
UDJT83P6E,14881,5078731016,ゆう,A7WWE0463,蓮ノ空初心者部,1,7,8,7,6,5,4,7,2,1,1
IIZGAIUL0,14882,5070871628,ホムマン,BE7F0WBL9,満足同盟,1,7,9,4,4,4,4,7,4,3,1
KLYUB88OO,14883,5069617326,くうちゃん,VFHCANCV2,あ,2,1,10,8,5,8,10,5,5,1,1
H14IA2HZ6,14884,5066756433,藤町翔,HMBW9DXY2,蓮好き皆あつまれ,0,4,4,4,5,3,1,5,6,4,1
9T20C9W4B,14885,5064401258,砂利吉,,,0,5,9,6,6,5,5,5,1,1,1
05ZZ20ILD,14886,5063291342,かえで,LFB48H6MU,超初心者の会,0,8,5,5,1,1,1,5,2,1,1
G0MHM76EW,14887,5061591555,カーラ,,,1,3,3,2,3,1,2,2,2,4,1
MPEG54T0R,14888,5056516926,RYO,3WVU6L4B8,明日ノ空,0,1,1,1,1,1,1,1,1,1,1
MA0UBCW9E,14889,5055871710,塩バター,K7LC46V5M,Link！ラ部,0,1,1,3,2,1,1,1,2,1,1
CNG4WA4WK,14890,5055424143,しばすず,,,0,1,8,8,1,1,9,7,5,1,1
2AGQ7MPYH,14891,5054755267,ねむねむ♪♪,W9V6VTXAN,梢先輩の歌声好き,1,1,5,1,10,4,1,4,4,1,1
Y0L16JP1W,14892,5053791925,ユキコ,J7V3NXF0C,GADリンクラ店,0,4,1,2,2,1,1,2,4,4,1
Y7RFT5E5T,14893,5050231743,そらみち,GMEF2K8DL,花咲く泥も好き²,3,5,8,5,6,5,4,8,2,1,1
FCPU87PLD,14894,5049426606,みず,HBD61R6WC,梢先輩すきすき部,0,4,8,2,10,2,1,9,2,1,1
4NC5TDPS5,14895,5047172241,こむた,PG93BPEY6,秘密結社ナニトゾ,0,5,7,5,7,7,1,5,4,4,1
7VWCLN8YJ,14896,5046866752,こず,C0NDBKMRB,すりぃずぶぅ家,0,5,1,5,6,1,1,5,2,5,1
21TUE7QQY,14897,5044173011,Irina,N1JAJ83CA,蓮ノ空園芸部,1,1,7,1,1,4,2,4,4,1,1
45GD581TM,14898,5043851037,시현,RGR1NVGWH,無言推奨・自由村,0,4,2,6,7,1,1,7,3,7,1
RHS0NOU7U,14899,5040910238,なねっと,G8F0M2PH2,アフターウォール,3,10,4,7,2,1,2,9,3,1,1
RL2BFM6DN,14900,5039736134,ゆりおーさか,612KFM25E,☆☆☆,0,6,4,1,3,4,2,2,4,6,1
ABCFP987B,14901,5033116907,よみやん,FM9RNU8L0,蓮ノ空APOP部,2,2,1,2,1,1,1,1,2,2,1
9WT4R4PK8,14902,5032158926,yin,281AVFPPX,蓮ノ空過食クラブ,0,1,1,2,1,2,1,3,3,4,1
X0GWGNTDK,14903,5025937022,カイ26,,,0,1,1,1,2,1,1,1,1,1,1
T4882TD13,14904,5019159894,マルパンダ,LT9K2FP23,いな民リンクラ部,3,1,1,4,4,4,1,1,2,1,1
NDGCAF2EG,14905,5018246997,はろ,H6CCL64P9,NATTO,0,4,6,5,6,5,2,6,4,3,1
YE2921036,14906,5018035294,イッル,DFFYFJ2B6,つづさや好き過ぎ,0,9,9,1,1,4,2,2,5,1,1
0X1JUTHDE,14907,5016659182,みわぽよ,VN1LXEHLR,綴理、愛,0,1,1,2,1,2,1,1,5,4,1
WETJWBKBY,14908,5015983213,はた,PHLRY3XRP,とりあえずやろう,0,9,1,7,2,1,1,5,2,1,1
STFPPTNSQ,14909,5012211469,あ,,,0,1,3,3,5,1,2,3,5,6,1
HWRHB8RBR,14910,5010003569,osfn,YUBB47UXH,ソロプレイヤー,0,8,8,4,5,4,1,7,5,4,1
XWHH34Y7Y,14911,5008977251,ハスノマコ,E8K438RP1,リンクラ初心者部,0,1,4,2,4,3,1,5,1,1,1
MB2OFNCE9,14912,5007318679,藤巻商店,7W66KAFEB,ログボ勢,0,4,5,4,1,5,1,5,4,1,1
CKYW02YEF,14913,5000450436,Oberdose,866DU609J,ラ！スレ@may,0,4,1,3,3,1,1,2,4,4,1
TWA9A5JCD,14914,4997756902,gdgd,L9MR6PF86,猫の惑星,0,5,6,5,2,4,1,9,2,3,1
QD5BVGVZM,14915,4995824511,makoto87,PUJ0ERCMW,蓮ノ空倶楽部,3,5,9,4,5,5,4,5,4,4,1
6H8M0NP14,14916,4995098113,ジョージア,865UE9UC6,蓮ノ空うどん部,0,4,8,2,4,4,4,5,5,4,1
710ADE7WJ,14917,4992871328,otkzlove,MWHJ339TF,UOは合法同好会,1,1,5,6,1,1,5,5,7,1,1
18M11E4RW,14918,4986828020,yyidk,XPX36F6JX,無言初心者お試し,0,1,1,1,1,1,1,5,2,1,1
L22VC117U,14919,4985278221,メビイワシ,FNHT9JFY4,リンクラ楽しむ隊,0,4,4,1,2,4,1,7,2,1,1
TWY9XDRG1,14920,4984341261,りあ,633TRP0GY,酒好き好きクラブ,0,2,2,8,2,4,1,1,5,1,1
1DOV8SUV9,14921,4982640664,ゼットン,XN2VEA6DN,無言,0,4,6,3,1,6,1,1,2,2,1
5RKW3ETUC,14922,4974337980,ラピス,KBJ2P8T0Y,人見知りの集い,0,1,4,1,1,1,4,4,2,1,1
0AQ4OATHU,14923,4971915822,しい,JLW5AUV36,1人,0,1,8,5,6,4,4,4,1,1,1
5REBRNE5F,14924,4970765113,ヴィーネ,,,0,5,8,2,7,4,1,1,3,1,1
YI3N3ZJQJ,14925,4970566406,アムローレイ,WLLWJ8ADP,乙宗筋肉サークル,0,5,1,4,2,2,4,4,5,5,1
SOUTP99OV,14926,4968103018,たっかー,U8GLCJVJP,コミュ障用誰でも,0,2,6,5,3,2,2,4,3,4,1
5SY73MXMH,14927,4965689204,ましゅまろ,3HDDYR4FU,旅人,0,2,1,4,2,3,4,2,6,4,1
WTJ2AEB82,14928,4963914031,たけち。,PLBBEX019,視聴覚室目指し隊,3,7,5,5,6,5,1,9,5,5,1
J9ARTURWT,14929,4958897663,Megu06,,,0,2,5,1,5,1,2,1,1,1,1
4OQIZK11Y,14930,4951453573,走れ！ぼっこみ,1AK9VTG3W,ドルケスキスキ部,1,10,7,5,5,6,5,5,4,4,1
HVKEB0352,14931,4949322966,うより,,,0,4,1,5,4,1,4,4,1,3,1
4FD9AMJ62,14932,4948967699,キャネ,3A63DYH54,LLすこすこ部,0,6,5,3,4,4,3,8,4,5,1
SPXF3D0MC,14933,4942134368,Merjoex,88DJ300PJ,めぐ党,0,1,9,6,8,4,7,7,2,2,1
NBM81WBNK,14934,4940696438,iluka,DFXEH0E0B,香港の初心者♪,1,2,5,1,1,3,6,7,6,1,1
72M16C52W,14935,4936119160,オレンジ,XJHATLDVB,さやかほ観測所,0,1,1,1,10,5,1,8,2,1,1
SP3QRRRCA,14936,4934166999,えりち推しの提督,H1LTYMK0B,花帆が可愛いの会,3,7,1,1,8,5,2,8,3,5,1
WBM41FWCB,14937,4932556173,歩く,G6EH0KHT7,なんもわからん,1,5,8,3,1,7,1,5,4,1,1
TFJXE9P2F,14938,4932080666,しゃもじ,60KU468X3,はっすーず,0,1,1,2,3,2,4,4,2,1,1
TJA44G7WH,14939,4931967316,ペロペロ134,8VTJCPM0T,レッドショルダー,0,4,7,1,1,7,4,7,4,4,1
1F9AN5SC8,14940,4930886441,ゆきひと,XL1M7KUPL,始めたばかりです,0,4,4,4,2,7,2,8,1,1,1
CXK82XJD2,14941,4928276515,みつや,,,0,7,7,4,6,5,4,7,4,4,1
WDGM3BDV0,14942,4924185916,フリード,2DYYAPFVN,蓮っ子村,0,1,2,1,2,2,1,1,3,2,1
H94WWLD0D,14943,4921577731,すぺーす,B1KYU3XF8,LG lotus,1,1,2,1,2,1,1,1,2,1,1
VVDCT8UJP,14944,4920942203,小泉璃埜しぃネ,AJRNP2E93,HOKKA白エビ,0,7,8,1,7,4,3,5,2,2,1
7NKLYFWCL,14945,4919675151,すぅ,UPNXW2A69,ライグラ報酬集め,0,4,7,5,6,4,4,7,1,1,1
55MIHXXJ7,14946,4917281362,皆さん大好き,,,0,5,4,1,6,5,1,1,1,1,1
5U24Y6P21,14947,4917156315,down_sea,5CG1W6CP5,初心者さん,1,1,2,2,2,2,4,2,2,1,1
ZN75JI0UQ,14948,4911784467,ぶっち～,UHF5Y8PEF,さやちゃん倶楽部,3,8,5,3,5,7,1,9,2,4,1
MD9NVKB3T,14949,4911183081,もじゃ猫,N6Y2K51V1,グランサイファー,0,5,9,7,5,4,3,10,3,3,1
Y2WMDGTBY,14950,4906099408,ぐるぐる,UVK38MFR2,蓮の虚無サー,0,5,10,1,2,5,1,5,3,1,1
QYQPUHHS2,14951,4905548803,みみ,W09WBG3HY,どろんちゅ,0,5,9,4,2,4,5,8,2,4,1
GWB9XQML6,14952,4903430978,光治良,KB5BFK7J6,おはめぐ党本部,1,1,4,1,2,1,4,7,2,1,1
NJ4M8MYXN,14953,4892251047,黑羽悠,,,0,7,8,5,4,5,1,6,4,4,1
XW0SKJANK,14954,4891150647,はこ,Y3GL9RTWP,孤独,0,4,5,1,1,1,4,5,2,1,1
NNC3XFDLE,14955,4889133723,しょーま,7NJM1VURM,らんるん部。,0,1,5,1,1,4,2,4,5,1,1
GUM4J8RCC,14956,4886705425,haru,08DDCV5JN,黒ねこのしっぽ,0,3,2,3,4,4,4,3,5,5,1
HERU8LE3W,14957,4884510698,朝霧,L6MF2MPBN,みらくらぱーく！,0,6,4,4,7,7,4,5,3,4,1
NXN5BEHM2,14958,4878235723,モルカーホー,89K9Y7MX7,初心者歓迎,0,5,5,7,4,7,1,7,2,1,1
LXJ4UDL0D,14959,4876358406,nano,,,1,1,5,1,1,1,1,4,1,1,1
DXM9Y8HY9,14960,4874000352,magic,6DFE57BY0,Lovenico,0,1,5,4,2,1,4,4,3,2,1
ERF6PVLA5,14961,4873038202,M.I.L.K.,,,0,5,5,5,6,6,4,7,4,4,1
9BCWOQ79N,14962,4872301331,kanon,,,0,2,1,10,3,4,4,4,4,4,1
49TN0XT6G,14963,4859329873,乗日目,,,0,4,7,6,2,7,1,8,1,2,1
TUCW7U82W,14964,4859277175,ヒロ,,,0,4,5,4,2,4,4,4,4,1,1
21GLUMVY5,14965,4854043363,コトト,TCTEAMP9C,虹ちゃん最高！,1,5,2,1,2,1,1,1,2,1,1
8TLJXJ6YY,14966,4849547027,さく,427WENUC4,心の癒し～蓮ノ空,0,2,1,1,2,1,3,5,4,3,1
VTFBL4XRB,14967,4840614432,ナオ,1D7T2UXC2,無言でのんびり,0,1,4,4,4,4,4,4,2,1,1
AXB8URR31,14968,4838037551,くろゆりかご,4RY75CKM4,LLすこ部　メ募,0,1,4,1,1,1,4,1,2,1,1
X5LCETKEL,14969,4833830723,せつりる,W189BP629,みんなのみかん畑,3,9,5,5,4,4,1,7,4,1,1
5XZ5X96HN,14970,4833379750,セナルアックス,YVFP54NA2,無言OK！,0,4,7,5,4,6,4,5,3,1,1
69LCMK06N,14971,4832927242,ユズネコmk,Y7M12068T,ドルケ観察日記,0,7,6,4,4,6,4,4,5,4,1
088C73HRY,14972,4832484036,helmina,0X5H1LGUF,バブ卒,0,5,5,7,5,5,4,8,4,4,1
H0XH70J0K,14973,4827260923,つぶあん,E1HVJ71JR,ご自由にどうぞ,2,4,5,4,4,6,4,7,2,2,1
3WFWYNRP4,14974,4824586408,あんるる,UVK38MFR2,蓮の虚無サー,1,1,3,2,1,2,1,4,3,9,1
179GXTG7C,14975,4819809001,葉桜,RB1MJJ3RA,蓮ノ奏(仮),0,1,1,3,2,1,2,1,4,2,1
RABDGF0KX,14976,4818709690,TAKA,5WUDLMWEP,蓮ノ空は明日ノ空,0,2,1,4,5,5,3,1,3,2,1
EK1PCRU6E,14977,4811636907,ねぎ,PYFV3GWNV,異次元P,0,1,2,3,4,5,2,2,3,4,1
DMJ3B9TRP,14978,4809293918,招き子猫,,,0,2,1,5,4,4,2,4,4,1,1
A4T2NN526,14979,4802815157,ひ！,37N3TNTVB,推しを布教する処,0,1,6,3,6,2,2,5,2,2,1
E535GSQ3P,14980,4797697921,ちはや,762FM3JV4,一蓮托生,0,6,7,1,2,4,1,4,5,1,1
FWTKK3ATU,14981,4790478564,ヨウスク,HBD61R6WC,梢先輩すきすき部,0,4,4,6,5,5,5,5,4,4,1
332FW5T62,14982,4785339946,のっち,,,0,1,1,2,2,1,1,1,1,1,1
DLAFLEDWX,14983,4782227135,へろ,,,0,4,4,6,5,5,4,4,4,1,1
P72UV8U7W,14984,4777481540,かりんとう,E515TRU1G,起きろ夕霧綴理,2,5,8,7,5,5,4,8,3,2,1
K0F5VFDJ0,14985,4772475122,AvesYuan,00T3NXXA9,初心者,0,1,8,5,3,1,1,2,3,1,1
PZZTUELMK,14986,4771125262,ハットポン少佐,YADX9DY49,ﾊｽﾉｿﾗｰ,1,4,5,4,5,1,1,8,2,2,1
V7R4CP2HB,14987,4768484196,優音,Y7B10LDE8,蓮の日常,2,4,4,6,2,1,2,4,6,5,1
XDNMCG7D2,14988,4767775681,びーえふ,YUVK7R51W,萌え萌え倶楽部,0,4,4,4,2,1,1,1,2,1,1
8A0I1NK5Z,14989,4764875213,hina,4YJYLLDHH,めぐ党同好会,0,1,1,2,7,1,1,1,2,1,1
KLTEGAD17,14990,4756096565,すみ,,,0,1,1,7,8,6,2,1,6,1,1
LKD9WKHLQ,14991,4754256538,awsc,,,0,1,1,1,1,1,1,1,1,1,1
XEA9J6AL3,14992,4753509026,いん,E76N52LMW,イベントのみ,0,2,1,1,1,1,1,1,3,1,1
85VKFLJKT,14993,4750839911,帯刀,H1G4CDT6C,無言自由,0,1,1,1,2,1,1,8,2,1,1
IBQJBYR2B,14994,4750731316,はち,0CEA9XFKR,蓮ノ空の泥人会,3,5,5,1,2,4,1,5,2,1,1
5FAAZR1ZT,14995,4750272993,龍(リュウ),MXN85G5KF,蓮ノ空漫画研究部,1,1,1,1,2,1,1,1,1,1,1
N68YVJX3X,14996,4749835766,ブックス,,,0,4,5,4,6,4,2,5,4,4,1
MPVSLICXV,14997,4749274095,月忌,28XJ8NK4L,蓮ノ空まったり部,1,8,8,5,7,6,4,7,2,4,1
JRT9COU68,14998,4746263034,レンタルデッキ勢,VW65MCVF8,スリスリーズ,11,1,2,3,2,4,1,1,2,2,1
HT4PYUDEC,14999,4746246195,カルロス,54JWUD9X0,異次元からの者,0,4,4,3,2,2,1,5,2,1,1
5XDCNTKA2,15000,4742411678,ハニキン,Y30CDC8NY,ジャマテグ,0,4,6,1,4,8,1,5,1,5,1
EY1KU03WK,15001,4740473470,てwま,H0DV3JJGA,かほさやてぇてぇ,0,7,5,6,7,5,1,1,4,4,1
CCG86YFX4,15002,4729661699,K,6KUYCDLGR,かよちんは宇宙,0,7,8,6,6,6,6,8,6,6,1
7N0JNFMFX,15003,4728574447,にき,UMG1B9C7V,蓮ノ空女学院,0,7,1,4,1,1,1,1,2,1,1
7GVINIR7C,15004,4723617252,がじ,3A63DYH54,LLすこすこ部,0,1,1,4,1,4,1,1,2,1,1
W7CXWTP3F,15005,4720893064,Stella,,,0,1,5,4,3,3,5,4,5,3,1
93YX8UDF6,15006,4709892524,izuan,KPVJD4A1H,WINS金沢,0,2,4,4,6,4,4,2,2,1,1
E1JNUMY13,15007,4708746099,あかね,G6EH0KHT7,なんもわからん,0,5,5,4,3,6,4,5,4,4,1
0693U5612,15008,4708108025,あさり,,,0,4,7,6,6,5,4,5,2,5,1
H9F8J6P6D,15009,4706255726,おきつiron,58FD7UF8J,としとしサークル,0,9,1,1,4,1,4,4,2,1,1
FU57PUZL1,15010,4703075156,K,976BY5JWK,ハルカカナタ,0,1,1,1,1,3,1,1,5,2,1
2F87AF5AL,15011,4699673774,桜,6KUYCDLGR,かよちんは宇宙,2,3,5,1,5,1,1,8,4,7,1
QPECWONUI,15012,4694989563,pusai,F2M746D4B,頑張らないクラブ,0,5,7,1,4,4,4,4,5,5,1
V8AKHG5YG,15013,4694650848,雅,L8PGT1NEJ,上海交大偶研院,2,7,5,3,2,1,2,2,1,2,1
8UCRB9NKT,15014,4694098997,ぴよくまちゅけ,GN9EEL045,きらくに,0,1,7,8,3,4,2,1,6,1,1
F1Y67LTNY,15015,4691766311,エターナル,,,0,7,8,6,6,5,4,7,4,5,1
V186VJ7I2,15016,4690939664,今だけ10代美少,A5V7XPC07,琴子大好きクラブ,1,4,2,1,1,1,1,1,4,4,1
722NMG3UC,15017,4689209579,ハクノン,MUXWTW1GV,蓮の空見守り隊,0,1,1,4,4,3,1,2,4,1,1
880CWT8EW,15018,4687834808,DnDn,MVYED4TN7,箱推し紳士,0,1,5,6,2,4,4,5,1,1,1
ELNK7L98N,15019,4686061369,ノピ,1EL57CDR0,なんもわからん,2,1,10,2,1,5,2,5,9,1,1
G5FCRFD0K,15020,4685705900,feng,DMDVHGFUG,インドネシア仲間,0,5,1,2,2,1,1,1,2,1,1
M448T2FOD,15021,4683117504,ユウイチ,J4R8W2ERA,ゆ,0,5,8,4,7,4,1,7,1,4,1
HY7TEFV4H,15022,4682596248,ぱるまる,XG71P3JTX,瑠璃乃すみか,0,1,1,1,1,1,1,1,2,1,1
3E8KFJBR2,15023,4679294352,えく,NB0HX9KP8,かほてぃあん,1,4,7,4,2,5,5,7,6,4,1
XKRQIXU04,15024,4677098014,YOKOYA,DKNHY5HH6,なす料理研究会,4,1,1,8,3,1,2,1,6,1,1
GUMNWGCM7,15025,4675324860,せつな,424NLTEE8,無言な異次元部屋,0,1,1,1,2,1,1,1,3,2,1
P3GPDU4VY,15026,4674505605,大和田,,,0,1,1,4,4,1,3,4,2,4,1
X6VEHPETC,15027,4671854177,lk,,,0,4,4,1,5,5,4,4,3,3,1
V56MFNKXV,15028,4671389375,いずみん,WLBYGHXPD,大天使村野さやか,0,1,9,1,5,6,5,6,5,1,1
6BCCKHDB3,15029,4671108299,はちく,4HCL7BG63,乙宗喫茶店,2,7,9,1,2,5,1,5,2,1,1
Q1X0LGSVM,15030,4669881707,今田さな,DFXEH0E0B,香港の初心者♪,0,5,6,4,5,5,7,5,4,1,1
U604NKCXK,15031,4668889516,世界之眼,30W3RA65G,蓮ノ空自由クラブ,0,5,5,5,2,1,1,5,2,5,1
WVLPPK8G4,15032,4667561179,ジュン,ARYW1G3TD,こずすずの会,0,1,4,1,2,3,1,2,3,2,1
R5DKB4VRF,15033,4662690899,夢川唯,V3FAH8CM4,初心者の会,0,2,3,3,3,6,4,5,4,3,1
XGXM9B8YB,15034,4660921612,lupcha,BPHHYC793,ソロ専の集い,0,1,1,1,2,4,1,1,2,1,1
M6CDPH74H,15035,4657655298,アステル,,,0,8,7,5,4,4,1,5,4,4,1
CV05XJ57P,15036,4656090568,お花丸,T045NDKW0,♬さやか愛好会♬,1,7,5,6,6,3,1,6,8,1,1
060F4MFVX,15037,4652443137,オルカ,4V1HD9MWX,国道ハンターズ,0,4,7,4,7,4,4,6,4,4,1
