行标签,求和项:point
3863,83515665780158.0
3864,83449826462923.0
3865,83446309530902.0
3866,83430895642218.0
3867,83390503407902.0
3868,83348950440193.0
3869,83334541684638.0
3870,83333145183707.0
3871,83295522553084.0
3872,83283484412879.0
3873,83267445435005.0
3874,83227451295886.0
3875,83220231593377.0
3876,83185499976395.0
3877,83172344054803.0
3878,83127159396596.0
3879,82971789836551.0
3880,82953485193006.0
3881,82766495314791.0
3882,82706233549567.0
3883,82661816961246.0
3884,82607895297670.0
3885,82577068345035.0
3886,82568260306940.0
3887,82418842284915.0
3888,82315545505553.0
3889,82298267687244.0
3890,82285028620224.0
3891,82257914750980.0
3892,82094366538292.0
3893,82085905694282.0
3894,82062364917725.0
3895,81973524669625.0
3896,81906519170412.0
3897,81803954265155.0
3898,81757599629634.0
3899,81652553146850.0
3900,81577717002640.0
3901,81435830239467.0
3902,81427601048622.0
3903,81409839385096.0
3904,81382415991536.0
3905,81356762342698.0
3906,81348322717126.0
3907,81326402306888.0
3908,81230357794714.0
3909,81199231508740.0
3910,81105924829747.0
3911,81066806192019.0
3912,81036638885357.0
3913,80967424433623.0
3914,80821002870733.0
3915,80804235926296.0
3916,80787458741651.0
3917,80769781609491.0
3918,80740078347270.0
3919,80727034287638.0
3920,80678243192647.0
3921,80559638970304.0
3922,80503024363384.0
3923,80496195095822.0
3924,80480603804056.0
3925,80475930662268.0
3926,80473361249465.0
3927,80347153322163.0
3928,80330736487477.0
3929,80288980719226.0
3930,80280630816251.0
3931,80228852706059.0
3932,80215033874060.0
3933,80199229658569.0
3934,80198778721757.0
3935,80074332121024.0
3936,79939240714744.0
3937,79930117785674.0
3938,79929122779998.0
3939,79908763927815.0
3940,79872500164593.0
3941,79866262085222.0
3942,79843125603216.0
3943,79727660574143.0
3944,79711050161299.0
3945,79697392720908.0
3946,79643598894765.0
3947,79613404161060.0
3948,79568260834450.0
3949,79542688989036.0
3950,79497544430912.0
3951,79481367947383.0
3952,79470577391640.0
3953,79461855942080.0
3954,79415500521788.0
3955,79411577520428.0
3956,79364967503937.0
3957,79298212190614.0
3958,79297209287004.0
3959,79288467531837.0
3960,79247363947325.0
3961,79163951283821.0
3962,79152669618726.0
3963,79145704746500.0
3964,79106629823365.0
3965,79095976067726.0
3966,79078530054790.0
3967,78898596059339.0
3968,78890456992798.0
3969,78764097762973.0
3970,78720975993781.0
3971,78710824032048.0
3972,78692629592898.0
3973,78597756916997.0
3974,78493541824663.0
3975,78460315993907.0
3976,78457494519303.0
3977,78422922899768.0
3978,78395490067314.0
3979,78362100698542.0
3980,78297651482224.0
3981,78236338705492.0
3982,78198726084845.0
3983,78181257608628.0
3984,78157724464591.0
3985,78081323172422.0
3986,77853138347839.0
3987,77833188710665.0
3988,77797528319905.0
3989,77746210132238.0
3990,77740145917497.0
3991,77722485565818.0
3992,77679007650001.0
3993,77673802107900.0
3994,77610599098258.0
3995,77608476166744.0
3996,77576469055353.0
3997,77546212774796.0
3998,77545260544827.0
3999,77446698910869.0
4000,77441053941252.0
4001,77417893299291.0
4002,77397814797450.0
4003,77289636411712.0
4004,77277895217998.0
4005,77254713358335.0
4006,77239041459507.0
4007,77208244059470.0
4008,77207906687293.0
4009,77197218777945.0
4010,77150090536742.0
4011,77030807434613.0
4012,77004552820328.0
4013,76981210356313.0
4014,76972851972612.0
4015,76951452843762.0
4016,76942402392820.0
4017,76939197790939.0
4018,76929504072628.0
4019,76903682825431.0
4020,76896876337825.0
4021,76864331327233.0
4022,76832909693903.0
4023,76770069389705.0
4024,76735938562608.0
4025,76676350721318.0
4026,76638817804712.0
4027,76522650013815.0
4028,76498880710722.0
4029,76408646041768.0
4030,76337370280073.0
4031,76294247686880.0
4032,76286414125380.0
4033,76286171285235.0
4034,76263070220777.0
4035,76152884161943.0
4036,76139423216511.0
4037,76024534080947.0
4038,75939812947613.0
4039,75913285609327.0
4040,75884317943687.0
4041,75849541987336.0
4042,75828501704259.0
4043,75789197723655.0
4044,75763017234013.0
4045,75756169624877.0
4046,75753136539551.0
4047,75734040021210.0
4048,75726413837278.0
4049,75712891566562.0
4050,75697161748032.0
4051,75685333538197.0
4052,75675558086139.0
4053,75656634863963.0
4054,75589326355271.0
4055,75527533823857.0
4056,75468577913811.0
4057,75450314302160.0
4058,75437629648648.0
4059,75343090220047.0
4060,75256766104133.0
4061,75232784923491.0
4062,75124974566120.0
4063,75054641873860.0
4064,75018597698915.0
4065,74962756721290.0
4066,74955411668215.0
4067,74894224868188.0
4068,74850447725099.0
4069,74572716375633.0
4070,74425377728572.0
4071,74314541548293.0
4072,74314277939397.0
4073,74313832673839.0
4074,74311066207800.0
4075,74303577902484.0
4076,74264899664261.0
4077,74131077785703.0
4078,74130047860561.0
4079,74100323464009.0
4080,74077857787504.0
4081,74021856602711.0
4082,74019239799799.0
4083,73987464293356.0
4084,73978384592463.0
4085,73953336282372.0
4086,73936427672087.0
4087,73831270662582.0
4088,73806372648744.0
4089,73799446966177.0
4090,73736505076466.0
4091,73647266554898.0
4092,73544635544404.0
4093,73535824320893.0
4094,73487605171857.0
4095,73473998635049.0
4096,73439715002680.0
4097,73427989091383.0
4098,73337605055750.0
4099,73330605388271.0
4100,73292543054439.0
4101,73275947175487.0
4102,73245077947063.0
4103,73219528377208.0
4104,73200562982263.0
4105,73087745701497.0
4106,73079593906548.0
4107,73077380975316.0
4108,73059959353072.0
4109,73051145173480.0
4110,73049353895812.0
4111,73012937391639.0
4112,72996171548408.0
4113,72967329880393.0
4114,72955492629431.0
4115,72887849536802.0
4116,72886238258369.0
4117,72847600740319.0
4118,72831130191236.0
4119,72792533583711.0
4120,72674699893474.0
4121,72589053725551.0
4122,72474182375649.0
4123,72374629768219.0
4124,72326866921068.0
4125,72321852148222.0
4126,72317067196919.0
4127,72311971089135.0
4128,72266592256879.0
4129,72206780973842.0
4130,72192813840360.0
4131,72147693566224.0
4132,72141833322415.0
4133,72116498344431.0
4134,72100723227259.0
4135,72087774872800.0
4136,72065162446753.0
4137,72015112537406.0
4138,71991659516980.0
4139,71985731634744.0
4140,71966693573965.0
4141,71846044206865.0
4142,71799960923499.0
4143,71794032355593.0
4144,71778003318069.0
4145,71703507729543.0
4146,71701334391335.0
4147,71694924980739.0
4148,71678033551011.0
4149,71597238541203.0
4150,71592992408384.0
4151,71586897432569.0
4152,71554204308627.0
4153,71516239659311.0
4154,71512274376179.0
4155,71482125099606.0
4156,71469067331306.0
4157,71404836740497.0
4158,71403190082869.0
4159,71324030554792.0
4160,71235295552566.0
4161,71203357634783.0
4162,71102309747990.0
4163,71064369457514.0
4164,70917829784184.0
4165,70884153344698.0
4166,70864584160061.0
4167,70790749403373.0
4168,70703333252903.0
4169,70660829972860.0
4170,70648089688627.0
4171,70632667418033.0
4172,70546790786717.0
4173,70512347508218.0
4174,70441923242995.0
4175,70391365042827.0
4176,70386275124731.0
4177,70385121557983.0
4178,70371829911835.0
4179,70330403013240.0
4180,70212048650984.0
4181,70154292538631.0
4182,70123062153286.0
4183,70121317604335.0
4184,70081082414107.0
4185,69986703427024.0
4186,69937549461978.0
4187,69860067393468.0
4188,69820726375971.0
4189,69765012881376.0
4190,69545896159307.0
4191,69535549923322.0
4192,69427484542200.0
4193,69406186496700.0
4194,69393804782656.0
4195,69311959093679.0
4196,69155804287168.0
4197,69145826799009.0
4198,69144985347040.0
4199,69130951621007.0
4200,68999548412280.0
4201,68979554304224.0
4202,68973047597057.0
4203,68961265450015.0
4204,68941841577928.0
4205,68938485038635.0
4206,68913320333520.0
4207,68875956496933.0
4208,68864605759741.0
4209,68839104201894.0
4210,68748783933900.0
4211,68697336656818.0
4212,68684905571565.0
4213,68597372211191.0
4214,68581192031076.0
4215,68461265095346.0
4216,68452968695491.0
4217,68438813832550.0
4218,68436835583960.0
4219,68430523273492.0
4220,68406948213800.0
4221,68313092967436.0
4222,68233367977011.0
4223,68209533958859.0
4224,68108355327043.0
4225,68045025526236.0
4226,68001811111990.0
4227,67927256453698.0
4228,67838783506561.0
4229,67829779314350.0
4230,67816877277650.0
4231,67717816686181.0
4232,67683714820145.0
4233,67622486793493.0
4234,67612233546481.0
4235,67475673785410.0
4236,67410432101456.0
4237,67397584942630.0
4238,67388212556425.0
4239,67352117353647.0
4240,67344987202171.0
4241,67344578171492.0
4242,67275474575462.0
4243,67236461655554.0
4244,67203441444381.0
4245,67147580719629.0
4246,66989856534666.0
4247,66945990133675.0
4248,66814499015197.0
4249,66784286283169.0
4250,66779183737150.0
4251,66756932910808.0
4252,66747402823147.0
4253,66672439681780.0
4254,66632984246570.0
4255,66627715118811.0
4256,66625849740331.0
4257,66564171874843.0
4258,66549118953878.0
4259,66522178295988.0
4260,66468126143321.0
4261,66403594262272.0
4262,66370589598078.0
4263,66304518744473.0
4264,66301469709563.0
4265,66296328074319.0
4266,66283167676355.0
4267,66230799976163.0
4268,66224873083518.0
4269,66109158208339.0
4270,66108461300012.0
4271,66105028143000.0
4272,66084251431233.0
4273,66036828959110.0
4274,66016839950048.0
4275,66011167872176.0
4276,65948501340551.0
4277,65930954961162.0
4278,65891339792495.0
4279,65890940188501.0
4280,65804621877502.0
4281,65751952589678.0
4282,65725433715108.0
4283,65693106710253.0
4284,65676464082437.0
4285,65663798592654.0
4286,65635282641926.0
4287,65556900796858.0
4288,65478868208113.0
4289,65452014605975.0
4290,65417023990052.0
4291,65393594189214.0
4292,65391855621496.0
4293,65312594778688.0
4294,65262537805888.0
4295,65250804518964.0
4296,65236142343418.0
4297,65218980572392.0
4298,65186981253024.0
4299,65094078387212.0
4300,65061371388178.0
4301,65059243514312.0
4302,65039620265255.0
4303,65017668379173.0
4304,64961915970359.0
4305,64938149458199.0
4306,64886427700970.0
4307,64828883634287.0
4308,64739283627564.0
4309,64727425975617.0
4310,64662542453688.0
4311,64657916637888.0
4312,64641944459296.0
4313,64639949003174.0
4314,64630468403389.0
4315,64499232630264.0
4316,64486874962547.0
4317,64454702272529.0
4318,64445753454688.0
4319,64438418197589.0
4320,64437586918170.0
4321,64428026497610.0
4322,64416851063644.0
4323,64377706197120.0
4324,64313375530793.0
4325,64298702260307.0
4326,64286270630455.0
4327,64232430203189.0
4328,64215747821202.0
4329,64196735512841.0
4330,64137693714657.0
4331,64099577923343.0
4332,64043663800337.0
4333,64027194480918.0
4334,64017617163320.0
4335,63965835081423.0
4336,63935522064780.0
4337,63918921221697.0
4338,63870899786768.0
4339,63808580854213.0
4340,63702446361194.0
4341,63702331746096.0
4342,63696844082831.0
4343,63674375285318.0
4344,63628525889131.0
4345,63599931869396.0
4346,63596371971813.0
4347,63557215460653.0
4348,63467460874891.0
4349,63355515614385.0
4350,63288808917414.0
4351,63280819212072.0
4352,63250735779623.0
4353,63212405446963.0
4354,63207362154071.0
4355,63188331479959.0
4356,63097969845107.0
4357,63075889954641.0
4358,63073134087785.0
4359,63069093357944.0
4360,63068971948023.0
4361,63057120295323.0
4362,62959496115816.0
4363,62922469488884.0
4364,62872795922401.0
4365,62861242598486.0
4366,62837177113830.0
4367,62705934042157.0
4368,62694592454847.0
4369,62691048190967.0
4370,62654602173269.0
4371,62648325394224.0
4372,62641794950165.0
4373,62627526820737.0
4374,62602616178180.0
4375,62595000571401.0
4376,62573061186961.0
4377,62563694191201.0
4378,62552522957781.0
4379,62548776846796.0
4380,62525602458000.0
4381,62425888094193.0
4382,62355201592742.0
4383,62354315642226.0
4384,62350809615136.0
4385,62262369502553.0
4386,62248148355864.0
4387,62191098435891.0
4388,62181724983269.0
4389,62146795655154.0
4390,62136586561340.0
4391,62090582754812.0
4392,62066961958743.0
4393,62029068725017.0
4394,62005924134259.0
4395,61995031101295.0
4396,61921214741836.0
4397,61908353414680.0
4398,61888287720781.0
4399,61847110070384.0
4400,61842798966531.0
4401,61756112518158.0
4402,61741840729909.0
4403,61725697380954.0
4404,61699765182822.0
4405,61675428784916.0
4406,61613117284187.0
4407,61588980026577.0
4408,61577512651857.0
4409,61576431748201.0
4410,61565277492684.0
4411,61521424468798.0
4412,61505777882515.0
4413,61503298532289.0
4414,61499563279320.0
4415,61473805007642.0
4416,61424582589812.0
4417,61420380953508.0
4418,61374712740020.0
4419,61275795525594.0
4420,61236725471036.0
4421,61153765474034.0
4422,60995658165643.0
4423,60982539827110.0
4424,60973380033912.0
4425,60920321602963.0
4426,60864457751523.0
4427,60858622177325.0
4428,60817712458244.0
4429,60793686789885.0
4430,60697466372081.0
4431,60685984090763.0
4432,60603331595376.0
4433,60564323951836.0
4434,60514473512208.0
4435,60509726343822.0
4436,60509688834792.0
4437,60468894571642.0
4438,60449815867885.0
4439,60402590367807.0
4440,60396050008996.0
4441,60218100270754.0
4442,60193543272902.0
4443,60185331705031.0
4444,60112118088227.0
4445,60051332313843.0
4446,60048232808027.0
4447,60039673587000.0
4448,59991346717582.0
4449,59904665448306.0
4450,59903849881180.0
4451,59771454411904.0
4452,59771264146608.0
4453,59732621650113.0
4454,59708171126068.0
4455,59671163031912.0
4456,59657791367464.0
4457,59597814245243.0
4458,59584302197115.0
4459,59493995710323.0
4460,59487815882564.0
4461,59413622151757.0
4462,59362013252838.0
4463,59337793971838.0
4464,59326740044294.0
4465,59305543109279.0
4466,59284352864743.0
4467,59251519190233.0
4468,59241701515193.0
4469,59193541928743.0
4470,59160177115205.0
4471,59128068220047.0
4472,59016608149859.0
4473,59015996797112.0
4474,58978280450587.0
4475,58970082940228.0
4476,58883242245966.0
4477,58849556843912.0
4478,58819402020553.0
4479,58788901858700.0
4480,58785834509049.0
4481,58781934805435.0
4482,58764174705971.0
4483,58755710855015.0
4484,58749950787000.0
4485,58720499433023.0
4486,58662664011744.0
4487,58613160714051.0
4488,58535585975680.0
4489,58523945579873.0
4490,58505496383859.0
4491,58465562021177.0
4492,58461254532608.0
4493,58424929229114.0
4494,58422367686025.0
4495,58240099411788.0
4496,58207780238915.0
4497,58130651209853.0
4498,58116028491323.0
4499,58111914569142.0
4500,58081838034359.0
4501,58071527076628.0
4502,58069911472348.0
4503,58052748500409.0
4504,57976639972082.0
4505,57956897972752.0
4506,57932073527523.0
4507,57919630273557.0
4508,57900998876490.0
4509,57770358535745.0
4510,57756409783864.0
4511,57724143479698.0
4512,57660325777155.0
4513,57531893427687.0
4514,57519533074509.0
4515,57450114065263.0
4516,57407785759557.0
4517,57363466098352.0
4518,57315749955659.0
4519,57282327155391.0
4520,57281767814471.0
4521,57275198189185.0
4522,57267690711191.0
4523,57257925094113.0
4524,57253932445605.0
4525,57124298899151.0
4526,57084183439681.0
4527,57059528416325.0
4528,57031688917044.0
4529,57017810583938.0
4530,57015177520450.0
4531,56982960116608.0
4532,56952651460380.0
4533,56935745374812.0
4534,56885771818535.0
4535,56806088777322.0
4536,56788452817182.0
4537,56784581278454.0
4538,56709883386843.0
4539,56706623648722.0
4540,56678314526787.0
4541,56642142970666.0
4542,56579621654622.0
4543,56575505355867.0
4544,56568080201562.0
4545,56544684927186.0
4546,56541953836422.0
4547,56520439883873.0
4548,56520065171826.0
4549,56511997745102.0
4550,56492348485844.0
4551,56488516246552.0
4552,56480683095943.0
4553,56460996306460.0
4554,56437311432275.0
4555,56434752974066.0
4556,56402245135847.0
4557,56389532074763.0
4558,56354881338782.0
4559,56273725658566.0
4560,56262884662142.0
4561,56186198734350.0
4562,56178742194207.0
4563,56175848786374.0
4564,56166549749275.0
4565,56098092508855.0
4566,56085313912708.0
4567,56007939010722.0
4568,55989647462144.0
4569,55946643567776.0
4570,55897909284638.0
4571,55863296609733.0
4572,55844202225681.0
4573,55835356144324.0
4574,55822762011193.0
4575,55819931270456.0
4576,55804851067249.0
4577,55775089799527.0
4578,55771822373625.0
4579,55749981326209.0
4580,55704581042077.0
4581,55704409040782.0
4582,55678288115320.0
4583,55675868585083.0
4584,55645937466577.0
4585,55582541997175.0
4586,55567547557504.0
4587,55540596266116.0
4588,55481361760076.0
4589,55397275944219.0
4590,55371467591403.0
4591,55364282514933.0
4592,55339846475268.0
4593,55312014982940.0
