player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank, point , 音游分数 ,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
L0794C9D6,みちゃんかわいい,LLDLG20UU,UR取り隊,205,0,11261," 5,347,665 ",,,7,10,4,2,4,5,5,10,47
LX1UHYAF7,デンショウ,K69M1X95F,アイリス,858,0,11262," 5,346,980 ",,,4,5,5,6,4,1,6,5,36
FUNUDJGF5,UserHCY,5YXVKDEKV,サークル(仮),712,0,11263," 5,346,752 ",,,3,4,6,4,4,1,1,5,28
BGX3X012K,現ダ,PB5NM9HRA,歌蓮ティールーム,760,0,11264," 5,346,333 ",,,5,7,4,1,7,1,4,7,36
CW3FDF4GL,minamina,,,521,0,11265," 5,345,400 "," 36,827,688 ",4110,4,6,7,7,8,3,8,6,49
MPA9LXE2N,水原,,,552,0,11266," 5,345,304 "," 51,720,750 ",3679,6,7,2,6,4,2,6,6,39
0P853D9FN,西表ヤマモト猫,F31A07X4V,蓮ノ空福井分校,351,0,11267," 5,344,557 ",,,10,4,4,1,5,1,4,4,33
H1SM0F99N,かすかす,9BHYELNY1,シン・エスパルス,788,0,11268," 5,344,349 "," 42,211,557 ",3928,4,5,6,1,8,1,6,7,38
5DMKM5EVL,173,NY54H2A8T,日本めぐ党,661,0,11269," 5,342,394 ",,,3,1,1,1,7,1,1,1,16
XZXNIBWZO,おにぞう,VGGKYWV9C,かほさんぽ,815,0,11270," 5,342,352 ",,,1,5,1,1,1,1,1,8,19
SA9XTSJ02,(*´∇｀*),18YYNRFGA,LotusSky,994,3,11271," 5,342,154 ",,,5,5,5,5,7,1,5,8,41
D0WXN0DMJ,那美,E12PR824F,ゆるっと蓮ノ空,1063,6,11272," 5,342,137 "," 41,973,055 ",3937,8,5,4,5,8,1,5,6,42
7V6HD4TX9,ことほのうみ,RBH0YM8P2,蓮ノ空ラーメン部,1180,15,11273," 5,341,785 ",,,4,4,6,5,5,1,8,9,42
AV5G0UM5K,もとぬき,6P87X0R93,アフターのために,1037,5,11274," 5,340,589 ",,,4,6,4,7,8,1,7,8,45
41C6DG034,りた,9D722M8KC,蓮ノ空同好会,672,2,11275," 5,339,715 ",,,2,2,1,2,1,1,1,2,12
CDYNNHKHB,ユナ,,,260,0,11276," 5,337,946 "," 28,837,030 ",4360,5,5,5,7,1,1,7,6,37
FMH291MCJ,CatTea,G8F0M2PH2,アフターウォール,557,3,11277," 5,337,919 ",,,5,5,2,1,1,1,1,9,25
GZREM2O8E,久遠,W3F0URUJC,梢先輩応援団,1288,3,11278," 5,337,392 ",,,6,5,5,8,8,1,9,8,50
5X4CWRK7T,サワー,AHE0E3JND,ありがと！にひっ,469,1,11279," 5,336,190 "," 93,689,584 ",3015,5,1,2,1,7,1,1,8,26
7AM8REEGC,Dendro,JD1PFYJWE,瑞蓮隊(無言OK,485,0,11280," 5,335,954 ",,,7,6,7,1,7,1,6,5,40
OZW5KWQJA,一方通行,15UKCFG7X,ろーたすぺたる！,990,2,11281," 5,334,430 ",,,4,1,1,1,1,1,1,1,11
XABXPWC55,むねりん,,,467,0,11282," 5,333,291 "," 31,677,806 ",4273,5,7,2,1,4,1,4,5,29
45U0KB554,はねすけ,UHF5Y8PEF,さやちゃん倶楽部,629,0,11283," 5,332,246 ",,,6,3,1,1,1,1,1,4,18
SPXF3D0MC,Merjoex,88DJ300PJ,めぐ党 • 永遠,818,1,11284," 5,332,184 ",,,2,4,5,1,7,1,9,8,37
332FW5T62,のっち,,,536,0,11285," 5,331,619 ",,,1,4,1,1,8,4,1,1,21
96OD5YL8T,Olivia,EECF9C0N3,蓮ノ空　茨城分校,632,4,11286," 5,331,556 "," 5,569,161 ",5101,3,1,1,1,1,1,1,1,10
0TU8HEH0J,さかえ,T0XP8PFYU,兼六園と私,782,0,11287," 5,331,368 ",,,3,1,3,1,10,1,7,10,36
HGU610ZVH,とぱぞふぃ,3LPBPHL3V,壁の民の伝説,925,1,11288," 5,331,129 ",,,3,5,4,5,7,1,6,7,38
74FH99Y65,ヌーノ,AVX749PPB,姫芽ちゃん親衛隊,553,0,11289," 5,330,894 ",,,5,4,1,1,1,1,3,1,17
TKF3WC7W6,nρ,RXG20PYXD,Bloomy!,857,2,11290," 5,330,413 ",,,6,7,6,5,8,2,5,4,43
UKE0Y31AD,しぇく,0GALMLWK6,ボクなんなの。,1035,2,11291," 5,329,126 ",,,7,5,5,8,7,1,7,6,46
QPU38MY0U,まさのゆ,F31A07X4V,蓮ノ空福井分校,911,7,11292," 5,329,020 ",,,3,1,3,5,7,1,5,4,29
F4T8JUMZI,のびえもん,BH244Y5H0,休暇建設協会,1121,5,11293," 5,328,868 ",,,4,5,4,5,5,1,5,5,34
QMFEHM3JI,Mriya,,,583,1,11294," 5,328,840 ",,,8,8,9,4,5,4,5,4,47
