player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,瑠璃乃,慈,梢,花帆,缀理,さやか,姬芽,小铃
DAY78MTHU,oga,M6UPWJ6DU,蓮結ぶ虹と星の音,0,8467,2525768505350,2,4,4,4,5,5,4,4,4
BGKXYB0E4,K26,XTMGPY62U,スクステ初心者,0,8468,2525158285681,6,7,8,7,4,5,5,6,7
EHGSHGAAJ,可可のATM2号,9UKKACGDU,蓮っ子CLUB,2,8469,2520455649518,4,4,4,4,3,7,5,4,5
A8I41QJHM,mochi,UVN7G4X3A,闇のルビィ団,1,8470,2520017157722,4,7,5,4,4,4,4,4,8
EJEHECMV2,だいすろーる,AXGGJ4EJ1,所属だけしたい部,0,8471,2518739480237,2,10,1,1,1,5,5,4,4
2616369MH,さくらタコヤキ,60KU468X3,はっすーず,5,8472,2518582498546,5,5,10,4,5,4,8,4,4
B2V4NEELW,ニジソラ,4BU2PJLC1,Sky,2,8473,2517024984274,1,1,10,1,4,4,1,6,5
M1FR8LDYD,T＆M,PWK02KG0F,メメントの森公園,0,8474,2516656281919,2,7,1,7,1,1,1,1,7
ULXKR4PMZ,なつやま,TYTTJFB0U,尊みの下僕の集い,3,8475,2515853901628,4,1,1,1,4,1,1,4,4
YK65G24XC,Y,ULUELCJ7T,なるようになる,1,8476,2511800140380,5,5,4,5,1,5,4,5,5
JVHAWHL1K,ヨウ,V7768X8AC,せーので！,15,8477,2509759852651,7,8,7,7,8,7,8,7,7
P5PGW5TFD,真城優,0DT3GEJ6C,BBF 金沢支社,2,8478,2509306284737,3,2,7,1,1,1,1,1,7
P62JP3082,れもん,XEENRBXCG,蓮ノ空休日クラブ,0,8479,2507412236325,3,3,2,4,3,3,4,1,9
Y4RCPU2A0,ひなた,,,0,8480,2501131121026,8,1,7,7,10,1,5,1,3
1I7MB8I5C,べんべん,05KN1RR3U,さやかほ花卉園,0,8481,2497411544468,6,4,5,7,1,7,1,4,5
8HEMWG63L,キャンディー,LT9K2FP23,いな民リンクラ部,0,8482,2491320281806,5,1,1,4,5,2,1,2,3
H76L72RRY,りの,EECF9C0N3,蓮ノ空　茨城分校,0,8483,2489880196973,4,4,5,5,4,4,7,4,4
9YJ82F5WH,yuta,XVTV7MVCX,雪月花,0,8484,2484603747377,2,4,6,7,6,7,6,1,2
ALEYYW8FY,ほなみの請結婚,DALU6BL7L,東方星蓮船,2,8485,2480607691162,3,1,7,8,1,3,1,1,1
WPDBGO32L,トシオ,1EL57CDR0,なんもわからん,0,8486,2480023505363,5,5,4,4,4,5,6,4,5
KECA9RU9D,わっきー,K69M1X95F,アイリス,3,8487,2479111938299,4,4,5,4,4,4,4,4,5
AMLER3438,うみねこ3,X87KNX4N3,蓮ノ流星群,0,8488,2474117029762,2,7,4,1,4,4,4,5,4
R3J3VX0Q3,Shin,4RY75CKM4,LLすこ部　メ募,3,8489,2473222778092,2,4,4,4,4,5,5,4,4
QUNT7EOFT,ワツタ,KXB93FVTR,フラワーガーデン,3,8490,2471252607581,4,4,5,4,4,7,4,4,5
1KPW0PTFC,tamatin,9YM3DBTB7,泥民館,4,8491,2470702325572,2,7,1,1,4,7,1,5,4
BXRDGYHB6,きょすう,3TC9WAF9D,Solairis,3,8492,2464425251782,1,2,10,5,10,1,2,1,9
WU13PV8T5,ぬのきり,DW13FCXPT,Mulbungs,1,8493,2460650174786,6,5,4,2,4,5,4,7,9
KNCMXU3E8,まつ,J83JWJ028,大ㄇㄚˊ露營區,1,8494,2460615169469,2,1,4,1,1,4,1,1,5
K976F1LHO,TKS3,0JY7F3EKU,さやか愛でる会,6,8495,2460370714698,4,5,5,6,4,7,5,4,5
A5R8R1CJ6,いゆ,GGK2P93JK,きゃらめる,0,8496,2460046797890,1,10,9,3,3,9,1,9,4
G2I1A5CU5,ミナリンスキー,FG4170141,♪さやか愛好会♪,1,8497,2451868091465,5,7,5,8,4,4,4,1,9
5XC3K26DL,ムラサン,GMKTGU0RT,フリーフラワーズ,7,8498,2448702478091,7,8,1,5,4,4,1,5,9
GWMCEH21U,なっほー,YDYH4VRRP,レンクウ,4,8499,2443737072921,6,7,7,6,5,7,5,5,6
SPB7V8ZPN,レヴィアタン,M8LEKM6U4,ルリめぐ,6,8500,2443641847871,6,6,2,6,2,10,2,4,7
6Y76XUG15,ケロキュア,8MTLYLH9F,木星の月華富輝宮,10,8501,2441996827322,6,4,7,6,1,7,4,4,8
9YL4K9KT4,ハル,7AATUNUPE,無言サークル,4,8502,2438825081118,3,5,7,3,3,3,4,3,5
2W29JU006,やましょう,XR2P2LDY3,まったり綴理推し,4,8503,2436847770902,5,5,4,5,5,6,7,4,8
K8YHXKXC4,yuany,9U8KNU6U9,対抗戦用,0,8504,2436828037816,4,4,7,6,4,4,4,4,4
15B64L8A9,こはね,E7UBFLW56,同好会の同好会,0,8505,2426771425888,4,1,3,10,3,4,4,1,3
MSY645YUB,いい,F2M746D4B,頑張らないクラブ,9,8506,2423684164175,4,6,5,4,6,5,4,4,6
8PEU779PC,ヒロ,427WENUC4,心の癒し～蓮ノ空,3,8507,2422982904244,3,2,1,2,1,1,3,1,9
04U6U8E1D,ちかほのかのん,3A63DYH54,LLすこすこ部,2,8508,2422624154211,4,1,5,4,5,1,5,1,4
DA27CEU87,MoYo,0B8RTHY4D,のんびり屋さん,11,8509,2422303935141,7,6,9,9,6,8,5,6,9
VA6GK69L7,Sapph,AND13836G,乙宗梢親衛隊,2,8510,2421957144162,9,1,4,4,1,1,4,1,1
M0T2PXPFV,yuno,VD7N7A4WH,氷青色,2,8511,2419913776882,4,5,7,5,4,5,5,4,6
YST6TY459,にゃんたまらん,3EJX5WB1A,金沢綴理門,5,8512,2418855798574,5,7,7,6,4,7,4,6,5
G7ATTD4TW,澪,PLBBEX019,相談室目指し隊,0,8513,2416878425564,6,7,8,7,7,7,7,5,6
F6PHVA7I0,AHOKIN,PB91CW6W4,お寿司好きクラブ,1,8514,2416795966743,2,4,1,4,4,4,4,1,1
5NC7C4XX5,白米,PLBBEX019,相談室目指し隊,1,8515,2413199944424,4,5,7,5,4,7,7,4,5
7AM8REEGC,Dendro,JD1PFYJWE,瑞蓮隊(無言OK,0,8516,2409444794659,7,3,10,7,6,6,4,5,8
T3MFRJL3E,アロエ,EMAN1DMK8,いつものメンバー,2,8517,2409054088810,4,1,1,6,4,1,5,1,7
FCSF9I6I6,ふらりん,6LJMPLM0V,蓮が大好きクラブ,6,8518,2406351627240,4,6,8,7,4,8,4,4,4
44BFRRB3M,walnut,HK0E91U71,放課後写真部,8,8519,2405243333960,5,5,6,6,5,5,5,4,5
G4EVEBHVA,シウル,YADX9DY49,ﾊｽﾉｿﾗｰ,4,8520,2402324987721,6,5,1,2,5,5,5,4,7
FH6NAKK5K,Kばやし,MFRXC8MVG,蓮ノ空ドキ同好会,0,8521,2400792904348,7,7,10,8,7,8,6,8,8
XG8A3NF0V,リュウ,FG4170141,♪さやか愛好会♪,2,8522,2398923780144,4,7,8,5,6,5,5,1,1
GAFV9JV5V,こやぎ,YVV9CMBLW,東京公演で沼落ち,0,8523,2397698063811,2,1,1,1,1,1,1,1,1
LAM760LR1,もぐ,WPG6BCG83,基本無言,0,8524,2396423371909,4,8,7,5,4,5,4,1,4
X0V32G0L7,おでんくん,A3472CNJE,ハントン✿ライス,0,8525,2394161583764,2,4,7,4,5,5,5,2,4
QN0VROOIL,ヨッシー,Y6JNPC60C,綴理メイト,0,8526,2393922673466,2,4,7,5,4,8,4,1,4
P7YN8NHF7,fedal,XA0XD41CM,ぼっちぼっち,0,8527,2392944719833,9,5,9,9,5,9,6,6,6
1BRYNNVF0,たっちみー,GVY1F8C9D,花咲くラブライ部,0,8528,2392666449112,2,4,1,4,4,4,4,1,1
YCW908DDE,おによろ,UK30B7DG2,ずらまる卯どん。,0,8529,2381583253728,4,7,5,4,5,7,5,4,6
3QK4D4JS5,TRILL,WX1DYC9Y1,ラナンキュラス,4,8530,2380033265325,2,1,1,1,1,1,1,1,2
TW6V1UTMW,カプ厨ーノ,XE8513HNP,喫茶カワウ空✨,0,8531,2378752356032,2,2,2,2,2,1,1,1,1
1T9TQ1X2C,だれす,3F0M4HXJE,蓮ノ空まったり部,2,8532,2377474394576,2,8,7,6,1,8,4,1,7
LCWCYXPL5,北堀江,JHTULVV5P,故に瑠璃乃推し,1,8533,2377215798930,4,8,9,4,1,5,4,4,5
NAVKACBX7,けんや,A3X92L6YU,お試し用サークル,3,8534,2375347300486,6,5,5,6,4,5,5,4,5
WDF8E98AU,おちゃのみ,KANLFTMVJ,蓮ノ空中文同好會,12,8535,2375228121120,3,4,7,6,3,7,9,5,8
2K9EBJ5HV,ドレッドデース,YVV9CMBLW,東京公演で沼落ち,1,8536,2372303882511,4,1,10,1,5,5,1,5,1
9O190IF58,あき,WNA5GTJPP,蓮ノ空百合クラブ,2,8537,2371789829247,4,7,4,5,6,4,6,4,4
RDEVXDAZE,ガイベントヴ,88DJ300PJ,めぐ党,4,8538,2370880976064,2,1,6,5,7,1,4,1,8
4R11WNLR9,マッカラン,387J15240,蓮ノ空登山部,0,8539,2365262811826,4,5,1,5,7,4,4,4,5
LGV309947,ko,,,0,8540,2363781341786,1,1,1,1,6,2,1,1,1
T6E030Y43,unfini,LTAG28AVM,蓮ノ空同好会,0,8541,2362091190134,5,5,5,4,5,5,5,4,4
7PRDYM338,プリティ洗濯機,8JMW9G2XW,僕らのリンクラ！,2,8542,2361860806014,5,7,6,7,6,7,6,6,5
83AOEEGAZ,いど,23PGPJ3NV,蓮ビギナーの集い,0,8543,2360909654454,5,4,5,7,4,5,4,4,7
X1HJV4Z35,brer,1N4JY7A96,あまやどり,0,8544,2347618461755,6,7,5,5,4,5,5,4,4
RUZD4J29R,カップ,FNMV166UY,蓮ノ空喫茶部,12,8545,2346796317967,6,8,8,7,7,7,7,7,7
865FKMC6U,プレーヤ1126,BXC1T2HY2,初心者の集い,2,8546,2343076542687,4,4,4,4,3,5,4,1,5
2P400PNF7,Tom96378,UVM6NP6V7,リシアンサス,0,8547,2341269005190,2,4,4,1,1,1,4,1,1
7C079T540,yui,639NXLKJ5,Lotusky,2,8548,2341091566561,3,4,5,1,1,7,1,2,1
HR9LXDXPF,&U,GPKTRBCTT,騎空団蓮ノ空支部,0,8549,2339554165687,5,9,8,6,1,7,4,4,6
9AKRX9C07,まろやか苺,WN3LHKX0L,レンコンおいしい,0,8550,2335049346516,7,1,5,7,8,1,5,1,1
5LUBJ3V2P,若葉そよ,J800VVPTN,Aqours,13,8551,2333985700968,7,8,4,10,2,4,8,7,5
EFAFJ2XWR,とうもろこし,63AKA05VR,まったりGngy,0,8552,2330324298529,2,5,4,2,2,4,2,1,6
8MLGL7DT1,おりあす,LJDN0RMYD,Treple T,0,8553,2329542085036,4,4,7,5,4,7,4,4,6
NH5L8MJ7E,たけし,NP62BXJA6,棄民の王,0,8554,2317620631919,4,4,5,5,6,5,4,4,5
2SM1ZSNNU,NASUMAL,DFFYFJ2B6,つづさや好き過ぎ,8,8555,2316625835808,3,1,1,5,1,5,1,1,2
JN2SO5GNA,うまのひと,J5FJNX88N,無言,0,8556,2310417664035,2,7,7,7,4,7,5,1,5
8YKGSE08U,まさと,A9MA307FX,楽しいが一番,5,8557,2309733959482,4,5,7,3,3,4,4,1,4
LR02XXE8F,れもなで,N94LEWF2D,無言よわよわの会,2,8558,2309317083512,5,6,8,3,1,7,1,4,5
JBJL24CGC,りく,GR65FP8VN,蓮好き,4,8559,2307992258891,7,7,8,5,7,5,5,6,7
JEYN6PNFP,ヒナタ,WRFLMWL4U,映り込み金魚,6,8560,2307014135171,3,5,4,4,5,4,1,1,7
DLVE9BZ1H,波,KFC62L0FV,ねるねる同好会,12,8561,2304634979226,2,4,1,2,2,1,1,1,4
W1MV6FYMS,矢車,PJFUEFV94,◯◯◯待機室,0,8562,2294389877788,6,6,9,7,5,6,5,4,4
XKVEI827M,つらたん,W7B8L502J,梢サマー,4,8563,2293035059129,6,7,7,8,4,7,4,4,5
PY1U2CM5W,スリービート,DULFP3TRN,めぐ党員の部屋,2,8564,2290212991942,2,4,5,10,3,10,2,1,4
KSNKVYXOA,remocha,3FF3NB77X,せーはす愛好会,4,8565,2288581423886,5,5,7,4,5,4,4,5,4
7BJE5LXY5,aplace,PHLRY3XRP,とりあえずやろう,0,8566,2286914966120,5,2,2,2,9,2,1,5,4
F6AJ2DWE5,やーやー,3FF3NB77X,せーはす愛好会,2,8567,2285791558580,6,7,4,1,4,5,5,4,5
F3I6GMQRU,ちゃいろ,G19FFDVKH,くろけだま,1,8568,2281058330500,4,5,7,8,4,7,5,4,5
O4HYXLZSC,tamon,F56XEUUBE,みらくら自習室,1,8569,2280294690197,4,1,1,2,1,1,1,1,1
33VEMA2CT,アキト,ULUELCJ7T,なるようになる,0,8570,2278307690302,3,5,5,2,2,4,4,1,5
6XNF3G5D3,かえる,Y1X4EG18A,うにょーん,0,8571,2275094075564,1,1,5,8,4,6,8,1,1
7R3D66MM9,さや,PMDDGR6AH,うぇるかむ,0,8572,2274940181406,9,3,5,4,5,4,1,1,1
ZEHSWEQLW,刹那,AXG81GPMP,蓮ノ空マタギ部,7,8573,2269282534857,4,2,1,9,4,10,1,1,5
MNHM1DYYW,にゅるたこ,PR2BGEK5K,パッショーネ,0,8574,2266120995390,3,1,3,1,5,9,1,5,1
QSS6W1IAJ,Mina,B2KV0EVPD,蓮ちゅきクラブ,4,8575,2266120920122,2,1,1,1,1,1,1,1,1
EYRJEL1QU,寝坊助ぼうず,8FR866PRY,蓮っ子みらくラブ,4,8576,2265983894125,4,7,7,7,4,7,4,4,8
M20400WPH,キン肉アタル,HB2CV4C4U,アイスランド蓮,0,8577,2264908471183,2,4,1,5,1,1,2,1,1
TDJJBLMG0,YU,D7UA5ER1E,UR報酬欲しい！,2,8578,2263688762331,2,1,4,4,1,5,1,1,4
G4B7NWB61,大きな翼,LT9K2FP23,いな民リンクラ部,0,8579,2263308281848,2,1,4,4,1,5,1,1,1
73MD83B04,干潟デス,PV0H53DEC,Leave me,0,8580,2262667087075,4,5,8,8,2,7,4,4,5
99CZM3GLJ,glan,3194B9E93,初心者寄り合い所,0,8581,2261143051806,3,3,1,2,2,1,5,1,3
ACT0GBLBR,ムク,R9NGK6L48,のんびりサークル,8,8582,2242600663636,6,4,4,4,4,4,4,4,4
LOD4S1JHT,可可のATM,9UKKACGDU,蓮っ子CLUB,1,8583,2241270581827,5,4,7,4,3,7,5,2,4
DNYU68VF4,104Party,G0J2F9NAL,さやさやさーくる,0,8584,2239715359224,6,5,7,6,5,7,6,5,5
RTT5VTGFR,やまだそらまめ,8588YN91J,虹咲学院,4,8585,2237361383073,5,8,7,8,4,8,4,5,9
VXEERKO13,ライ,59AK7LJ7A,とりあえず,3,8586,2237351869234,5,8,6,4,5,5,8,7,7
I7DW3DW6N,とくめいこさん,NFMEGRJ45,社畜無言サークル,10,8587,2236403823525,3,2,7,4,5,6,2,2,10
G19K1TPJ0,そーだ,RKT7BC4F6,人形浄瑠璃乃,0,8588,2234751640722,2,1,4,5,1,4,4,1,5
WT687TQGA,ゆだん,G8F0M2PH2,アフターウォール,4,8589,2234679464500,4,4,5,6,2,5,4,1,5
XXYTJ48U6,草,J83JWJ028,大ㄇㄚˊ露營區,3,8590,2232768659977,4,1,10,4,4,7,7,1,4
SVNL4X38U,栞,EE4BKR0AR,まったりプレイ,2,8591,2231769954849,4,5,6,7,5,4,1,4,8
WHKLV2AL3,立華,TCTEAMP9C,虹ちゃん最高！,0,8592,2226785588873,6,5,7,7,2,8,4,6,7
4KHPWU5U3,あづみん240,E12PR824F,ゆるっと蓮ノ空,0,8593,2222143808752,2,1,6,1,1,10,9,7,1
9PB49L2C8,オグリとナグラ,5DNPX1ULM,自警団,0,8594,2221484201174,4,4,4,4,4,4,5,4,4
9PCRA31CJ,もっこー,WBW66DMUB,るりめぐ研究所,1,8595,2220438979334,9,6,5,6,4,4,4,1,6
VR9AG0M3D,Engulf_,UEJMMVF33,さやかほ緩々会,0,8596,2212879150979,4,1,2,1,1,1,1,1,1
D14R4323J,33NEPPY,N1DJVPGP8,いつでも咲けるよ,0,8597,2212580636731,4,1,1,2,2,1,4,1,1
AIM20UY71,星彩,PMKB2XTJD,ごはん派！！！,4,8598,2211969180944,4,6,9,6,5,4,4,1,1
VWCBPWA15,Ｃｈａｏ＄,88GYM2J72,麺同好会,0,8599,2211907012064,5,5,1,5,5,1,1,1,5
X5LCETKEL,せつりる,W189BP629,みんなのみかん畑,3,8600,2210344376884,4,5,5,4,5,7,5,4,6
VH2PV4JEP,さといもの,4TALX5GJ6,ライグラ体験会場,1,8601,2209173929007,2,4,4,5,4,4,4,1,4
IXPTJR36U,na1195,NMGYE73JP,0,1,8602,2208955098272,1,4,4,1,4,4,4,1,2
WM4YTCGX1,drolp,PFHY0W80A,HA,0,8603,2205238660682,4,4,5,4,4,4,4,4,4
7N94BFD2O,ゆにこん,,,1,8604,2204649140691,4,4,5,4,1,5,10,4,4
4L1M04G7P,ユウ,JRAC1HYUD,SPHS-MMT,0,8605,2203191760367,4,2,2,2,3,4,2,1,3
37HE2L11U,つづさや,HXVYGL96H,初々しい対抗戦,2,8606,2202009153007,2,3,1,3,1,10,1,1,3
753C2P0KR,ハレルヤ３,08DDCV5JN,黒ねこのしっぽ,3,8607,2200949306465,5,7,5,4,5,5,5,4,5
65VWHFP8C,チヒロ,0UTVRAKFL,平穏無言,2,8608,2198684422308,2,1,1,4,4,2,1,1,2
U7CH2N3L3,キョン,03UX84WLY,こやんいくらぶ,8,8609,2195218220721,6,6,8,7,6,8,6,6,7
R8N2FYBKT,よう,NLPP2YUF9,秘密倶楽部,0,8610,2192875637240,1,4,1,8,1,1,5,4,1
953EXBXW0,ｵﾆｷﾞﾘ,N8L41JAA7,無言 ノルマなし,3,8611,2191031028328,4,5,6,8,5,4,4,1,4
12NCD1C51,桔梗,2AUM7L9BW,蓮初心者クラブ,5,8612,2190172434615,4,5,10,6,6,5,5,5,5
FR8GC2UHY,カルマ,J62DRC7J5,蓮ノ空好き好き会,1,8613,2190163734355,4,2,4,4,3,5,4,4,6
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,8614,2189828545384,5,7,6,5,4,5,4,4,8
1XG9CHJRB,みったん,MG1G6F487,蓮ノ空無微課金部,2,8615,2189720595662,4,1,9,4,3,1,5,9,7
81WYGZFL2,六花,R3UE4PGCE,うさぎ小屋,0,8616,2189238533173,4,5,5,4,1,5,4,4,5
2TYHM2V1A,Kα,TXNCTRR1U,瑠璃乃推し隊,2,8617,2186083407049,5,10,5,5,1,6,6,4,5
KLTEGAD17,すみ,88DJ300PJ,めぐ党,0,8618,2185690325220,5,2,5,10,5,2,6,2,4
IK97P2WWV,リア,MG1G6F487,蓮ノ空無微課金部,0,8619,2184857413812,3,1,1,1,1,1,1,1,3
9UFKC9MK1,カシン,P551DMBA3,すずはら家非公式,0,8620,2183843079512,1,1,10,5,3,1,1,5,5
SZS1PL7WX,リベカズ,E1HVJ71JR,ご自由にどうぞ,2,8621,2183414046014,7,7,5,4,5,10,4,1,2
0R2H1NVHY,Juck1968,0B8RTHY4D,のんびり屋さん,1,8622,2182972509184,2,5,1,5,8,5,4,4,1
K7GRE5GEW,ふうる,1EL57CDR0,なんもわからん,0,8623,2178519418031,3,4,5,4,1,4,5,2,4
27AUX98C6,earth,F56XEUUBE,みらくら自習室,6,8624,2177516578039,4,4,4,4,4,4,4,4,4
VM8V5D290,ゆーきん,TJ1NHTU3V,自分用,0,8625,2176932638082,4,7,7,6,4,7,5,4,7
KRKHL7T5G,海軍カレー,N83DW3NYG,†極最強倶楽部†,0,8626,2176887550391,5,5,7,5,7,6,7,7,4
SDHG4724G,たるたる,WE4AB37FP,めぐ党,5,8627,2173363347294,7,8,7,5,4,7,4,4,5
26EXTX1CC,なすび,61UTNTRU1,初心者さん,4,8628,2171478879520,4,1,9,1,8,1,1,1,9
EN71M6133,ふなやん,F56XEUUBE,みらくら自習室,2,8629,2168956307699,2,4,5,1,1,2,2,1,4
VXHVFA9G5,なゆゆゆゆゆ,C003CD1RW,☆蓮ノ空クラブ☆,2,8630,2167539600246,3,7,1,4,4,9,1,1,1
7EJ44U2TI,キャタピー,HH93ADAW3,無言自由。,2,8631,2162806440701,4,7,8,4,4,8,5,4,7
4XP1CUVYE,Rio,36DAM7HBL,蓮隠れノ里,0,8632,2162714475115,6,4,5,4,4,10,1,4,8
8VBRMKC76,べかんこ,5W8RPRVUA,ド！ド！泥！,2,8633,2161657308543,6,4,7,4,3,5,4,5,5
3PNXP1KG2,フィトン,75UJ5RB97,蓮ノ空雪野球部,0,8634,2156845663046,5,8,5,4,4,7,5,4,6
5D08TTU13,かせ,ATB27G5P2,おこめ茶寮,0,8635,2154128023201,6,4,8,7,4,8,5,5,7
LCLJ2BX1X,賜蓮,J5CKL5YPX,ログイン勢かもん,0,8636,2150909980738,2,1,1,1,1,1,1,1,2
LURTWRY61,拉不来不,1G89KTD5X,サークルひとり,0,8637,2150756296646,4,1,2,1,1,1,2,2,1
GFDG5R8YX,蓮ノ休息,JD1PFYJWE,瑞蓮隊(無言OK,0,8638,2148762775898,3,1,10,4,4,1,1,3,4
GYX7GHAUK,夢見アリス,8GEP3C6H9,蓮好き好きクラブ,3,8639,2147138756710,4,5,7,5,4,6,4,4,5
GKE1DXWUD,ともぞー,6H800PBV7,新鮮館,2,8640,2145321271885,4,4,9,8,1,8,4,4,5
8XLM3T32W,クレヨン,,,0,8641,2137220179426,4,5,4,4,5,4,7,4,7
ZFB7JJRTD,タカみかん隊長,97Y59KBF0,乙宗梢倶楽部,9,8642,2133939562800,1,4,8,4,4,10,4,1,4
3H68W6KJW,まんぼ〜R,T2XRMGEAE,蓮根無言会,1,8643,2131152762139,4,6,10,1,1,4,4,1,4
R0P5A5EVT,にーすとろーく,9C0KWR782,まったリンクラ,1,8644,2129653058975,5,5,5,5,7,4,4,5,4
G5YG5VD2Q,あばろん,N34LHVJKN,のんびり堂,0,8645,2129445483259,5,4,5,4,1,5,1,2,5
FW08PD83P,なお月,HX2TUDRA9,蓮のブーケ,2,8646,2126679409063,6,5,8,6,4,7,5,4,5
YKG4H1YA7,剣崎シュン,HBD61R6WC,梢先輩すきすき部,0,8647,2125831835760,4,5,9,9,2,8,4,4,5
5R50K78UM,りり,PB3TBGV6N,いちご大福,5,8648,2125729197537,5,1,4,2,1,4,5,5,5
4BAXT7YX0,リセット,UYCT3Y4JK,蓮っ子,0,8649,2124289873332,2,4,1,1,4,1,1,1,1
DHG68YVXE,ゆうだい,9VDEWVP01,瑠璃乃の集い,0,8650,2123153081810,3,4,7,6,3,6,4,5,5
H9EY9H07Y,おん,DULFP3TRN,めぐ党員の部屋,0,8651,2119691246262,10,10,10,5,4,1,1,10,6
NEU7GA18B,南東,FG4170141,♪さやか愛好会♪,0,8652,2119324868857,4,2,2,2,2,4,1,4,5
3AZI4UT81,ドルチェストー,XJHATLDVB,さやかほ観測所,11,8653,2115897351132,3,4,1,1,1,4,5,1,5
EWC2HBBTD,あじ,E76N52LMW,イベントのみ,2,8654,2107538700147,5,4,8,10,10,5,1,1,10
94WO1N00N,りょう,F2M746D4B,頑張らないクラブ,2,8655,2106289625551,5,8,6,8,5,7,4,4,5
NR0TW59S7,雪菜的楠木蹬,Y337R7BW9,中国の蓮之空圈子,5,8656,2105575128072,4,5,4,1,5,4,5,1,4
71D8UUOUT,かみゅ,K4EGD5V86,京大LL研究会,6,8657,2103003751729,3,5,1,1,1,1,4,1,4
94L7MCC47,矢崎,ABALH0AL3,楽園計画,3,8658,2102672268107,6,7,4,8,7,9,1,4,4
4HLTOVZ0Q,カナ,12D1Y66C8,どうしようか,1,8659,2099224783973,4,6,6,5,6,6,5,5,6
FEEQQHHBA,たいぱな,ACH6PMHX4,まったり塔,1,8660,2098435748857,6,5,5,1,6,8,6,4,4
T939PP2R7,ロッテ,EECF9C0N3,蓮ノ空　茨城分校,0,8661,2097790935874,4,1,1,4,1,3,2,1,1
XNEDP11DX,しゅうぽん,YK0X6N2HN,無言OK出入自由,6,8662,2095860491807,4,5,5,4,1,5,5,4,6
7G220TFD5,たっと,49AMYCXCD,ルドベキア,11,8663,2095286597912,10,9,1,9,4,9,1,8,9
LKYHF2NE0,アルイム,J3RFF5FDA,ソロソロそろーり,4,8664,2095266384784,4,5,7,7,4,10,4,4,4
E0QPEGJDA,ライナー,JRAC1HYUD,SPHS-MMT,2,8665,2094856611118,7,3,6,10,6,7,2,1,1
NG3FHFK33,Maru,,,0,8666,2089011786621,1,4,1,1,1,10,1,1,1
YUB3EPGGE,HiRo,0CCFXC2HF,Ricebird,0,8667,2088691554664,1,5,10,2,2,5,4,1,5
Z7SWHY5XH,T–Mikan,WAT20PN3Y,こな党,8,8668,2088644721760,5,1,1,10,1,3,1,1,1
CC3A193T3,たまご,07JW71HWG,良いチケで観よう,2,8669,2081850143031,3,5,7,7,5,7,7,1,7
K19124KGJ,真希,6BFC4G5YG,蓮ノ空足湯同好会,0,8670,2079871545171,2,1,1,1,1,1,1,1,1
E581PTYUY,かぼ,VD7N7A4WH,氷青色,2,8671,2079728850112,6,1,10,1,1,1,9,1,1
MDUHJW2BE,虎木つばくろ,424NLTEE8,無言な異次元部屋,2,8672,2079713393349,4,6,8,7,4,8,4,4,5
5X73VOAM3,幸水梨,JVX27DWXH,和梨好き倶楽部,7,8673,2079157386762,5,4,7,5,1,7,1,4,7
IJZBJEALV,シンク,FTUJJ5KM9,無言◎私生活優先,0,8674,2075941478417,4,6,8,7,5,4,4,1,3
WZSHUJ0OX,ヨーカン！,43HRXMXWA,無言OKクラブ,12,8675,2075359062932,5,5,7,7,5,7,5,5,7
BMPY3XV61,ゆいゆー,573J1JVVK,かほかほ,0,8676,2074460661715,3,4,4,4,1,4,1,1,2
MLVVK4NF3,蓮ノ湖ガニ,8M2MFU9U0,リンクライブ,1,8677,2073998276249,6,7,7,7,6,8,7,5,7
R8HUHPJED,chihiro,5WUDLMWEP,蓮ノ空は明日ノ空,0,8678,2072512886290,2,5,8,5,4,9,4,1,6
7TKKGNYJW,あいか,MTBP3B4GM,ふらわーすきすき,2,8679,2072457379679,5,1,1,1,1,1,1,1,1
14PIM9Y76,daiz,9YG7C0VM7,綴理と無言で昼寝,2,8680,2070991032454,6,9,5,1,1,1,1,1,6
BFJN3NNYW,あきさん,05KN1RR3U,さやかほ花卉園,2,8681,2064879965737,4,7,5,5,4,6,4,4,5
R1AFUW6D0,いまもん,0TKFF5EG3,サークル名募集中,12,8682,2061118119210,7,7,7,7,7,7,7,7,5
E1VJTND1C,てっぺー,ETAMCYHME,蓮ノ空お昼寝部,0,8683,2060714058392,4,4,8,7,4,7,4,4,5
WAR1MMJQQ,フレイムセイバー,EYEPHE14G,花上梢頭,9,8684,2057846450323,5,5,8,10,5,5,7,6,9
3LGX6XGVX,やなぎやぎ,AXGGJ4EJ1,所属だけしたい部,0,8685,2056889856906,8,1,10,10,4,6,7,4,7
LATJWX3MM,もつ,8AT7V1C7L,初心者です,0,8686,2054249580928,1,1,1,1,1,9,1,1,1
KD2G96K9L,比企谷小町,BYA3FA0X8,無言ぼっち同好会,0,8687,2053430520249,3,1,1,1,1,1,1,1,2
0NOKTLS3N,キラリヴィーナス,3N7FL0U6U,destiny,0,8688,2046862098732,3,5,5,4,4,4,1,4,5
2XPK2CF09,DUKA,G0J2F9NAL,さやさやさーくる,0,8689,2046364237942,2,1,1,1,1,1,1,1,2
2677W9N2X,長野のイナゴα,C7L36E286,やっぱリエラ,0,8690,2041374656340,4,5,7,1,4,9,5,1,4
