player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,塞拉斯,花帆,姬芽,瑠璃乃,吟子,小铃,泉,さやか,季度等级
5UT1FEC2R,みけ,N1DJVPGP8,いつでも咲けるよ,4,230,7127500,7,6,8,8,5,6,7,7,54
3KVF51XYR,わかめ。,,,15,231,7126500,6,7,7,7,7,7,6,7,54
E660BE5X1,ロコモコ丼,6045Y2RW7,ポチっと！蓮ノ空,15,231,7126500,10,5,8,5,5,7,6,5,51
G35B741AK,矢澤,X7C21B7H7,泥,0,233,7126000,6,7,8,9,8,8,7,9,62
LXROXCRPX,たな,RFYKY8DCD,LA.LA.LA,15,234,7125000,6,8,8,7,8,9,6,8,60
GRXB1MUY8,ぴー,V4A5MP41E,徒町チャレンジ！,0,235,7122500,5,5,7,5,7,8,5,7,49
PGX2KTFY4,アスマン・ザラ,Y2HV0YEF7,蓮ノ空を応援し隊,4,236,7122000,8,5,7,6,6,6,7,7,52
XBC259K8X,メガネ,11FB0EDDT,スクステ同好会,15,237,7121500,8,5,6,5,5,5,6,5,45
SE59OH0DG,スプリング,X7C21B7H7,泥,9,237,7121500,7,6,6,6,7,6,5,5,48
XDEB1EAPH,通りすがり,V4A5MP41E,徒町チャレンジ！,15,239,7118500,8,5,6,5,7,6,8,7,52
RGE7T0KWP,なるる,49AMYCXCD,ルドベキア,11,240,7115000,6,6,6,8,6,6,6,8,52
ELL9GH53G,びよん,PDMPF3VVV,r/LL,15,241,7113000,7,6,6,7,7,6,6,7,52
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,12,242,7112500,7,7,7,7,8,7,7,7,57
5LL48ARPU,シュウ,9GDHWXGVG,ルリと花咲く毎日,15,243,7110000,6,6,6,6,6,6,5,6,47
LV8A14V4F,ゼンマイ,CTW8DKV5P,まったり,12,243,7110000,5,6,8,5,7,7,5,6,49
ZHVYQOXPW,たかやん,VW65MCVF8,スリスリーズ,15,245,7109500,8,7,6,7,7,6,8,6,55
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,15,246,7109000,6,6,6,6,5,6,5,7,47
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,15,247,7103000,8,5,5,6,5,5,6,5,45
DPNPWAUOQ,たにー,WN5B7VKPU,きんぴられんこん,15,248,7101500,9,6,6,6,6,6,7,7,53
N48B8N6QZ,こうて〜,CM5THHYHB,「」ノ空だけれど,15,249,7101000,7,10,8,8,8,8,7,8,64
39T0J8544,雪利,79C17CHA2,蓮ノ空出張部,11,250,7100500,7,9,7,7,9,7,7,7,60
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,13,250,7100500,7,7,6,6,6,6,4,6,48
OC4GF3LF1,ゆとり,M5LHG6R4T,乙宗動物園,12,252,7099000,5,5,6,5,6,5,5,6,43
4L1WIM8NX,素敵さん,73CBYJYB0,"oNM,",15,253,7098500,10,8,6,7,6,6,8,7,58
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,254,7097000,6,6,6,6,6,6,6,6,48
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,15,255,7093000,6,7,6,7,6,6,6,7,51
BYUQ1C0VJ,かわしゅん,PBRDPWEY1,村村会,13,256,7091500,5,7,7,7,7,7,6,7,53
72SX1Q0B7,ティーケー,YE7CX8RNP,蓮ノ大三十角ex,10,257,7086500,8,5,5,5,7,5,7,5,47
74NVPKIGI,"なめろうoNM,",73CBYJYB0,"oNM,",15,258,7083500,6,5,6,6,6,5,6,5,45
CHJFWLKCN,wag,JDAG79TG7,百合ノ空観察部,9,259,7082500,6,6,6,9,6,6,6,6,51
YHD181KD3,ゾ・シAN@,,,14,260,7081000,7,5,6,6,5,5,7,6,47
BFY0CMXKL,ヨミ,CM5THHYHB,「」ノ空だけれど,15,261,7077000,6,8,8,7,8,8,5,8,58
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,13,262,7075500,4,5,5,5,5,5,5,10,44
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,11,263,7072500,9,6,6,6,7,5,5,6,50
NT480V79A,ゆざくら,PBRDPWEY1,村村会,15,264,7072000,6,6,7,6,7,7,8,6,53
V3J51SJ8F,ゆっきー,1BME38BCD,さすさやクラブ,8,265,7069000,6,6,7,6,7,7,6,6,51
Z4UQWX99L,にっと,KT4C59NXG,めぐ島（仮）,11,266,7067500,4,6,9,7,7,7,4,7,51
NS40I5V6W,創始（P.N.）,YCTM6RYDP,金沢おでん同好会,15,267,7066000,7,6,6,6,7,6,7,7,52
P73RHEK4C,ゆあちゃ,EYN9H9N16,蓮すきすきクラブ,13,268,7065500,8,7,8,7,7,7,7,8,59
R82X6FBJ5,鈴葉,GXR6C85BT,花帆ちゃん親衛隊,12,269,7065000,7,6,7,6,6,8,5,7,52
9HZSVL4CY,ダイバー,WHWT61ELR,【無言】ハスノソ,9,270,7060500,7,8,7,7,7,7,7,7,57
XGA0TTJ7I,ときのき,YCTM6RYDP,金沢おでん同好会,15,271,7057000,6,7,7,8,9,7,6,9,59
0AIT0SH3M,Pastel,M5LHG6R4T,乙宗動物園,11,271,7057000,8,7,7,7,7,7,6,7,56
VX6FL3EOS,ミミル,EYEPHE14G,花上梢頭,15,273,7056000,7,8,7,8,8,7,7,8,60
3IQMB1JNB,さしすせそ,N8L41JAA7,無言 ノルマなし,15,274,7054000,7,7,6,7,7,6,7,7,54
YLGV922B9,ラビ,79C17CHA2,蓮ノ空出張部,15,274,7054000,8,7,7,8,9,7,8,9,63
AK6AYMM19,ごろよん,PBRDPWEY1,村村会,15,276,7053000,6,6,5,6,8,5,7,9,52
4FGPNYMSS,てんよし,VW65MCVF8,スリスリーズ,15,276,7053000,7,6,6,6,7,6,6,6,50
8NUNT9NTA,れん,CV62FGL1U,花咲かせ隊,6,278,7052500,4,6,6,6,6,7,5,7,47
MY2P7YB3V,saku,W3YKKRWHG,ルリと愉快な一家,12,279,7051500,5,5,6,7,6,6,5,7,47
U02MSU4XI,こかな,BCJRMHE75,梢すきすきクラブ,15,280,7051000,5,7,7,7,7,5,5,7,50
65MCJCNUU,天曰稚蜜,JE7V5MM31,蓮ノ沼に沈んだ泥,13,280,7051000,5,8,8,7,7,7,4,7,53
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,13,282,7050000,8,6,5,5,7,5,6,7,49
0IEZ2HUX7,はる,HBM31HMUY,YUKIZURI,15,283,7049500,7,6,7,6,6,7,7,7,53
DRATWA3PW,キュノラ,CX967RTGY,おんゆあさーくる,15,284,7049000,6,7,7,6,7,8,6,7,54
3LEXE0E48,わかめ,N8L41JAA7,無言 ノルマなし,12,284,7049000,7,7,6,7,7,6,7,7,54
VVRBWNSVQ,かんべえ,WN5B7VKPU,きんぴられんこん,15,286,7048500,5,5,6,5,5,6,9,8,49
JME01B1A1,ハクチュー黄凛,WN5B7VKPU,きんぴられんこん,7,287,7048000,7,5,5,5,5,5,6,5,43
PQHU8G8OV,ミナミ,FVJFA973A,月猫愛好会,15,288,7046000,6,6,6,6,6,6,6,6,48
XEDYAEF7D,waito,PBRDPWEY1,村村会,3,288,7046000,3,8,7,10,6,9,2,8,53
QVXRHXGXB,みなるい,6XX7GBM0K,ぷちぐる同好会,12,288,7046000,6,6,7,7,7,7,7,8,55
71CYB5LAJ,梓弓,YE7CX8RNP,蓮ノ大三十角ex,14,291,7043500,6,8,7,8,8,8,5,8,58
EUCTO3HUZ,かわたろう,0UT59MJ8U,かほすこ同好会,15,292,7042000,7,7,7,6,9,6,8,6,56
3U8FCLD8W,すけ,HBM31HMUY,YUKIZURI,14,293,7040500,6,6,7,7,5,7,6,6,50
6ZGKMMMSV,カヅキ,4WWM4VVDK,蓮ノ空遊戯開発部,15,294,7039500,5,8,9,8,9,9,5,9,62
OR2FS00BH,あぼます,,,8,295,7036500,7,7,6,7,6,7,7,7,54
0USG3I0AK,ピーちゃん,VW65MCVF8,スリスリーズ,15,296,7035000,4,4,2,6,8,2,6,8,40
3UUFFQO14,ちびっ子,,,13,297,7033000,9,8,7,8,9,8,5,9,63
NXLLUPEY0,ゆ〜いん,R181MKNX1,みらくらは人生！,12,298,7028500,5,5,5,8,8,5,6,8,50
I3MXJ73JR,ゆうゆ,HBUK6F7CC,乙宗梢なりきり部,15,298,7028500,8,5,5,5,6,5,7,6,47
9BRVF2KFM,まっち,V4A5MP41E,徒町チャレンジ！,1,300,7027500,6,6,7,7,7,8,7,7,55
DCU9XHY3U,しばひめ,YE7CX8RNP,蓮ノ大三十角ex,13,301,7025000,6,6,6,7,7,6,6,7,51
80YJPN7V1,シガナ,25PMPEMG7,星見プロ,11,302,7024000,8,7,7,7,7,7,9,7,59
P2ENLR3NN,ﾉﾚcｲ´=ω=,V6DV6KETG,梢好き好きクラブ,15,303,7023500,5,6,6,6,6,6,6,6,47
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,15,304,7022500,7,5,5,5,7,5,7,5,46
530X3N5VB,らみん,,,15,305,7022000,7,6,7,6,7,6,6,7,52
0FFKIEWPN,yn,0UT59MJ8U,かほすこ同好会,15,306,7021500,7,6,7,7,7,7,7,7,55
MC10A5K27,マヒナペ,0UT59MJ8U,かほすこ同好会,9,307,7020500,7,6,7,6,7,7,7,6,53
FNZSMW980,snow,RFYKY8DCD,LA.LA.LA,11,308,7020000,6,6,6,6,7,7,6,6,50
YIGSDJFDL,あっきー,YCTM6RYDP,金沢おでん同好会,15,309,7016700,5,5,6,5,7,5,5,6,44
UWTH7CJXX,アウル,GXR6C85BT,花帆ちゃん親衛隊,13,310,7016500,7,6,5,6,7,5,7,6,49
UR13L7CL8,いっけん,YCTM6RYDP,金沢おでん同好会,3,311,7015500,7,7,7,7,7,7,9,8,59
O3F93YCLH,あおい,B5V2LNN43,WMW,4,311,7015500,5,6,6,6,7,6,4,6,46
4WPGNU9FX,ラミュタス,PBRDPWEY1,村村会,7,313,7013000,6,5,6,6,6,6,6,6,47
G9H0HMGHX,ヒマラヤン,8R49BTWW6,蓮女お嬢様クラブ,15,314,7012000,8,7,7,9,7,8,7,10,63
THT84VUB7,オム,8M6UDX260,ぽけもん好き,4,315,7011500,4,7,6,6,7,8,4,7,49
935BA0WHY,にむ,11FB0EDDT,スクステ同好会,15,315,7011500,8,5,6,5,6,6,8,6,50
2WT4NHVZ5,のぞのぞみん,11FB0EDDT,スクステ同好会,15,317,7010000,7,6,7,6,8,7,7,8,56
7YZUF27YY,ユウキ,11FB0EDDT,スクステ同好会,15,318,7009500,4,6,6,7,6,6,4,6,45
V7DTQN04B,タク,CX967RTGY,おんゆあさーくる,12,318,7009500,6,6,6,6,8,6,6,7,51
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,13,320,7009000,6,7,7,8,8,7,5,8,56
YUI8OT8S0,つっつー,YE7CX8RNP,蓮ノ大三十角ex,15,321,7008500,6,6,7,6,8,6,7,9,55
H9GK7YEJ1,消耗品さかさま,V33FGRFC4,1限目に遅刻ラブ,7,321,7008500,3,7,8,8,8,8,3,8,53
1WHW3FXE7,コルセ・アスミ,MTBP3B4GM,ふらわーすきすき,11,323,7007000,5,5,6,5,6,6,8,6,47
AKMY82517,いずのあいさん,VW65MCVF8,スリスリーズ,15,324,7004500,6,4,5,10,5,5,6,5,46
NWW7GA7JI,Zephyr/虎,48BTAPMBG,蓮ノ空魔術部,15,325,7003500,9,4,4,4,6,4,9,4,44
FZMYZZPRK,彩花,,,12,326,7002500,5,6,5,6,6,5,5,6,44
MOY90G2ES,kaz,2NY9H8BR9,乙宗紅茶館,15,327,7000000,7,7,7,7,7,7,7,7,56
19A9MUCBD,らゆ,V6DV6KETG,梢好き好きクラブ,12,328,6997500,6,6,6,6,8,6,6,6,50
BTPB6DXYH,みやび,CX967RTGY,おんゆあさーくる,1,329,6994000,5,6,7,5,7,7,6,8,51
ROKS5RRX4,れんこん,,,15,330,6993000,8,5,7,6,7,7,7,6,53
84U35FCIX,じゃじゃ,YCTM6RYDP,金沢おでん同好会,11,331,6992500,7,7,10,7,8,7,7,7,60
AT03UHE11,えむ,25PMPEMG7,星見プロ,15,332,6991500,4,6,6,7,8,6,4,7,48
7RKDSBKXW,あらさん,11FB0EDDT,スクステ同好会,12,333,6990000,7,5,6,6,6,6,6,6,48
VWAM1LZVB,トメ,YCTM6RYDP,金沢おでん同好会,12,334,6986000,6,6,6,7,7,7,6,7,52
F8BJC61BY,全力幼_女,3HDDYR4FU,旅人,14,335,6984000,5,7,8,10,8,7,7,7,59
P6OYR4PGF,フナッチ,WN5B7VKPU,きんぴられんこん,13,336,6982000,4,5,6,6,6,6,4,6,43
P3O3FFU0F,てんま,EYN9H9N16,蓮すきすきクラブ,9,337,6981500,8,6,5,6,6,6,7,6,50
1KEVDVFF9,のら,WN5B7VKPU,きんぴられんこん,8,338,6981000,6,6,8,7,7,7,7,7,55
71Z6P5FC1,すつ,YCTM6RYDP,金沢おでん同好会,15,339,6976000,5,6,6,6,6,6,5,6,46
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,13,340,6973000,7,8,8,8,10,8,7,8,64
320HQ510M,ぴよ,6XX7GBM0K,ぷちぐる同好会,15,341,6972500,7,7,6,7,7,6,7,7,54
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,12,342,6970000,6,6,7,7,7,8,6,7,54
4U8JF7WBG,ズミさん,WTJV514G9,蓮ノ空のお弁当屋,11,343,6969500,6,5,6,6,7,6,6,6,48
FDXBWBH2B,あおっち,11FB0EDDT,スクステ同好会,0,344,6969000,10,4,6,5,10,7,10,1,53
7XT268BWG,ずっとこずめぐ,FVJFA973A,月猫愛好会,15,345,6968000,7,5,6,6,5,6,7,6,48
P05O92106,キットモット,M5LHG6R4T,乙宗動物園,7,346,6967000,9,6,6,6,6,6,8,6,53
JFND2KZVS,ルビジウム,FVJFA973A,月猫愛好会,15,346,6967000,6,5,5,5,5,5,6,5,42
39Z2746WP,かより,NA8FEYN0M,蓮ノ空飲酒クラブ,8,348,6965000,6,6,6,6,6,6,6,6,48
K72PH1O9S,わっぴ,9VVUHVLTK,はすのひよこ,12,349,6961500,7,6,6,6,7,6,7,7,52
AFMBX6BPP,羽那Pカップ中,PBRDPWEY1,村村会,13,349,6961500,6,3,8,5,7,7,7,3,46
AM452HHNN,ゆりし,LUDNM40F8,ふくふく無言OK,4,351,6960500,6,6,6,6,6,6,5,6,47
7F72YZWZM,K-GO,W3YKKRWHG,ルリと愉快な一家,15,352,6958000,7,5,5,5,8,5,7,5,47
DXN1X5JYF,ここのん,W26TRPM1R,めぐ党藤島派,5,353,6955500,5,5,7,6,7,7,6,6,49
IWQELTQ3D,すなを,CX967RTGY,おんゆあさーくる,12,354,6954000,6,6,5,6,5,5,6,5,44
MTS3N3QJK,rifotaku,,,15,355,6953500,5,7,5,6,6,6,5,6,46
D091ANCFC,ぽっぽ,998H940YN,お嬢様筋トレ部,15,356,6953000,10,6,6,5,6,5,5,6,49
LWRG7TEM3,嘘っち,25PMPEMG7,星見プロ,1,357,6951000,6,6,7,6,7,7,7,7,53
428BS936U,ふじさき,RFYKY8DCD,LA.LA.LA,3,358,6948500,6,7,6,7,6,6,6,6,50
4FC73IGQN,Suguya,0UT59MJ8U,かほすこ同好会,13,359,6946500,7,6,7,5,7,7,7,7,53
IPI65P1CN,Maru@@,R9TC4WP0R,月夜見くらぶ＾～,4,360,6945500,7,6,6,6,6,6,6,6,49
7QB6E4OJB,生きる希望,V4A5MP41E,徒町チャレンジ！,15,361,6944000,8,7,7,7,7,7,8,7,58
4L6ELEBZY,ぷっか,BJ0V5UU8N,時代はさやかほ,15,362,6942500,5,10,7,6,8,7,5,10,58
TSIWHEG61,らぁら,11FB0EDDT,スクステ同好会,15,363,6940500,6,7,7,6,8,7,6,8,55
RM8XVIS1J,ローレンス,V4A5MP41E,徒町チャレンジ！,15,363,6940500,7,8,7,7,7,7,7,7,57
DFSDK0DC1,Exas,79C17CHA2,蓮ノ空出張部,9,365,6940000,7,6,7,6,7,7,6,7,53
M96XRQZRW,一輝,RFYKY8DCD,LA.LA.LA,14,366,6935500,6,7,6,7,7,6,6,7,52
PAXUDJ0ZL,ゆねる,CX967RTGY,おんゆあさーくる,12,367,6934500,5,7,7,8,10,6,4,10,57
8CWB97P1N,おだんご,GXR6C85BT,花帆ちゃん親衛隊,3,367,6934500,6,6,6,6,6,6,6,6,48
I8TMVU8IM,薫,HBK6KCRPP,無言でおけ,15,369,6934000,8,6,6,6,7,6,8,6,53
DEWSI29MR,ARC,M5LHG6R4T,乙宗動物園,10,370,6933500,6,6,6,6,6,6,6,6,48
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,15,371,6933000,10,3,1,7,6,3,8,7,45
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,15,372,6932000,4,7,6,8,7,7,5,7,51
RL04WF519,翔,49AMYCXCD,ルドベキア,15,373,6931500,7,7,7,7,7,7,6,7,55
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,374,6927000,3,6,7,7,6,7,4,7,47
C9325WMEN,かいくー,PBRDPWEY1,村村会,13,375,6926000,5,5,9,5,9,5,5,5,48
H5APQ3Y4V,sonoda,GXR6C85BT,花帆ちゃん親衛隊,12,376,6925500,6,4,5,4,7,5,9,6,46
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,4,377,6924000,5,5,5,4,5,4,6,4,38
3B3N2N19F,ゴリリン,0DT3GEJ6C,BBF 金沢支社,12,377,6924000,6,5,7,6,7,7,7,6,51
Y9DYX1NH0,よも,7R8NKPAB1,花帆推し倶楽部,4,379,6921000,7,7,6,6,8,6,7,7,54
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,15,380,6919500,7,7,7,7,7,7,7,7,56
A2IN5CWL7,きこ,YE7CX8RNP,蓮ノ大三十角ex,15,381,6918500,8,7,7,7,7,7,7,7,57
ERMMD0NND,ふぐ,49AMYCXCD,ルドベキア,13,382,6918000,9,6,6,6,6,6,6,6,51
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角ex,4,383,6917500,7,7,7,6,7,6,6,7,53
CHLCVOL10,れあす,PBRDPWEY1,村村会,1,384,6914500,7,6,4,7,6,6,7,5,48
D8MCKLGHY,じゃからか,,,15,385,6911500,7,7,6,6,6,8,7,6,53
UPWIH0P3R,アルカナ,2B97MH4YA,同じ話し何回も…,15,386,6910500,8,6,6,6,7,7,9,6,55
X78ZIRY1X,とく,R1RM3X0WV,後方腕組みオタク,0,387,6904000,7,7,7,8,8,7,8,8,60
GGFPWA50K,ゆ～仮,9YG7C0VM7,綴理と無言で昼寝,15,388,6903000,9,6,8,6,6,6,7,9,57
06JQ821HY,sagi,GXR6C85BT,花帆ちゃん親衛隊,7,389,6899000,6,7,7,6,7,7,6,7,53
NK48LNWT8,Eri_Maki,1BME38BCD,さすさやクラブ,13,390,6898000,5,5,5,6,6,6,5,6,44
5LTYV6RWU,みあ,GXR6C85BT,花帆ちゃん親衛隊,12,391,6895000,6,6,5,5,6,5,6,5,44
VDNBJFHAE,稲妻葵,WTJV514G9,蓮ノ空のお弁当屋,15,392,6894500,6,7,7,7,7,7,6,7,54
0GN74WMV4,にしきた,8JMW9G2XW,僕らのリンクラ！,10,393,6894000,9,6,6,6,9,7,7,6,56
Y9VUZJIT2,とっし,X7C21B7H7,泥,10,394,6886500,6,7,6,7,7,6,6,7,52
AADHJTAH6,ハッピー至上主義,0UT59MJ8U,かほすこ同好会,1,395,6885500,6,8,6,6,6,6,8,7,53
IUC2M7CPB,スニャイパー,0UT59MJ8U,かほすこ同好会,8,396,6884500,8,5,5,5,6,5,7,6,47
JCTUKGY3G,あら…♡がみ,KW0RM1LEP,はすっこくらぶ,15,397,6884000,10,4,7,5,6,5,10,8,55
0NNB11D72,リック,W3YKKRWHG,ルリと愉快な一家,10,398,6883500,5,5,5,9,5,5,5,5,44
LEWSH3WFU,ぷりぷり,GKR9TEBYC,毎日がホリデイ♪,14,398,6883500,7,10,7,7,7,7,6,6,57
3U37YD7G6,くぃ,W26TRPM1R,めぐ党藤島派,15,400,6883000,9,8,9,8,9,9,9,8,69
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,11,401,6881500,7,8,8,8,8,8,7,9,63
8E10AX3J2,CAPM,79C17CHA2,蓮ノ空出張部,13,402,6880500,7,6,7,6,7,7,6,7,53
A23A649ED,未完蜜柑,RFYKY8DCD,LA.LA.LA,15,402,6880500,7,5,7,5,7,6,6,7,50
YJWW44VBR,ひの,RWARTHA1M,乙宗梢大好き部,9,402,6880500,7,5,5,5,5,5,7,5,44
J8LJOFWI4,八城,9FF5JBNDF,めぐすきクラブ,12,405,6878500,7,6,6,6,6,6,7,6,50
OTSRGJSHM,バスガイド,PLBBEX019,待機室目指し隊,11,406,6877000,7,7,6,6,7,6,7,7,53
0STI22GS3,マウスル,RWARTHA1M,乙宗梢大好き部,15,407,6876500,7,7,7,7,7,7,7,7,56
K8NUIOH6S,アッツン,J8HXTJ8TB,流し素麺同好会,15,408,6876000,6,7,6,7,7,7,6,7,53
SSDM1G282,ポポノタン,9DKR4Y2CJ,蓮ノ空老人会,4,409,6873500,7,6,6,6,7,6,5,6,49
APVOZ787T,ラナ,11FB0EDDT,スクステ同好会,15,410,6872000,3,4,5,5,9,5,4,10,45
ZYVGB70CC,かすが,JDAG79TG7,百合ノ空観察部,15,410,6872000,7,7,7,7,7,7,7,8,57
0XN7DUJUU,ながいくん,RFYKY8DCD,LA.LA.LA,15,412,6871500,7,8,5,6,8,5,8,6,53
48C2DLNJY,鬼ヘッド,W3YKKRWHG,ルリと愉快な一家,15,413,6868000,8,7,7,7,8,7,7,8,59
ZX04ZZ2IW,きく,YCTM6RYDP,金沢おでん同好会,14,414,6867000,4,7,7,7,7,7,4,7,50
0HPLRU7YX,すみたく,KT4C59NXG,めぐ島（仮）,15,415,6866500,7,6,7,7,7,7,7,7,55
TEH21JJRV,トキ,GXR6C85BT,花帆ちゃん親衛隊,12,416,6865000,6,4,6,6,6,6,6,6,46
KJ69D4PA4,ぱん,G59NGM0XA,シュリーレン,15,417,6862000,8,8,7,7,6,7,7,7,57
UR8RH1ARX,ブクト,1BME38BCD,さすさやクラブ,15,418,6861500,8,7,6,7,6,6,8,6,54
ZCRF41KQU,SiULY,73CBYJYB0,"oNM,",15,419,6860500,6,6,6,6,6,6,6,6,48
RZ2VFDOTK,安心,8R49BTWW6,蓮女お嬢様クラブ,15,420,6860000,6,6,6,6,6,6,5,6,47
A0PQIHNP6,カメリア,H837E0M9R,沙知先輩大好き部,15,420,6860000,7,6,6,6,6,5,7,6,49
82A32W326,高架線,Y2R7E79U3,カワウソ同好会,15,422,6857500,8,7,8,7,8,8,8,7,61
7L6LDY5MT,handaeun,YE7CX8RNP,蓮ノ大三十角ex,15,423,6856500,8,6,6,8,7,7,7,8,57
RD4BMG4UH,ふじかつ,XE8513HNP,喫茶カワウ空✨,15,424,6847500,6,6,7,6,8,6,6,8,53
TQX0EQZK8,そらた,W26TRPM1R,めぐ党藤島派,15,425,6846500,3,6,7,6,8,6,1,6,43
BL0BGN2JZ,せて,6XX7GBM0K,ぷちぐる同好会,9,426,6846000,7,6,8,6,8,7,6,6,54
G9KY68ADP,よっしー,JE7V5MM31,蓮ノ沼に沈んだ泥,0,427,6845500,6,5,6,6,6,6,6,6,47
V0ZZGADWZ,でち,5W8RPRVUA,ド！ド！泥！,3,428,6845000,6,8,5,6,6,6,6,9,52
318D0NMN0,たまちゃん,4XRHRYDW4,無言でエンジョイ,2,429,6844500,7,7,7,7,10,7,7,8,60
8VNOEJXKL,めじろ,X7C21B7H7,泥,15,430,6843500,6,6,7,7,7,6,6,7,52
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,15,431,6843000,6,6,5,6,7,5,7,6,48
0R6JF8Y94,ししゃーも,0TKFF5EG3,サークル名募集中,9,432,6842500,7,6,7,8,5,7,7,7,54
W4V6K6F39,ぴーまん,N1DJVPGP8,いつでも咲けるよ,14,433,6842000,7,6,6,6,8,6,8,8,55
QZCRZT8AR,輝く流星,J7N4W6Y1K,こずミックラブ♡,13,434,6839000,6,6,7,8,6,6,6,6,51
1CWT30PGP,花宮家の執事,MTBP3B4GM,ふらわーすきすき,9,435,6838000,7,8,7,7,8,7,7,7,58
UZQ6XQT5R,クロ,JE7V5MM31,蓮ノ沼に沈んだ泥,15,436,6835000,7,7,6,6,6,6,7,6,51
2XIASO3ML,もの。,95031TR10,ひめぎん文化会館,6,437,6833000,4,6,9,6,6,6,3,6,46
85NX5JDGB,いろはす,GKR9TEBYC,毎日がホリデイ♪,15,438,6832000,10,7,6,8,7,6,9,10,63
FVCUEKZRW,フィーア,K4TAHF9YA,はすっこ準備室,15,439,6830500,7,8,7,7,9,8,8,8,62
NLM0VLA6W,♥♠ブイヨン♦♣,11FB0EDDT,スクステ同好会,3,440,6829500,6,5,8,6,6,6,6,8,51
HY34E4YKX,風,7R8NKPAB1,花帆推し倶楽部,8,441,6829000,6,6,6,6,7,6,6,6,49
BGHQZ7N7W,の〜ヴぁ♪,GKR9TEBYC,毎日がホリデイ♪,15,442,6828500,6,6,6,6,6,6,5,6,47
H3Z6CCL18,リスグラシュー,NMT63RUDV,泥村,3,443,6826500,6,6,6,6,6,7,6,6,49
WH8K6WY43,小枝あずき,YE7CX8RNP,蓮ノ大三十角ex,9,443,6826500,6,5,6,5,6,6,6,6,46
V7YLMH2IY,欠損祭,PBRDPWEY1,村村会,15,445,6826000,4,6,7,6,7,7,4,6,47
34QCZTDD9,ベルりん,J8HXTJ8TB,流し素麺同好会,15,446,6823000,7,6,6,6,6,6,6,7,50
G8M0NAAWE,かのひと,FK5MUK0ET,くる♡すきクラブ,12,447,6821500,1,7,3,5,6,5,2,5,34
AEXWSLMBY,じゃが,M67ACEP3M,オーバーブースト,6,448,6820500,5,6,7,6,6,7,6,7,50
C9ZMT7RH7,ソクブン,H1G4CDT6C,無言自由,15,449,6820000,7,7,6,6,6,6,6,7,51
9QO93VCZF,蓮ノ沼の泥,HBM31HMUY,YUKIZURI,7,450,6814000,7,7,7,6,7,7,7,7,55
4JFVTNBIH,みょ,49AMYCXCD,ルドベキア,7,451,6813000,6,7,6,7,7,6,6,8,53
REQ7MEFMK,ons,4XRHRYDW4,無言でエンジョイ,11,451,6813000,8,4,6,5,6,6,7,6,48
DJICFWON6,ながのん,0TKFF5EG3,サークル名募集中,15,453,6811500,3,6,7,7,8,6,4,10,51
F8FF7Q69W,ユッキー,D7H8MN2U4,LLD,15,454,6811000,8,5,6,5,7,6,8,7,52
MY9GFUXVC,きっくー,2VB9FPCTL,音ゲー待機室,15,454,6811000,6,5,6,6,6,6,5,6,46
G2YW20XX8,きち村,JDAG79TG7,百合ノ空観察部,8,456,6808000,5,8,6,5,6,6,5,7,48
94GKSM6XV,ストレイド,BCJRMHE75,梢すきすきクラブ,15,457,6806000,7,6,6,6,6,6,6,6,49
YFH6GDLTK,めぐ島めぐ島めぐ,KT4C59NXG,めぐ島（仮）,10,458,6802500,5,6,6,6,6,6,5,6,46
EIKH27TI8,あおはる,GKR9TEBYC,毎日がホリデイ♪,15,459,6800500,6,7,7,6,7,6,6,6,51
UWJC8Y1Y5,ロマンティック水,2ULM366U6,毎日がエブリデイ,11,460,6800000,7,7,6,7,6,6,7,7,53
MH25XY5YR,「」リ,NMT63RUDV,泥村,12,461,6799000,6,6,7,6,7,7,6,6,51
MDP0NBVAH,影02,1BME38BCD,さすさやクラブ,15,462,6797000,6,6,6,5,6,6,7,7,49
