player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,8,166,35298000,10,10,10,10,10,10,10,10,80,60
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,15,167,35285000,10,10,10,10,10,10,10,10,80,60
WIN8KLGAN,もり,1BME38BCD,さすさやクラブ,3,168,35193000,10,10,10,10,10,10,10,10,80,60
3U8FCLD8W,すけ,HBM31HMUY,YUKIZURI,15,169,35170000,10,10,10,10,10,10,10,10,80,60
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,11,169,35170000,10,10,10,10,10,10,10,10,80,60
LEEU9JZFJ,きりんちゃん,RWARTHA1M,乙宗梢大好き部,15,171,35163000,10,10,10,10,10,10,10,10,80,60
G25EXFDYH,いかずちさんだー,25PMPEMG7,星見プロ,7,172,35148000,10,10,10,10,10,10,10,10,80,60
KJWYM5BGB,りーか,N1JM7M3YC,丘側,15,173,35134000,10,10,10,10,10,10,10,10,80,60
XJA5BDOW7,ちや,49AMYCXCD,ルドベキア,15,174,35084000,10,10,10,10,10,10,10,10,80,60
LKY79HKFR,しらす,HE0GK3EPE,瑞蓮プロカ倶楽部,8,175,35073000,10,10,10,10,10,10,10,10,80,60
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,176,35022000,10,10,10,10,10,10,10,10,80,60
0R6JF8Y94,ししゃーも,0TKFF5EG3,サークル名募集中,9,177,34931000,10,10,10,10,10,10,10,10,80,60
53RKA95PI,こはく,0TKFF5EG3,サークル名募集中,15,178,34912000,10,10,10,10,10,10,10,10,80,60
M13CTUF6N,ニール,49AMYCXCD,ルドベキア,15,179,34884000,10,10,10,10,10,10,10,10,80,60
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,14,180,34871000,10,10,10,10,10,10,10,10,80,60
MOY90G2ES,kaz,2NY9H8BR9,乙宗紅茶館,15,181,34822000,10,10,10,10,10,10,10,10,80,60
1A89S5KW0,流布,11FB0EDDT,スクステ同好会,15,182,34817000,10,10,10,10,10,10,10,10,80,60
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,15,183,34806000,10,10,10,10,10,10,10,10,80,60
MNV5KYXG7,六天,HBM31HMUY,YUKIZURI,15,184,34805000,10,10,10,10,10,10,10,10,80,60
BCUBTG3Y4,ノノ,B5V2LNN43,WMW,13,185,34802000,10,10,10,10,10,10,10,10,80,60
