player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
FHJZRADRL,永遠吟子,X2GW1PWP0,サ終待機所,7,18004,165812,1,1,2,3,1,1,1,1,11
B90PTLGR0,うる,,,0,18005,165702,5,5,4,4,4,2,1,1,26
PBBKDMKF6,たまご,,,0,18006,165565,1,2,1,2,1,1,1,1,10
038N586HC,エリ,,,0,18007,165537,3,3,1,2,1,1,1,1,13
R43Y7NEMM,ダイ,,,0,18008,165264,1,1,1,1,4,1,1,4,14
A499333X1,エリプソ,KJU0BU77M,無言交流なし,0,18009,165127,4,1,2,4,4,4,1,5,25
3LWN0VXTF,萬り,,,0,18010,164744,1,1,1,4,4,1,4,5,21
1YBKCFR13,ルイージ,YU9KPEP7X,リンクラ頑張る部,0,18011,164500,4,1,4,4,4,4,4,6,31
9N67FN371,花宮初奈,AYDP5L9V4,乙宗梢好き好き部,0,18012,164361,5,5,3,4,3,2,1,1,24
W75CGYNHY,ゴラス,6P4RTG1XB,エルスマン,0,18013,164281,5,2,1,1,1,4,4,5,23
M7LBKMGC8,ウミソラ,,,0,18014,164225,1,1,1,2,1,1,1,1,9
NT7457BAX,aaa,,,0,18015,164171,4,4,6,1,3,4,1,1,24
CJBCA1F1J,ピピ子,,,0,18016,164142,6,7,9,2,2,3,1,1,31
5JM24X7A3,しゅら,,,0,18017,163978,1,1,4,4,4,1,4,5,24
VNATYGHDG,I,7D5TKBG45,リ!リ!リ！,0,18018,163952,2,1,1,1,1,1,1,1,9
400AYTP5U,太陽,,,0,18019,163923,3,2,4,5,4,1,4,4,27
FP6GJPMNX,卯月コウコク,GPNHEGM8H,卯月軍団,0,18020,163843,2,1,1,1,1,1,1,1,9
580WG4WBJ,OWN,LETV4C1KG,無言の行,0,18021,163759,5,3,2,2,1,1,1,1,16
HHUA1D1VR,みこっち,FE282F3VH,天悶部,0,18022,163701,2,2,1,4,5,1,1,1,17
